,庫房,料號,品名,數量,週,工作日,帳務日期
5091,DLN6,C02113123,抽痰管，內含手控接頭,371,1,False,2021/1/10
5178,DLN6,C02113123,抽痰管，內含手控接頭,689,2,False,2021/1/17
5308,DLN6,C02113123,抽痰管，內含手控接頭,1040,3,False,2021/1/24
5414,DLN6,C02113123,抽痰管，內含手控接頭,841,4,False,2021/1/31
12255,DLN6,C02113123,抽痰管，內含手控接頭,744,5,True,2021/2/7
12319,DLN6,C02113123,抽痰管，內含手控接頭,510,6,False,2021/2/14
12397,DLN6,C02113123,抽痰管，內含手控接頭,617,7,False,2021/2/21
12524,DLN6,C02113123,抽痰管，內含手控接頭,1009,8,False,2021/2/28
19422,DLN6,C02113123,抽痰管，內含手控接頭,1096,9,False,2021/3/7
19509,DLN6,C02113123,抽痰管，內含手控接頭,696,10,False,2021/3/14
19734,DLN6,C02113123,抽痰管，內含手控接頭,801,11,False,2021/3/21
19736,DLN6,C02113123,抽痰管，內含手控接頭,784,12,False,2021/3/28
26934,DLN6,C02113123,抽痰管，內含手控接頭,745,13,False,2021/4/4
27016,DLN6,C02113123,抽痰管，內含手控接頭,656,14,False,2021/4/11
27188,DLN6,C02113123,抽痰管，內含手控接頭,688,15,False,2021/4/18
27147,DLN6,C02113123,抽痰管，內含手控接頭,376,16,True,2021/4/25
35020,DLN6,C02113123,抽痰管，內含手控接頭,450,17,False,2021/5/2
35092,DLN6,C02113123,抽痰管，內含手控接頭,576,18,False,2021/5/9
35151,DLN6,C02113123,抽痰管，內含手控接頭,472,19,False,2021/5/16
35233,DLN6,C02113123,抽痰管，內含手控接頭,656,20,False,2021/5/23
35332,DLN6,C02113123,抽痰管，內含手控接頭,776,21,False,2021/5/30
43783,DLN6,C02113123,抽痰管，內含手控接頭,873,22,False,2021/6/6
43876,DLN6,C02113123,抽痰管，內含手控接頭,737,23,False,2021/6/13
44071,DLN6,C02113123,抽痰管，內含手控接頭,656,24,True,2021/6/17
44073,DLN6,C02113123,抽痰管，內含手控接頭,640,25,False,2021/6/26
52848,DLN6,C02113123,抽痰管，內含手控接頭,960,26,False,2021/7/4
52970,DLN6,C02113123,抽痰管，內含手控接頭,976,27,False,2021/7/11
53108,DLN6,C02113123,抽痰管，內含手控接頭,1089,28,False,2021/7/18
53227,DLN6,C02113123,抽痰管，內含手控接頭,960,29,False,2021/7/25
61483,DLN6,C02113123,抽痰管，內含手控接頭,800,30,False,2021/8/1
61551,DLN6,C02113123,抽痰管，內含手控接頭,544,31,False,2021/8/8
61619,DLN6,C02113123,抽痰管，內含手控接頭,552,32,False,2021/8/15
61682,DLN6,C02113123,抽痰管，內含手控接頭,504,33,False,2021/8/22
61758,DLN6,C02113123,抽痰管，內含手控接頭,608,34,False,2021/8/29
70044,DLN6,C02113123,抽痰管，內含手控接頭,819,35,False,2021/9/5
70122,DLN6,C02113123,抽痰管，內含手控接頭,626,36,False,2021/9/12
70197,DLN6,C02113123,抽痰管，內含手控接頭,600,37,False,2021/9/19
70271,DLN6,C02113123,抽痰管，內含手控接頭,596,38,True,2021/9/26
77732,DLN6,C02113123,抽痰管，內含手控接頭,472,39,False,2021/10/3
77790,DLN6,C02113123,抽痰管，內含手控接頭,464,40,False,2021/10/10
77875,DLN6,C02113123,抽痰管，內含手控接頭,673,41,False,2021/10/17
77972,DLN6,C02113123,抽痰管，內含手控接頭,769,42,False,2021/10/24
78042,DLN6,C02113123,抽痰管，內含手控接頭,560,43,False,2021/10/31
85745,DLN6,C02113123,抽痰管，內含手控接頭,408,44,False,2021/11/7
85828,DLN6,C02113123,抽痰管，內含手控接頭,664,45,False,2021/11/14
85890,DLN6,C02113123,抽痰管，內含手控接頭,491,46,False,2021/11/21
85956,DLN6,C02113123,抽痰管，內含手控接頭,528,47,False,2021/11/28
92928,DLN6,C02113123,抽痰管，內含手控接頭,368,48,False,2021/12/5
92974,DLN6,C02113123,抽痰管，內含手控接頭,354,49,False,2021/12/12
93031,DLN6,C02113123,抽痰管，內含手控接頭,456,50,False,2021/12/19
93064,DLN6,C02113123,抽痰管，內含手控接頭,257,51,False,2021/12/26
93074,DLN6,C02113123,抽痰管，內含手控接頭,80,52,True,2021/12/29
