,庫房,料號,品名,數量,週,工作日,帳務日期
7748,DLN6,T01612024,不再吸入口罩,1,1,True,2021/1/5
7747,DLN6,T01612024,不再吸入口罩,0,2,False,2021/1/2
7749,DLN6,T01612024,不再吸入口罩,1,3,True,2021/1/21
7747,DLN6,T01612024,不再吸入口罩,0,4,False,2021/1/2
14554,DLN6,T01612024,不再吸入口罩,2,5,True,2021/2/7
14555,DLN6,T01612024,不再吸入口罩,1,6,True,2021/2/8
14556,DLN6,T01612024,不再吸入口罩,1,7,False,2021/2/21
7747,DLN6,T01612024,不再吸入口罩,0,8,False,2021/1/2
21899,DLN6,T01612024,不再吸入口罩,3,9,False,2021/3/6
7747,DLN6,T01612024,不再吸入口罩,0,10,False,2021/1/2
21903,DLN6,T01612024,不再吸入口罩,4,11,True,2021/3/19
7747,DLN6,T01612024,不再吸入口罩,0,12,False,2021/1/2
7747,DLN6,T01612024,不再吸入口罩,0,13,False,2021/1/2
29369,DLN6,T01612024,不再吸入口罩,1,14,True,2021/4/6
7747,DLN6,T01612024,不再吸入口罩,0,15,False,2021/1/2
7747,DLN6,T01612024,不再吸入口罩,0,16,False,2021/1/2
29371,DLN6,T01612024,不再吸入口罩,2,17,True,2021/4/27
7747,DLN6,T01612024,不再吸入口罩,0,18,False,2021/1/2
7747,DLN6,T01612024,不再吸入口罩,0,19,False,2021/1/2
38064,DLN6,T01612024,不再吸入口罩,2,20,False,2021/5/22
38065,DLN6,T01612024,不再吸入口罩,1,21,True,2021/5/26
46711,DLN6,T01612024,不再吸入口罩,2,22,True,2021/6/3
46714,DLN6,T01612024,不再吸入口罩,3,23,True,2021/6/9
46715,DLN6,T01612024,不再吸入口罩,1,24,False,2021/6/19
7747,DLN6,T01612024,不再吸入口罩,0,25,False,2021/1/2
46716,DLN6,T01612024,不再吸入口罩,1,26,True,2021/6/30
7747,DLN6,T01612024,不再吸入口罩,0,27,False,2021/1/2
55962,DLN6,T01612024,不再吸入口罩,4,28,True,2021/7/16
55963,DLN6,T01612024,不再吸入口罩,1,29,False,2021/7/25
64514,DLN6,T01612024,不再吸入口罩,3,30,False,2021/8/1
7747,DLN6,T01612024,不再吸入口罩,0,31,False,2021/1/2
7747,DLN6,T01612024,不再吸入口罩,0,32,False,2021/1/2
64515,DLN6,T01612024,不再吸入口罩,1,33,True,2021/8/16
64516,DLN6,T01612024,不再吸入口罩,1,34,False,2021/8/28
72989,DLN6,T01612024,不再吸入口罩,1,35,True,2021/9/1
7747,DLN6,T01612024,不再吸入口罩,0,36,False,2021/1/2
7747,DLN6,T01612024,不再吸入口罩,0,37,False,2021/1/2
72990,DLN6,T01612024,不再吸入口罩,1,38,True,2021/9/22
80342,DLN6,T01612024,不再吸入口罩,2,39,False,2021/10/3
80343,DLN6,T01612024,不再吸入口罩,1,40,False,2021/10/6
80346,DLN6,T01612024,不再吸入口罩,3,41,False,2021/10/17
80347,DLN6,T01612024,不再吸入口罩,1,42,False,2021/10/24
7747,DLN6,T01612024,不再吸入口罩,0,43,False,2021/1/2
88434,DLN6,T01612024,不再吸入口罩,1,44,True,2021/11/5
88438,DLN6,T01612024,不再吸入口罩,4,45,True,2021/11/11
88439,DLN6,T01612024,不再吸入口罩,1,46,True,2021/11/19
7747,DLN6,T01612024,不再吸入口罩,0,47,False,2021/1/2
7747,DLN6,T01612024,不再吸入口罩,0,48,False,2021/1/2
95182,DLN6,T01612024,不再吸入口罩,2,49,True,2021/12/10
95183,DLN6,T01612024,不再吸入口罩,1,50,True,2021/12/14
95184,DLN6,T01612024,不再吸入口罩,1,51,True,2021/12/22
95185,DLN6,T01612024,不再吸入口罩,1,52,True,2021/12/29
