,庫房,料號,品名,數量,週,工作日,帳務日期
1759,DLN6,A00124417,血氣分析專用採血器 3 cc,1,1,False,2021/1/10
1762,DLN6,A00124417,血氣分析專用採血器 3 cc,4,2,False,2021/1/16
1763,DLN6,A00124417,血氣分析專用採血器 3 cc,1,3,True,2021/1/19
1766,DLN6,A00124417,血氣分析專用採血器 3 cc,3,4,True,2021/1/28
9292,DLN6,A00124417,血氣分析專用採血器 3 cc,6,5,True,2021/2/7
9296,DLN6,A00124417,血氣分析專用採血器 3 cc,4,6,False,2021/2/14
9302,DLN6,A00124417,血氣分析專用採血器 3 cc,7,7,True,2021/2/19
9307,DLN6,A00124417,血氣分析專用採血器 3 cc,5,8,False,2021/2/27
16262,DLN6,A00124417,血氣分析專用採血器 3 cc,10,9,False,2021/3/7
16268,DLN6,A00124417,血氣分析專用採血器 3 cc,7,10,True,2021/3/12
16275,DLN6,A00124417,血氣分析專用採血器 3 cc,8,11,True,2021/3/18
16285,DLN6,A00124417,血氣分析專用採血器 3 cc,10,12,False,2021/3/28
23686,DLN6,A00124417,血氣分析專用採血器 3 cc,6,13,True,2021/4/1
23690,DLN6,A00124417,血氣分析專用採血器 3 cc,4,14,False,2021/4/11
23704,DLN6,A00124417,血氣分析專用採血器 3 cc,7,15,False,2021/4/18
23702,DLN6,A00124417,血氣分析專用採血器 3 cc,7,16,True,2021/4/25
23703,DLN6,A00124417,血氣分析專用採血器 3 cc,1,17,True,2021/4/26
31321,DLN6,A00124417,血氣分析專用採血器 3 cc,6,18,True,2021/5/8
31325,DLN6,A00124417,血氣分析專用採血器 3 cc,5,19,False,2021/5/16
31333,DLN6,A00124417,血氣分析專用採血器 3 cc,9,20,True,2021/5/21
31336,DLN6,A00124417,血氣分析專用採血器 3 cc,3,21,False,2021/5/30
39953,DLN6,A00124417,血氣分析專用採血器 3 cc,9,22,False,2021/6/5
39960,DLN6,A00124417,血氣分析專用採血器 3 cc,7,23,True,2021/6/11
39966,DLN6,A00124417,血氣分析專用採血器 3 cc,6,24,False,2021/6/20
39970,DLN6,A00124417,血氣分析專用採血器 3 cc,4,25,False,2021/6/27
49058,DLN6,A00124417,血氣分析專用採血器 3 cc,15,26,False,2021/7/3
49074,DLN6,A00124417,血氣分析專用採血器 3 cc,17,27,False,2021/7/11
49090,DLN6,A00124417,血氣分析專用採血器 3 cc,16,28,False,2021/7/18
49106,DLN6,A00124417,血氣分析專用採血器 3 cc,16,29,False,2021/7/25
57757,DLN6,A00124417,血氣分析專用採血器 3 cc,13,30,False,2021/8/1
57764,DLN6,A00124417,血氣分析專用採血器 3 cc,7,31,True,2021/8/6
57769,DLN6,A00124417,血氣分析專用採血器 3 cc,6,32,False,2021/8/15
57772,DLN6,A00124417,血氣分析專用採血器 3 cc,3,33,False,2021/8/22
57777,DLN6,A00124417,血氣分析專用採血器 3 cc,5,34,True,2021/8/27
66339,DLN6,A00124417,血氣分析專用採血器 3 cc,6,35,True,2021/9/2
66341,DLN6,A00124417,血氣分析專用採血器 3 cc,2,36,True,2021/9/6
66344,DLN6,A00124417,血氣分析專用採血器 3 cc,4,37,True,2021/9/16
66351,DLN6,A00124417,血氣分析專用採血器 3 cc,8,38,False,2021/9/25
74600,DLN6,A00124417,血氣分析專用採血器 3 cc,8,39,False,2021/10/3
74607,DLN6,A00124417,血氣分析專用採血器 3 cc,7,40,True,2021/10/8
74622,DLN6,A00124417,血氣分析專用採血器 3 cc,16,41,False,2021/10/17
74628,DLN6,A00124417,血氣分析專用採血器 3 cc,6,42,True,2021/10/22
74632,DLN6,A00124417,血氣分析專用採血器 3 cc,4,43,False,2021/10/30
82237,DLN6,A00124417,血氣分析專用採血器 3 cc,6,44,False,2021/11/6
82243,DLN6,A00124417,血氣分析專用採血器 3 cc,7,45,True,2021/11/12
82250,DLN6,A00124417,血氣分析專用採血器 3 cc,7,46,False,2021/11/21
82253,DLN6,A00124417,血氣分析專用採血器 3 cc,4,47,False,2021/11/28
89925,DLN6,A00124417,血氣分析專用採血器 3 cc,5,48,False,2021/12/5
89926,DLN6,A00124417,血氣分析專用採血器 3 cc,1,49,True,2021/12/9
89931,DLN6,A00124417,血氣分析專用採血器 3 cc,5,50,False,2021/12/19
89933,DLN6,A00124417,血氣分析專用採血器 3 cc,2,51,True,2021/12/24
89935,DLN6,A00124417,血氣分析專用採血器 3 cc,2,52,True,2021/12/30
