,庫房,料號,品名,數量,週,工作日,帳務日期
7829,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),10,1,True,2021/1/8
7834,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,2,False,2021/1/17
7842,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),13,3,False,2021/1/24
7845,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),3,4,True,2021/1/29
14620,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,5,True,2021/2/7
14626,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,6,False,2021/2/12
14635,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,7,True,2021/2/20
7819,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),0,8,False,2021/1/1
21985,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,9,False,2021/3/6
21989,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,10,True,2021/3/11
22001,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),10,11,False,2021/3/20
22002,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,12,False,2021/3/27
29432,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),3,13,False,2021/4/4
29439,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,14,False,2021/4/11
29448,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),14,15,False,2021/4/18
29453,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,16,False,2021/4/24
38148,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,17,False,2021/5/1
38155,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),11,18,True,2021/5/8
38157,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),2,19,True,2021/5/13
38170,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,20,False,2021/5/23
38169,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,21,False,2021/5/29
46819,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),11,22,False,2021/6/6
46820,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),2,23,True,2021/6/7
46829,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,24,False,2021/6/20
46835,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,25,False,2021/6/27
56063,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),5,26,False,2021/7/3
56075,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),14,27,False,2021/7/10
56089,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),14,28,False,2021/7/18
56097,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,29,False,2021/7/25
56100,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),3,30,True,2021/7/29
64607,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),16,31,False,2021/8/8
64610,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),3,32,False,2021/8/14
64619,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,33,False,2021/8/22
64622,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,34,True,2021/8/26
73082,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,35,True,2021/9/2
73089,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,36,False,2021/9/12
73092,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),3,37,True,2021/9/17
73099,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,38,True,2021/9/24
73106,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),8,39,True,2021/9/30
80432,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,40,True,2021/10/8
80434,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),2,41,True,2021/10/15
80441,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),7,42,False,2021/10/24
7819,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),0,43,False,2021/1/1
88531,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),9,44,False,2021/11/6
88537,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,45,False,2021/11/14
88541,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,46,True,2021/11/19
88552,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),11,47,False,2021/11/28
95263,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,48,True,2021/12/3
95267,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),4,49,True,2021/12/9
95273,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,50,True,2021/12/17
95279,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),6,51,False,2021/12/26
7819,DLN6,V00400273,潤滑凍膏 2.7-3GM(滅菌),0,52,False,2021/1/1
