,庫房,料號,品名,數量,週,工作日,帳務日期
4416,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,26,1,True,2021/1/5
4418,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,10,2,False,2021/1/16
4421,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,18,3,False,2021/1/24
4424,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,33,4,True,2021/1/29
11584,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,35,5,True,2021/2/5
11591,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,24,6,True,2021/2/10
11594,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,3,7,False,2021/2/21
11595,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,7,8,True,2021/2/25
18608,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,8,9,True,2021/3/5
18609,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,11,10,True,2021/3/12
18611,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,23,11,True,2021/3/18
18612,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,8,12,False,2021/3/27
26197,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,23,13,False,2021/4/4
26198,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,1,14,False,2021/4/5
26199,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,8,15,True,2021/4/12
26202,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,22,16,True,2021/4/23
26203,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,8,17,True,2021/4/30
34328,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,2,18,True,2021/5/6
34333,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,63,19,False,2021/5/16
34337,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,48,20,False,2021/5/22
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,21,False,2021/1/1
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,22,False,2021/1/1
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,23,False,2021/1/1
43080,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,4,24,False,2021/6/20
43083,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,24,25,False,2021/6/26
52094,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,18,26,True,2021/7/1
52097,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,8,27,False,2021/7/11
52099,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,3,28,True,2021/7/14
52101,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,19,29,True,2021/7/22
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,30,False,2021/1/1
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,31,False,2021/1/1
60856,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,5,32,False,2021/8/15
60860,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,31,33,True,2021/8/17
60863,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,36,34,False,2021/8/29
69399,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,15,35,False,2021/9/5
69401,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,16,36,False,2021/9/12
69405,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,10,37,True,2021/9/17
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,38,False,2021/1/1
69406,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,63,39,True,2021/9/30
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,40,False,2021/1/1
77226,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,14,41,True,2021/10/14
77229,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,21,42,False,2021/10/24
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,43,False,2021/1/1
85105,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,2,44,False,2021/11/6
85106,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,8,45,True,2021/11/10
4411,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,0,46,False,2021/1/1
85110,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,59,47,True,2021/11/26
85111,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,1,48,True,2021/11/30
92462,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,7,49,False,2021/12/12
92464,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,2,50,True,2021/12/14
92468,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,14,51,True,2021/12/23
92470,DLN6,A04411370,胰島素筆型注射器針頭32G x 4mm,10,52,True,2021/12/30
