,庫房,料號,品名,數量,週,工作日,帳務日期
2095,DLN6,A02120180,塑膠注射針頭,279,1,False,2021/1/10
2276,DLN6,A02120180,塑膠注射針頭,334,2,False,2021/1/17
2436,DLN6,A02120180,塑膠注射針頭,323,3,False,2021/1/24
2599,DLN6,A02120180,塑膠注射針頭,355,4,False,2021/1/31
9575,DLN6,A02120180,塑膠注射針頭,353,5,True,2021/2/7
9696,DLN6,A02120180,塑膠注射針頭,249,6,False,2021/2/14
9850,DLN6,A02120180,塑膠注射針頭,249,7,False,2021/2/21
10012,DLN6,A02120180,塑膠注射針頭,331,8,False,2021/2/28
16576,DLN6,A02120180,塑膠注射針頭,343,9,False,2021/3/7
16713,DLN6,A02120180,塑膠注射針頭,288,10,False,2021/3/14
17063,DLN6,A02120180,塑膠注射針頭,310,11,False,2021/3/21
17065,DLN6,A02120180,塑膠注射針頭,343,12,False,2021/3/28
23914,DLN6,A02120180,塑膠注射針頭,341,13,False,2021/4/4
24083,DLN6,A02120180,塑膠注射針頭,363,14,False,2021/4/11
24474,DLN6,A02120180,塑膠注射針頭,403,15,False,2021/4/17
24374,DLN6,A02120180,塑膠注射針頭,275,16,True,2021/4/25
31512,DLN6,A02120180,塑膠注射針頭,392,17,False,2021/5/2
31664,DLN6,A02120180,塑膠注射針頭,321,18,False,2021/5/9
31829,DLN6,A02120180,塑膠注射針頭,305,19,False,2021/5/16
32043,DLN6,A02120180,塑膠注射針頭,460,20,False,2021/5/23
32274,DLN6,A02120180,塑膠注射針頭,502,21,False,2021/5/30
40375,DLN6,A02120180,塑膠注射針頭,371,22,False,2021/6/6
40587,DLN6,A02120180,塑膠注射針頭,429,23,False,2021/6/13
40747,DLN6,A02120180,塑膠注射針頭,293,24,False,2021/6/20
40994,DLN6,A02120180,塑膠注射針頭,342,25,False,2021/6/26
49412,DLN6,A02120180,塑膠注射針頭,386,26,False,2021/7/4
49583,DLN6,A02120180,塑膠注射針頭,380,27,False,2021/7/11
49771,DLN6,A02120180,塑膠注射針頭,429,28,False,2021/7/18
49957,DLN6,A02120180,塑膠注射針頭,450,29,False,2021/7/25
57949,DLN6,A02120180,塑膠注射針頭,423,30,False,2021/8/1
58123,DLN6,A02120180,塑膠注射針頭,367,31,False,2021/8/8
58271,DLN6,A02120180,塑膠注射針頭,268,32,False,2021/8/15
58418,DLN6,A02120180,塑膠注射針頭,310,33,False,2021/8/22
58603,DLN6,A02120180,塑膠注射針頭,377,34,False,2021/8/29
66598,DLN6,A02120180,塑膠注射針頭,428,35,False,2021/9/5
66781,DLN6,A02120180,塑膠注射針頭,368,36,False,2021/9/12
66974,DLN6,A02120180,塑膠注射針頭,365,37,False,2021/9/19
67126,DLN6,A02120180,塑膠注射針頭,323,38,True,2021/9/26
74850,DLN6,A02120180,塑膠注射針頭,332,39,False,2021/10/3
74982,DLN6,A02120180,塑膠注射針頭,265,40,False,2021/10/10
75142,DLN6,A02120180,塑膠注射針頭,278,41,False,2021/10/17
75294,DLN6,A02120180,塑膠注射針頭,286,42,False,2021/10/24
75400,DLN6,A02120180,塑膠注射針頭,223,43,False,2021/10/31
82553,DLN6,A02120180,塑膠注射針頭,338,44,False,2021/11/7
82723,DLN6,A02120180,塑膠注射針頭,317,45,False,2021/11/14
82895,DLN6,A02120180,塑膠注射針頭,367,46,False,2021/11/21
83071,DLN6,A02120180,塑膠注射針頭,319,47,False,2021/11/28
90137,DLN6,A02120180,塑膠注射針頭,283,48,False,2021/12/5
90275,DLN6,A02120180,塑膠注射針頭,263,49,False,2021/12/12
90432,DLN6,A02120180,塑膠注射針頭,272,50,False,2021/12/19
90604,DLN6,A02120180,塑膠注射針頭,281,51,False,2021/12/26
90671,DLN6,A02120180,塑膠注射針頭,90,52,True,2021/12/30
