,庫房,料號,品名,數量,週,工作日,帳務日期
4712,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),7.0,1,False,2021-01-09
4716,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,2,False,2021-01-17
4720,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,3,False,2021-01-23
4724,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,4,False,2021-01-30
9596,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),8.0,5,True,2021-02-07
9598,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,6,True,2021-02-09
9603,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,7,False,2021-02-21
9606,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,8,True,2021-02-26
14661,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,9,True,2021-03-04
14666,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,10,False,2021-03-14
14670,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,11,True,2021-03-19
14674,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,12,False,2021-03-28
19213,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,13,False,2021-04-03
19214,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,14,False,2021-04-05
19218,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,15,True,2021-04-15
19220,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,16,True,2021-04-23
21689,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,17,False,2021-05-01
21690,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,18,True,2021-05-06
21695,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,19,True,2021-05-14
21696,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,20,False,2021-05-22
21700,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,21,False,2021-05-29
22643,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,22,True,2021-06-01
22645,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,23,True,2021-06-09
22647,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,24,True,2021-06-18
22650,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,25,True,2021-06-24
22651,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,26,True,2021-06-29
26164,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,27,True,2021-07-09
26166,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,28,True,2021-07-16
26167,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,29,True,2021-07-21
26168,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,30,True,2021-07-29
4706,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,31,False,2021-01-01
30029,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,32,False,2021-08-14
30032,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,33,True,2021-08-19
30035,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,34,True,2021-08-24
33393,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),6.0,35,False,2021-09-05
33397,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),5.0,36,True,2021-09-08
33398,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,37,True,2021-09-18
33402,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,38,True,2021-09-24
36840,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),6.0,39,False,2021-10-02
36843,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,40,True,2021-10-08
4706,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),0.0,41,False,2021-01-01
36847,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,42,True,2021-10-22
36849,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,43,True,2021-10-27
39934,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),4.0,44,True,2021-11-04
39937,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,45,False,2021-11-14
39940,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),3.0,46,False,2021-11-20
39947,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),7.0,47,True,2021-11-26
42983,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,48,True,2021-12-02
42984,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),1.0,49,True,2021-12-07
42986,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,50,True,2021-12-17
42988,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,51,False,2021-12-26
42990,DLN8,V00400273,潤滑凍膏 2.7-3GM(滅菌),2.0,52,True,2021-12-28
