,庫房,料號,品名,數量,週,工作日,帳務日期
3444,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,1,True,2021-01-08
3449,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,2,False,2021-01-16
3458,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,3,False,2021-01-24
3466,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,4,False,2021-01-31
8433,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),12.0,5,True,2021-02-07
8442,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,6,False,2021-02-14
8452,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),10.0,7,True,2021-02-20
8458,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,8,False,2021-02-27
13445,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),11.0,9,False,2021-03-07
13454,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,10,False,2021-03-14
13463,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,11,False,2021-03-20
13474,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),11.0,12,False,2021-03-28
18112,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),12.0,13,False,2021-04-04
18120,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,14,False,2021-04-11
18127,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,15,False,2021-04-18
18137,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),10.0,16,True,2021-04-25
21154,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),16.0,17,False,2021-05-02
21165,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),11.0,18,False,2021-05-09
21174,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,19,False,2021-05-16
21179,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,20,False,2021-05-23
21188,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,21,True,2021-05-28
22448,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,22,False,2021-06-06
22456,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,23,False,2021-06-12
22463,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,24,False,2021-06-20
22468,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,25,False,2021-06-27
25279,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,26,False,2021-07-04
25286,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,27,False,2021-07-11
25294,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,28,False,2021-07-18
25303,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,29,False,2021-07-25
29079,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,30,False,2021-08-01
29087,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),8.0,31,False,2021-08-08
29089,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,32,False,2021-08-15
29092,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,33,True,2021-08-20
29097,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),5.0,34,False,2021-08-29
32652,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,35,False,2021-09-05
32655,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,36,False,2021-09-12
32658,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,37,True,2021-09-18
32662,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),4.0,38,False,2021-09-25
36082,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,39,False,2021-10-03
36090,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),9.0,40,False,2021-10-10
36100,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),10.0,41,False,2021-10-16
36107,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,42,False,2021-10-24
36110,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,43,False,2021-10-30
39363,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,44,False,2021-11-06
39370,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,45,True,2021-11-12
39377,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),7.0,46,False,2021-11-20
39388,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),11.0,47,False,2021-11-28
42460,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,48,False,2021-12-05
42470,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),10.0,49,False,2021-12-12
42473,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),3.0,50,False,2021-12-18
42479,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),6.0,51,False,2021-12-25
42481,DLN8,F01321004,廢液收集器-開刀房區(有止溢閥),2.0,52,True,2021-12-28
