,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,1
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,2
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,3
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,4
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,5
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,6
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,7
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,8
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,9
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,10
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,11
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,12
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,13
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,14
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,15
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,16
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,17
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,18
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,19
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,20
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,21
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,22
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,23
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,24
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,25
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,26
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,27
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,28
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,29
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,30
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,31
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,32
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,33
3983,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-27,,,False,34
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,35
3982,DLN3,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2022-08-26,202208.0,T-不計價,True,36
