,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
158,DLN3,A00120110,10cc塑膠注射空針 無螺紋,3.0,1,True,2022-01-04,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,2,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,3,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,4,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,5,False,2022-01-01,202201.0,T-不計價
166,DLN3,A00120110,10cc塑膠注射空針 無螺紋,16.0,6,False,2022-02-13,,
167,DLN3,A00120110,10cc塑膠注射空針 無螺紋,2.0,7,True,2022-02-14,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,8,False,2022-01-01,202201.0,T-不計價
171,DLN3,A00120110,10cc塑膠注射空針 無螺紋,12.0,9,False,2022-03-06,,
173,DLN3,A00120110,10cc塑膠注射空針 無螺紋,5.0,10,True,2022-03-08,,
175,DLN3,A00120110,10cc塑膠注射空針 無螺紋,4.0,11,False,2022-03-20,,
176,DLN3,A00120110,10cc塑膠注射空針 無螺紋,1.0,12,True,2022-03-21,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,13,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,14,False,2022-01-01,202201.0,T-不計價
177,DLN3,A00120110,10cc塑膠注射空針 無螺紋,2.0,15,True,2022-04-11,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,16,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,17,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,18,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,19,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,20,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,21,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,22,False,2022-01-01,202201.0,T-不計價
179,DLN3,A00120110,10cc塑膠注射空針 無螺紋,3.0,23,True,2022-06-09,,
180,DLN3,A00120110,10cc塑膠注射空針 無螺紋,3.0,24,False,2022-06-19,,
182,DLN3,A00120110,10cc塑膠注射空針 無螺紋,3.0,25,True,2022-06-21,,
183,DLN3,A00120110,10cc塑膠注射空針 無螺紋,1.0,26,True,2022-06-30,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,27,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,28,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,29,False,2022-01-01,202201.0,T-不計價
191,DLN3,A00120110,10cc塑膠注射空針 無螺紋,25.0,30,False,2022-07-31,,
192,DLN3,A00120110,10cc塑膠注射空針 無螺紋,3.0,31,True,2022-08-01,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,32,False,2022-01-01,202201.0,T-不計價
195,DLN3,A00120110,10cc塑膠注射空針 無螺紋,4.0,33,False,2022-08-21,,
210,DLN3,A00120110,10cc塑膠注射空針 無螺紋,57.0,34,False,2022-08-28,,
217,DLN3,A00120110,10cc塑膠注射空針 無螺紋,16.0,35,True,2022-09-02,,
218,DLN3,A00120110,10cc塑膠注射空針 無螺紋,1.0,36,False,2022-09-11,,
220,DLN3,A00120110,10cc塑膠注射空針 無螺紋,6.0,37,False,2022-09-18,,
227,DLN3,A00120110,10cc塑膠注射空針 無螺紋,9.0,38,False,2022-09-25,,
240,DLN3,A00120110,10cc塑膠注射空針 無螺紋,34.0,39,False,2022-10-02,,
241,DLN3,A00120110,10cc塑膠注射空針 無螺紋,2.0,40,False,2022-10-03,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,41,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,42,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,43,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,44,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,45,False,2022-01-01,202201.0,T-不計價
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,46,False,2022-01-01,202201.0,T-不計價
242,DLN3,A00120110,10cc塑膠注射空針 無螺紋,3.0,47,True,2022-11-21,,
154,DLN3,A00120110,10cc塑膠注射空針 無螺紋,0.0,48,False,2022-01-01,202201.0,T-不計價
246,DLN3,A00120110,10cc塑膠注射空針 無螺紋,4.0,49,True,2022-12-08,,
247,DLN3,A00120110,10cc塑膠注射空針 無螺紋,1.0,50,True,2022-12-12,,
251,DLN3,A00120110,10cc塑膠注射空針 無螺紋,12.0,51,False,2022-12-25,,
254,DLN3,A00120110,10cc塑膠注射空針 無螺紋,10.0,52,True,2022-12-29,,
