,庫房,料號,品名,數量,週,工作日,帳務日期
3310,DLN3,K80004044,Push Button Blood Collection,18.0,1,True,2022-01-04
3322,DLN3,K80004044,Push Button Blood Collection,13.0,2,False,2022-01-15
3338,DLN3,K80004044,Push Button Blood Collection,20.0,3,True,2022-01-20
3359,DLN3,K80004044,Push Button Blood Collection,29.0,4,True,2022-01-28
3365,DLN3,K80004044,Push Button Blood Collection,7.0,5,False,2022-02-03
3380,DLN3,K80004044,Push Button Blood Collection,16.0,6,True,2022-02-10
3397,DLN3,K80004044,Push Button Blood Collection,19.0,7,False,2022-02-20
3409,DLN3,K80004044,Push Button Blood Collection,12.0,8,True,2022-02-22
3421,DLN3,K80004044,Push Button Blood Collection,18.0,9,True,2022-03-04
3433,DLN3,K80004044,Push Button Blood Collection,16.0,10,False,2022-03-13
3455,DLN3,K80004044,Push Button Blood Collection,25.0,11,False,2022-03-19
3471,DLN3,K80004044,Push Button Blood Collection,16.0,12,True,2022-03-24
3488,DLN3,K80004044,Push Button Blood Collection,21.0,13,True,2022-04-02
3507,DLN3,K80004044,Push Button Blood Collection,27.0,14,True,2022-04-07
3529,DLN3,K80004044,Push Button Blood Collection,23.0,15,False,2022-04-16
3549,DLN3,K80004044,Push Button Blood Collection,23.0,16,True,2022-04-24
3566,DLN3,K80004044,Push Button Blood Collection,17.0,17,False,2022-04-30
3574,DLN3,K80004044,Push Button Blood Collection,9.0,18,True,2022-05-07
3588,DLN3,K80004044,Push Button Blood Collection,15.0,19,True,2022-05-10
3599,DLN3,K80004044,Push Button Blood Collection,11.0,20,True,2022-05-20
3605,DLN3,K80004044,Push Button Blood Collection,6.0,21,True,2022-05-24
3623,DLN3,K80004044,Push Button Blood Collection,20.0,22,False,2022-06-03
3640,DLN3,K80004044,Push Button Blood Collection,23.0,23,False,2022-06-11
3655,DLN3,K80004044,Push Button Blood Collection,20.0,24,False,2022-06-19
3666,DLN3,K80004044,Push Button Blood Collection,11.0,25,True,2022-06-23
3681,DLN3,K80004044,Push Button Blood Collection,15.0,26,False,2022-07-02
3687,DLN3,K80004044,Push Button Blood Collection,6.0,27,True,2022-07-08
3695,DLN3,K80004044,Push Button Blood Collection,9.0,28,True,2022-07-15
3703,DLN3,K80004044,Push Button Blood Collection,9.0,29,True,2022-07-22
3710,DLN3,K80004044,Push Button Blood Collection,9.0,30,True,2022-07-27
3717,DLN3,K80004044,Push Button Blood Collection,7.0,31,False,2022-08-06
3726,DLN3,K80004044,Push Button Blood Collection,12.0,32,False,2022-08-13
3739,DLN3,K80004044,Push Button Blood Collection,14.0,33,True,2022-08-18
3750,DLN3,K80004044,Push Button Blood Collection,15.0,34,True,2022-08-26
3759,DLN3,K80004044,Push Button Blood Collection,15.0,35,False,2022-09-04
3770,DLN3,K80004044,Push Button Blood Collection,21.0,36,False,2022-09-11
3785,DLN3,K80004044,Push Button Blood Collection,20.0,37,False,2022-09-17
3801,DLN3,K80004044,Push Button Blood Collection,18.0,38,False,2022-09-24
3821,DLN3,K80004044,Push Button Blood Collection,23.0,39,False,2022-10-01
3832,DLN3,K80004044,Push Button Blood Collection,11.0,40,False,2022-10-06
3846,DLN3,K80004044,Push Button Blood Collection,15.0,41,False,2022-10-16
3862,DLN3,K80004044,Push Button Blood Collection,16.0,42,True,2022-10-21
3876,DLN3,K80004044,Push Button Blood Collection,15.0,43,False,2022-10-30
3892,DLN3,K80004044,Push Button Blood Collection,21.0,44,True,2022-11-04
3896,DLN3,K80004044,Push Button Blood Collection,4.0,45,False,2022-11-12
3911,DLN3,K80004044,Push Button Blood Collection,19.0,46,True,2022-11-18
3914,DLN3,K80004044,Push Button Blood Collection,5.0,47,True,2022-11-23
3930,DLN3,K80004044,Push Button Blood Collection,18.0,48,True,2022-12-02
3941,DLN3,K80004044,Push Button Blood Collection,19.0,49,False,2022-12-11
3953,DLN3,K80004044,Push Button Blood Collection,19.0,50,False,2022-12-17
3975,DLN3,K80004044,Push Button Blood Collection,29.0,51,False,2022-12-24
3977,DLN3,K80004044,Push Button Blood Collection,3.0,52,True,2022-12-29
