,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,U90480016,中央靜脈導管包布,1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLRI,U90480016,中央靜脈導管包布,1.0,2019-01-05,1,False,2019,3.0,3.0,,
2,DLRI,U90480016,中央靜脈導管包布,1.0,2019-01-15,3,True,2019,5.0,2.0,,
3,DLRI,U90480016,中央靜脈導管包布,1.0,2019-01-19,3,False,2019,5.0,2.0,,
4,DLRI,U90480016,中央靜脈導管包布,1.0,2019-01-23,4,True,2019,5.0,2.0,,
5,DLRI,U90480016,中央靜脈導管包布,1.0,2019-01-25,4,True,2019,5.0,2.0,,
6,DLRI,U90480016,中央靜脈導管包布,1.0,2019-03-02,9,False,2019,3.0,4.0,,
7,DLRI,U90480016,中央靜脈導管包布,1.0,2019-04-14,15,False,2019,5.0,2.0,,
8,DLRI,U90480016,中央靜脈導管包布,3.0,2019-05-12,19,False,2019,5.0,2.0,,
9,DLRI,U90480016,中央靜脈導管包布,1.0,2019-06-08,23,False,2019,4.0,3.0,,
10,DLRI,U90480016,中央靜脈導管包布,2.0,2019-06-19,25,True,2019,5.0,2.0,,
11,DLRI,U90480016,中央靜脈導管包布,1.0,2019-07-22,30,True,2019,5.0,2.0,,
12,DLRI,U90480016,中央靜脈導管包布,1.0,2019-08-09,32,True,2019,5.0,2.0,,
13,DLRI,U90480016,中央靜脈導管包布,1.0,2019-08-11,32,False,2019,5.0,2.0,,
14,DLRI,U90480016,中央靜脈導管包布,1.0,2019-08-16,33,True,2019,5.0,2.0,,
15,DLRI,U90480016,中央靜脈導管包布,1.0,2019-08-26,35,True,2019,5.0,2.0,,
16,DLRI,U90480016,中央靜脈導管包布,1.0,2019-12-06,49,True,2019,5.0,2.0,,
17,DLRI,U90480016,中央靜脈導管包布,1.0,2019-12-10,50,True,2019,5.0,2.0,,
18,DLRI,U90480016,中央靜脈導管包布,4.0,2019-12-11,50,True,2019,5.0,2.0,,
19,DLRI,U90480016,中央靜脈導管包布,4.0,2019-12-11,50,True,2019,5.0,2.0,,
20,DLRI,U90480016,中央靜脈導管包布,1.0,2020-01-04,1,False,2020,2.0,3.0,,
21,DLRI,U90480016,中央靜脈導管包布,1.0,2020-02-16,7,False,2020,5.0,2.0,,
22,DLRI,U90480016,中央靜脈導管包布,1.0,2020-05-03,18,False,2020,4.0,3.0,,
23,DLRI,U90480016,中央靜脈導管包布,1.0,2020-05-10,19,False,2020,5.0,2.0,,
24,DLRI,U90480016,中央靜脈導管包布,1.0,2020-05-11,20,True,2020,5.0,2.0,,
25,DLRI,U90480016,中央靜脈導管包布,1.0,2020-05-20,21,True,2020,5.0,2.0,,
26,DLRI,U90480016,中央靜脈導管包布,1.0,2020-06-22,26,True,2020,3.0,4.0,,
27,DLRI,U90480016,中央靜脈導管包布,1.0,2020-08-26,35,True,2020,5.0,2.0,,
28,DLRI,U90480016,中央靜脈導管包布,1.0,2020-09-23,39,True,2020,5.0,2.0,,
29,DLRI,U90480016,中央靜脈導管包布,2.0,2020-11-19,47,True,2020,5.0,2.0,,
30,DLRI,U90480016,中央靜脈導管包布,1.0,2020-11-20,47,True,2020,5.0,2.0,,
31,DLRI,U90480016,中央靜脈導管包布,1.0,2020-11-25,48,True,2020,5.0,2.0,,
32,DLRI,U90480016,中央靜脈導管包布,1.0,2020-12-19,51,False,2020,5.0,2.0,,
33,DLRI,U90480016,中央靜脈導管包布,1.0,2021-01-18,3,True,2021,5.0,2.0,,
