,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLRI,A04200020,精密控制輸液套附免針加藥座,5.0,2020-04-30,True,18,2020,4.0,3.0,,
1,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2021-05-07,True,18,2021,5.0,2.0,,
2,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-02-19,False,7,2022,5.0,2.0,202202.0,C-計價
3,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-03-03,True,9,2022,4.0,3.0,202203.0,C-計價
4,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-03-04,True,9,2022,4.0,3.0,202203.0,C-計價
5,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-03-05,False,9,2022,4.0,3.0,202203.0,C-計價
6,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-03-07,True,10,2022,5.0,2.0,202203.0,C-計價
7,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-03-31,True,13,2022,5.0,2.0,202203.0,C-計價
8,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-01,True,13,2022,5.0,2.0,202204.0,C-計價
9,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-01,True,13,2022,5.0,2.0,202204.0,C-計價
10,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-05,False,14,2022,3.0,4.0,202204.0,C-計價
11,DLRI,A04200020,精密控制輸液套附免針加藥座,2.0,2022-04-08,True,14,2022,3.0,4.0,202204.0,C-計價
12,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-09,False,14,2022,3.0,4.0,202204.0,C-計價
13,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-09,False,14,2022,3.0,4.0,202204.0,C-計價
14,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-12,True,15,2022,5.0,2.0,202204.0,C-計價
15,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-12,True,15,2022,5.0,2.0,202204.0,C-計價
16,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-12,True,15,2022,5.0,2.0,202204.0,C-計價
17,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-12,True,15,2022,5.0,2.0,202204.0,C-計價
18,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-14,True,15,2022,5.0,2.0,202204.0,C-計價
19,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-14,True,15,2022,5.0,2.0,202204.0,C-計價
20,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-16,False,15,2022,5.0,2.0,202204.0,C-計價
21,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-16,False,15,2022,5.0,2.0,202204.0,C-計價
22,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-16,False,15,2022,5.0,2.0,202204.0,C-計價
23,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-18,True,16,2022,5.0,2.0,202204.0,C-計價
24,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-19,True,16,2022,5.0,2.0,202204.0,C-計價
25,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-19,True,16,2022,5.0,2.0,202204.0,C-計價
26,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-20,True,16,2022,5.0,2.0,202204.0,C-計價
27,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-20,True,16,2022,5.0,2.0,202204.0,C-計價
28,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-21,True,16,2022,5.0,2.0,202204.0,C-計價
29,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-22,True,16,2022,5.0,2.0,202204.0,C-計價
30,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-23,False,16,2022,5.0,2.0,202204.0,C-計價
31,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-23,False,16,2022,5.0,2.0,202204.0,C-計價
32,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-24,True,16,2022,5.0,2.0,202204.0,C-計價
33,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-25,True,17,2022,5.0,2.0,202204.0,C-計價
34,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-26,True,17,2022,5.0,2.0,202204.0,C-計價
35,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-27,True,17,2022,5.0,2.0,202204.0,C-計價
36,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-27,True,17,2022,5.0,2.0,202204.0,C-計價
37,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-28,True,17,2022,5.0,2.0,202204.0,C-計價
38,DLRI,A04200020,精密控制輸液套附免針加藥座,2.0,2022-04-28,True,17,2022,5.0,2.0,202204.0,C-計價
39,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-29,True,17,2022,5.0,2.0,202204.0,C-計價
40,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-04-30,False,17,2022,5.0,2.0,202204.0,C-計價
41,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-01,False,17,2022,5.0,2.0,202205.0,C-計價
42,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-01,False,17,2022,5.0,2.0,202205.0,C-計價
43,DLRI,A04200020,精密控制輸液套附免針加藥座,2.0,2022-05-03,False,18,2022,5.0,2.0,202205.0,C-計價
44,DLRI,A04200020,精密控制輸液套附免針加藥座,3.0,2022-05-03,False,18,2022,5.0,2.0,202205.0,C-計價
45,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-04,False,18,2022,5.0,2.0,202205.0,C-計價
46,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-04,False,18,2022,5.0,2.0,202205.0,C-計價
47,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-06,True,18,2022,5.0,2.0,202205.0,C-計價
48,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-07,True,18,2022,5.0,2.0,202205.0,C-計價
49,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-08,False,18,2022,5.0,2.0,202205.0,C-計價
50,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-10,True,19,2022,5.0,2.0,202205.0,C-計價
51,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-11,True,19,2022,5.0,2.0,202205.0,C-計價
52,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-11,True,19,2022,5.0,2.0,202205.0,C-計價
53,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-15,False,19,2022,5.0,2.0,202205.0,C-計價
54,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-15,False,19,2022,5.0,2.0,202205.0,C-計價
55,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-15,False,19,2022,5.0,2.0,202205.0,C-計價
56,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-19,True,20,2022,5.0,2.0,202205.0,C-計價
57,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-19,True,20,2022,5.0,2.0,202205.0,C-計價
58,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-21,False,20,2022,5.0,2.0,202205.0,C-計價
59,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-21,False,20,2022,5.0,2.0,202205.0,C-計價
60,DLRI,A04200020,精密控制輸液套附免針加藥座,2.0,2022-05-23,True,21,2022,5.0,2.0,202205.0,C-計價
61,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-25,True,21,2022,5.0,2.0,202205.0,C-計價
62,DLRI,A04200020,精密控制輸液套附免針加藥座,1.0,2022-05-27,True,21,2022,5.0,2.0,202205.0,C-計價
63,DLRI,A04200020,精密控制輸液套附免針加藥座,3.0,2022-05-27,True,21,2022,5.0,2.0,202205.0,C-計價
