,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,G81500272,血糖試紙,1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLRI,G81500272,血糖試紙,2.0,2019-01-01,1,False,2019,3.0,3.0,,
2,DLRI,G81500272,血糖試紙,3.0,2019-01-01,1,False,2019,3.0,3.0,,
3,DLRI,G81500272,血糖試紙,1.0,2019-01-01,1,False,2019,3.0,3.0,,
4,DLRI,G81500272,血糖試紙,3.0,2019-01-01,1,False,2019,3.0,3.0,,
5,DLRI,G81500272,血糖試紙,2.0,2019-01-01,1,False,2019,3.0,3.0,,
6,DLRI,G81500272,血糖試紙,2.0,2019-01-02,1,True,2019,3.0,3.0,,
7,DLRI,G81500272,血糖試紙,1.0,2019-01-02,1,True,2019,3.0,3.0,,
8,DLRI,G81500272,血糖試紙,2.0,2019-01-02,1,True,2019,3.0,3.0,,
9,DLRI,G81500272,血糖試紙,1.0,2019-01-02,1,True,2019,3.0,3.0,,
10,DLRI,G81500272,血糖試紙,2.0,2019-01-03,1,True,2019,3.0,3.0,,
11,DLRI,G81500272,血糖試紙,2.0,2019-01-03,1,True,2019,3.0,3.0,,
12,DLRI,G81500272,血糖試紙,1.0,2019-01-03,1,True,2019,3.0,3.0,,
13,DLRI,G81500272,血糖試紙,1.0,2019-01-03,1,True,2019,3.0,3.0,,
14,DLRI,G81500272,血糖試紙,1.0,2019-01-04,1,True,2019,3.0,3.0,,
15,DLRI,G81500272,血糖試紙,4.0,2019-01-04,1,True,2019,3.0,3.0,,
16,DLRI,G81500272,血糖試紙,2.0,2019-01-04,1,True,2019,3.0,3.0,,
17,DLRI,G81500272,血糖試紙,4.0,2019-01-04,1,True,2019,3.0,3.0,,
18,DLRI,G81500272,血糖試紙,5.0,2019-01-05,1,False,2019,3.0,3.0,,
19,DLRI,G81500272,血糖試紙,7.0,2019-01-05,1,False,2019,3.0,3.0,,
20,DLRI,G81500272,血糖試紙,2.0,2019-01-05,1,False,2019,3.0,3.0,,
21,DLRI,G81500272,血糖試紙,4.0,2019-01-06,1,False,2019,3.0,3.0,,
22,DLRI,G81500272,血糖試紙,4.0,2019-01-06,1,False,2019,3.0,3.0,,
23,DLRI,G81500272,血糖試紙,2.0,2019-01-06,1,False,2019,3.0,3.0,,
24,DLRI,G81500272,血糖試紙,4.0,2019-12-30,1,True,2019,3.0,3.0,,
25,DLRI,G81500272,血糖試紙,1.0,2019-12-30,1,True,2019,3.0,3.0,,
26,DLRI,G81500272,血糖試紙,1.0,2019-12-30,1,True,2019,3.0,3.0,,
27,DLRI,G81500272,血糖試紙,6.0,2019-12-30,1,True,2019,3.0,3.0,,
28,DLRI,G81500272,血糖試紙,6.0,2019-12-31,1,True,2019,3.0,3.0,,
29,DLRI,G81500272,血糖試紙,1.0,2019-12-31,1,True,2019,3.0,3.0,,
30,DLRI,G81500272,血糖試紙,1.0,2019-12-31,1,True,2019,3.0,3.0,,
31,DLRI,G81500272,血糖試紙,4.0,2019-12-31,1,True,2019,3.0,3.0,,
32,DLRI,G81500272,血糖試紙,4.0,2019-01-07,2,True,2019,5.0,2.0,,
33,DLRI,G81500272,血糖試紙,4.0,2019-01-07,2,True,2019,5.0,2.0,,
34,DLRI,G81500272,血糖試紙,4.0,2019-01-07,2,True,2019,5.0,2.0,,
35,DLRI,G81500272,血糖試紙,4.0,2019-01-08,2,True,2019,5.0,2.0,,
36,DLRI,G81500272,血糖試紙,2.0,2019-01-08,2,True,2019,5.0,2.0,,
37,DLRI,G81500272,血糖試紙,2.0,2019-01-08,2,True,2019,5.0,2.0,,
