,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-01-03,1,True,2019,3.0,3.0,,
1,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-12-30,1,True,2019,3.0,3.0,,
2,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-01-09,2,True,2019,5.0,2.0,,
3,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-01-10,2,True,2019,5.0,2.0,,
4,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-01-16,3,True,2019,5.0,2.0,,
5,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-04,6,False,2019,0.0,7.0,,
6,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-05,6,False,2019,0.0,7.0,,
7,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-11,7,True,2019,5.0,2.0,,
8,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-13,7,True,2019,5.0,2.0,,
9,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-16,7,False,2019,5.0,2.0,,
10,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-02-21,8,True,2019,5.0,2.0,,
11,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-04,10,True,2019,5.0,2.0,,
12,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-05,10,True,2019,5.0,2.0,,
13,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-11,11,True,2019,5.0,2.0,,
14,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-13,11,True,2019,5.0,2.0,,
15,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-13,11,True,2019,5.0,2.0,,
16,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-14,11,True,2019,5.0,2.0,,
17,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-03-30,13,False,2019,5.0,2.0,,
18,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-04-05,14,False,2019,3.0,4.0,,
19,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-04-08,15,True,2019,5.0,2.0,,
20,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-04-11,15,True,2019,5.0,2.0,,
21,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-04-15,16,True,2019,5.0,2.0,,
22,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-04-30,18,True,2019,4.0,3.0,,
23,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-04-30,18,True,2019,4.0,3.0,,
24,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-05-05,18,True,2019,4.0,3.0,,
25,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-05-08,19,True,2019,5.0,2.0,,
26,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-05-13,20,True,2019,5.0,2.0,,
27,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-05-15,20,True,2019,5.0,2.0,,
28,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-05-30,22,True,2019,5.0,2.0,,
29,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-06-09,23,False,2019,4.0,3.0,,
30,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-06-13,24,True,2019,5.0,2.0,,
31,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-06-26,26,True,2019,5.0,2.0,,
32,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-06-30,26,False,2019,5.0,2.0,,
33,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-06-30,26,False,2019,5.0,2.0,,
34,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-07-09,28,True,2019,5.0,2.0,,
35,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-07-26,30,True,2019,5.0,2.0,,
36,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-07-29,31,True,2019,5.0,2.0,,
37,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-08-09,32,True,2019,5.0,2.0,,
38,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-08-26,35,True,2019,5.0,2.0,,
39,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-08-29,35,True,2019,5.0,2.0,,
40,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-08-30,35,True,2019,5.0,2.0,,
41,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-09,37,True,2019,4.0,3.0,,
42,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-24,39,True,2019,5.0,2.0,,
43,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-26,39,True,2019,5.0,2.0,,
44,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-29,39,True,2019,5.0,2.0,,
45,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-09-30,40,True,2019,5.0,2.0,,
46,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-10-09,41,True,2019,3.0,4.0,,
47,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-10-25,43,True,2019,5.0,2.0,,
48,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-10-28,44,True,2019,5.0,2.0,,
49,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-10-29,44,True,2019,5.0,2.0,,
50,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-10-30,44,True,2019,5.0,2.0,,
51,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-11-11,46,True,2019,5.0,2.0,,
52,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-11-28,48,True,2019,5.0,2.0,,
53,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-11-29,48,True,2019,5.0,2.0,,
54,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-11-30,48,False,2019,5.0,2.0,,
55,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-12-11,50,True,2019,5.0,2.0,,
56,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-12-18,51,True,2019,5.0,2.0,,
57,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-12-26,52,True,2019,5.0,2.0,,
58,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2019-12-29,52,False,2019,5.0,2.0,,
59,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-01-13,3,True,2020,5.0,2.0,,
60,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-01-18,3,False,2020,5.0,2.0,,
61,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-01-26,4,False,2020,3.0,4.0,,
62,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-01-29,5,False,2020,2.0,5.0,,
63,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-02-04,6,True,2020,5.0,2.0,,
64,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-02-13,7,True,2020,5.0,2.0,,
65,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-02-18,8,True,2020,5.0,2.0,,
66,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-02-26,9,True,2020,4.0,3.0,,
67,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-02-29,9,False,2020,4.0,3.0,,
68,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-03-13,11,True,2020,5.0,2.0,,
69,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-03-18,12,True,2020,5.0,2.0,,
70,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-03-26,13,True,2020,5.0,2.0,,
71,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-03-27,13,True,2020,5.0,2.0,,
72,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-03-29,13,False,2020,5.0,2.0,,
73,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-08,15,True,2020,5.0,2.0,,
74,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-14,16,True,2020,5.0,2.0,,
75,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-23,17,True,2020,5.0,2.0,,
76,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-26,17,True,2020,5.0,2.0,,
77,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-04-29,18,True,2020,4.0,3.0,,
78,DLRI,C00123169,二叉矽質導尿管-16Fr,1.0,2020-05-08,19,True,2020,5.0,2.0,,
