,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,V02204118,手術刀片,1.0,2019-01-07,2,True,2019,5.0,2.0,,
1,DLRI,V02204118,手術刀片,1.0,2019-01-07,2,True,2019,5.0,2.0,,
2,DLRI,V02204118,手術刀片,1.0,2019-01-23,4,True,2019,5.0,2.0,,
3,DLRI,V02204118,手術刀片,1.0,2019-01-24,4,True,2019,5.0,2.0,,
4,DLRI,V02204118,手術刀片,1.0,2019-02-11,7,True,2019,5.0,2.0,,
5,DLRI,V02204118,手術刀片,1.0,2019-02-22,8,True,2019,5.0,2.0,,
6,DLRI,V02204118,手術刀片,1.0,2019-03-07,10,True,2019,5.0,2.0,,
7,DLRI,V02204118,手術刀片,1.0,2019-03-21,12,True,2019,5.0,2.0,,
8,DLRI,V02204118,手術刀片,1.0,2019-03-25,13,True,2019,5.0,2.0,,
9,DLRI,V02204118,手術刀片,1.0,2019-04-04,14,True,2019,3.0,4.0,,
10,DLRI,V02204118,手術刀片,1.0,2019-04-04,14,True,2019,3.0,4.0,,
11,DLRI,V02204118,手術刀片,1.0,2019-04-23,17,True,2019,5.0,2.0,,
12,DLRI,V02204118,手術刀片,1.0,2019-05-21,21,True,2019,5.0,2.0,,
13,DLRI,V02204118,手術刀片,1.0,2019-05-24,21,True,2019,5.0,2.0,,
14,DLRI,V02204118,手術刀片,1.0,2019-06-18,25,True,2019,5.0,2.0,,
15,DLRI,V02204118,手術刀片,1.0,2019-07-02,27,True,2019,5.0,2.0,,
16,DLRI,V02204118,手術刀片,1.0,2019-07-11,28,True,2019,5.0,2.0,,
17,DLRI,V02204118,手術刀片,1.0,2019-08-01,31,True,2019,5.0,2.0,,
18,DLRI,V02204118,手術刀片,1.0,2019-08-16,33,True,2019,5.0,2.0,,
19,DLRI,V02204118,手術刀片,1.0,2019-08-16,33,True,2019,5.0,2.0,,
20,DLRI,V02204118,手術刀片,1.0,2019-08-21,34,True,2019,5.0,2.0,,
21,DLRI,V02204118,手術刀片,1.0,2019-08-21,34,True,2019,5.0,2.0,,
22,DLRI,V02204118,手術刀片,1.0,2019-08-30,35,True,2019,5.0,2.0,,
23,DLRI,V02204118,手術刀片,1.0,2019-09-02,36,True,2019,4.0,3.0,,
24,DLRI,V02204118,手術刀片,1.0,2019-09-03,36,True,2019,4.0,3.0,,
25,DLRI,V02204118,手術刀片,1.0,2019-09-03,36,True,2019,4.0,3.0,,
26,DLRI,V02204118,手術刀片,1.0,2019-10-08,41,True,2019,3.0,4.0,,
27,DLRI,V02204118,手術刀片,1.0,2019-11-01,44,True,2019,5.0,2.0,,
28,DLRI,V02204118,手術刀片,1.0,2019-12-06,49,True,2019,5.0,2.0,,
29,DLRI,V02204118,手術刀片,1.0,2019-12-10,50,True,2019,5.0,2.0,,
30,DLRI,V02204118,手術刀片,1.0,2019-12-19,51,True,2019,5.0,2.0,,
31,DLRI,V02204118,手術刀片,1.0,2019-12-25,52,True,2019,5.0,2.0,,
32,DLRI,V02204118,手術刀片,1.0,2020-01-07,2,True,2020,5.0,2.0,,
33,DLRI,V02204118,手術刀片,1.0,2020-01-16,3,True,2020,5.0,2.0,,
34,DLRI,V02204118,手術刀片,1.0,2020-01-23,4,True,2020,3.0,4.0,,
35,DLRI,V02204118,手術刀片,1.0,2020-01-23,4,True,2020,3.0,4.0,,
36,DLRI,V02204118,手術刀片,1.0,2020-01-30,5,False,2020,2.0,5.0,,
37,DLRI,V02204118,手術刀片,1.0,2020-02-13,7,True,2020,5.0,2.0,,
38,DLRI,V02204118,手術刀片,1.0,2020-03-05,10,True,2020,5.0,2.0,,
39,DLRI,V02204118,手術刀片,1.0,2020-03-20,12,True,2020,5.0,2.0,,
40,DLRI,V02204118,手術刀片,1.0,2020-05-11,20,True,2020,5.0,2.0,,
41,DLRI,V02204118,手術刀片,1.0,2020-05-25,22,True,2020,5.0,2.0,,
42,DLRI,V02204118,手術刀片,2.0,2020-06-04,23,True,2020,5.0,2.0,,
43,DLRI,V02204118,手術刀片,1.0,2020-06-10,24,True,2020,5.0,2.0,,
44,DLRI,V02204118,手術刀片,1.0,2020-06-10,24,True,2020,5.0,2.0,,
45,DLRI,V02204118,手術刀片,1.0,2020-06-13,24,False,2020,5.0,2.0,,
46,DLRI,V02204118,手術刀片,1.0,2020-06-22,26,True,2020,3.0,4.0,,
47,DLRI,V02204118,手術刀片,1.0,2020-06-23,26,True,2020,3.0,4.0,,
48,DLRI,V02204118,手術刀片,1.0,2020-07-16,29,True,2020,5.0,2.0,,
49,DLRI,V02204118,手術刀片,1.0,2020-07-19,29,False,2020,5.0,2.0,,
50,DLRI,V02204118,手術刀片,2.0,2020-07-23,30,True,2020,5.0,2.0,,
51,DLRI,V02204118,手術刀片,1.0,2020-07-31,31,True,2020,5.0,2.0,,
52,DLRI,V02204118,手術刀片,1.0,2020-08-26,35,True,2020,5.0,2.0,,
53,DLRI,V02204118,手術刀片,2.0,2020-09-02,36,True,2020,4.0,3.0,,
54,DLRI,V02204118,手術刀片,1.0,2020-09-10,37,True,2020,5.0,2.0,,
55,DLRI,V02204118,手術刀片,1.0,2020-09-30,40,True,2020,3.0,4.0,,
56,DLRI,V02204118,手術刀片,1.0,2020-10-05,41,False,2020,4.0,3.0,,
57,DLRI,V02204118,手術刀片,1.0,2020-10-22,43,True,2020,5.0,2.0,,
58,DLRI,V02204118,手術刀片,1.0,2020-10-30,44,True,2020,5.0,2.0,,
59,DLRI,V02204118,手術刀片,1.0,2020-11-03,45,True,2020,5.0,2.0,,
60,DLRI,V02204118,手術刀片,1.0,2020-11-06,45,True,2020,5.0,2.0,,
61,DLRI,V02204118,手術刀片,1.0,2020-11-19,47,True,2020,5.0,2.0,,
62,DLRI,V02204118,手術刀片,1.0,2020-11-25,48,True,2020,5.0,2.0,,
63,DLRI,V02204118,手術刀片,1.0,2020-12-22,52,True,2020,5.0,2.0,,
64,DLRI,V02204118,手術刀片,1.0,2021-01-17,2,False,2021,5.0,2.0,,
65,DLRI,V02204118,手術刀片,1.0,2021-02-19,7,True,2021,3.0,4.0,,
66,DLRI,V02204118,手術刀片,1.0,2021-03-23,12,True,2021,5.0,2.0,,
67,DLRI,V02204118,手術刀片,1.0,2021-04-09,14,True,2021,4.0,3.0,,
68,DLRI,V02204118,手術刀片,1.0,2021-04-29,17,True,2021,5.0,2.0,,
69,DLRI,V02204118,手術刀片,1.0,2021-04-30,17,True,2021,5.0,2.0,,
70,DLRI,V02204118,手術刀片,1.0,2021-05-06,18,True,2021,5.0,2.0,,
71,DLRI,V02204118,手術刀片,1.0,2021-05-12,19,True,2021,5.0,2.0,,
72,DLRI,V02204118,手術刀片,1.0,2021-05-20,20,True,2021,5.0,2.0,,
73,DLRI,V02204118,手術刀片,1.0,2021-05-21,20,True,2021,5.0,2.0,,
74,DLRI,V02204118,手術刀片,1.0,2021-06-21,25,True,2021,5.0,2.0,,
75,DLRI,V02204118,手術刀片,1.0,2021-07-08,27,True,2021,5.0,2.0,,
76,DLRI,V02204118,手術刀片,2.0,2021-07-12,28,True,2021,5.0,2.0,,
77,DLRI,V02204118,手術刀片,1.0,2021-07-20,29,True,2021,5.0,2.0,,
78,DLRI,V02204118,手術刀片,1.0,2021-07-23,29,True,2021,5.0,2.0,,
79,DLRI,V02204118,手術刀片,1.0,2021-08-05,31,True,2021,5.0,2.0,,
80,DLRI,V02204118,手術刀片,1.0,2021-08-09,32,True,2021,5.0,2.0,,
81,DLRI,V02204118,手術刀片,1.0,2021-08-10,32,True,2021,5.0,2.0,,
82,DLRI,V02204118,手術刀片,1.0,2021-08-27,34,True,2021,5.0,2.0,,
83,DLRI,V02204118,手術刀片,1.0,2021-08-30,35,True,2021,4.0,3.0,,
84,DLRI,V02204118,手術刀片,1.0,2021-09-02,35,True,2021,4.0,3.0,,
85,DLRI,V02204118,手術刀片,1.0,2021-09-03,35,True,2021,4.0,3.0,,
86,DLRI,V02204118,手術刀片,1.0,2021-09-24,38,True,2021,3.0,4.0,,
87,DLRI,V02204118,手術刀片,1.0,2021-09-27,39,True,2021,5.0,2.0,,
88,DLRI,V02204118,手術刀片,4.0,2021-11-07,44,False,2021,5.0,2.0,,
89,DLRI,V02204118,手術刀片,1.0,2021-11-15,46,True,2021,5.0,2.0,,
90,DLRI,V02204118,手術刀片,1.0,2021-11-19,46,True,2021,5.0,2.0,,
91,DLRI,V02204118,手術刀片,1.0,2021-11-22,47,True,2021,5.0,2.0,,
