,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLRI,F41200000,痰液收集器,1.0,2019-02-07,6,False,2019,0.0,7.0,,
1,DLRI,F41200000,痰液收集器,1.0,2019-02-08,6,False,2019,0.0,7.0,,
2,DLRI,F41200000,痰液收集器,1.0,2019-02-08,6,False,2019,0.0,7.0,,
3,DLRI,F41200000,痰液收集器,1.0,2019-03-21,12,True,2019,5.0,2.0,,
4,DLRI,F41200000,痰液收集器,1.0,2019-06-03,23,True,2019,4.0,3.0,,
5,DLRI,F41200000,痰液收集器,2.0,2019-07-17,29,True,2019,5.0,2.0,,
6,DLRI,F41200000,痰液收集器,2.0,2019-07-18,29,True,2019,5.0,2.0,,
7,DLRI,F41200000,痰液收集器,2.0,2019-07-19,29,True,2019,5.0,2.0,,
8,DLRI,F41200000,痰液收集器,1.0,2019-08-02,31,True,2019,5.0,2.0,,
9,DLRI,F41200000,痰液收集器,1.0,2019-08-02,31,True,2019,5.0,2.0,,
10,DLRI,F41200000,痰液收集器,1.0,2019-08-11,32,False,2019,5.0,2.0,,
11,DLRI,F41200000,痰液收集器,1.0,2019-09-20,38,True,2019,5.0,2.0,,
12,DLRI,F41200000,痰液收集器,1.0,2019-10-17,42,True,2019,5.0,2.0,,
13,DLRI,F41200000,痰液收集器,1.0,2019-11-05,45,True,2019,5.0,2.0,,
14,DLRI,F41200000,痰液收集器,1.0,2019-11-14,46,True,2019,5.0,2.0,,
15,DLRI,F41200000,痰液收集器,1.0,2019-12-04,49,True,2019,5.0,2.0,,
16,DLRI,F41200000,痰液收集器,1.0,2020-01-01,1,False,2020,2.0,3.0,,
17,DLRI,F41200000,痰液收集器,1.0,2020-01-06,2,True,2020,5.0,2.0,,
18,DLRI,F41200000,痰液收集器,1.0,2020-04-13,16,True,2020,5.0,2.0,,
19,DLRI,F41200000,痰液收集器,1.0,2020-04-14,16,True,2020,5.0,2.0,,
20,DLRI,F41200000,痰液收集器,1.0,2020-04-25,17,False,2020,5.0,2.0,,
21,DLRI,F41200000,痰液收集器,2.0,2020-04-28,18,True,2020,4.0,3.0,,
22,DLRI,F41200000,痰液收集器,1.0,2020-04-29,18,True,2020,4.0,3.0,,
23,DLRI,F41200000,痰液收集器,1.0,2020-05-01,18,False,2020,4.0,3.0,,
24,DLRI,F41200000,痰液收集器,1.0,2020-05-19,21,True,2020,5.0,2.0,,
25,DLRI,F41200000,痰液收集器,1.0,2020-05-19,21,True,2020,5.0,2.0,,
26,DLRI,F41200000,痰液收集器,1.0,2020-05-19,21,True,2020,5.0,2.0,,
27,DLRI,F41200000,痰液收集器,1.0,2020-07-09,28,True,2020,5.0,2.0,,
28,DLRI,F41200000,痰液收集器,1.0,2020-10-24,43,False,2020,5.0,2.0,,
29,DLRI,F41200000,痰液收集器,1.0,2020-11-25,48,True,2020,5.0,2.0,,
30,DLRI,F41200000,痰液收集器,1.0,2021-01-13,2,True,2021,5.0,2.0,,
31,DLRI,F41200000,痰液收集器,1.0,2021-01-14,2,True,2021,5.0,2.0,,
32,DLRI,F41200000,痰液收集器,1.0,2021-04-01,13,True,2021,4.0,3.0,,
33,DLRI,F41200000,痰液收集器,1.0,2021-04-07,14,True,2021,4.0,3.0,,
34,DLRI,F41200000,痰液收集器,2.0,2021-04-08,14,True,2021,4.0,3.0,,
35,DLRI,F41200000,痰液收集器,1.0,2021-04-09,14,True,2021,4.0,3.0,,
36,DLRI,F41200000,痰液收集器,1.0,2021-04-10,14,False,2021,4.0,3.0,,
37,DLRI,F41200000,痰液收集器,1.0,2021-04-10,14,False,2021,4.0,3.0,,
38,DLRI,F41200000,痰液收集器,1.0,2021-04-13,15,True,2021,5.0,2.0,,
39,DLRI,F41200000,痰液收集器,1.0,2021-04-17,15,False,2021,5.0,2.0,,
40,DLRI,F41200000,痰液收集器,1.0,2021-04-22,16,True,2021,5.0,2.0,,
41,DLRI,F41200000,痰液收集器,1.0,2021-04-29,17,True,2021,5.0,2.0,,
42,DLRI,F41200000,痰液收集器,1.0,2021-05-14,19,True,2021,5.0,2.0,,
43,DLRI,F41200000,痰液收集器,1.0,2021-05-22,20,False,2021,5.0,2.0,,
44,DLRI,F41200000,痰液收集器,1.0,2021-06-14,24,False,2021,4.0,3.0,,
45,DLRI,F41200000,痰液收集器,1.0,2021-07-16,28,True,2021,5.0,2.0,,
46,DLRI,F41200000,痰液收集器,1.0,2021-09-14,37,True,2021,5.0,2.0,,
47,DLRI,F41200000,痰液收集器,1.0,2021-09-25,38,False,2021,3.0,4.0,,
48,DLRI,F41200000,痰液收集器,1.0,2021-10-07,40,False,2021,5.0,2.0,,
49,DLRI,F41200000,痰液收集器,2.0,2021-10-08,40,True,2021,5.0,2.0,,
50,DLRI,F41200000,痰液收集器,1.0,2021-12-07,49,True,2021,5.0,2.0,,
51,DLRI,F41200000,痰液收集器,1.0,2021-12-15,50,True,2021,5.0,2.0,,
52,DLRI,F41200000,痰液收集器,1.0,2021-12-21,51,True,2021,5.0,2.0,,
53,DLRI,F41200000,痰液收集器,1.0,2022-01-20,3,True,2022,5.0,2.0,202201.0,T-不計價
54,DLRI,F41200000,痰液收集器,1.0,2022-01-21,3,True,2022,5.0,2.0,202201.0,T-不計價
55,DLRI,F41200000,痰液收集器,1.0,2022-04-14,15,True,2022,5.0,2.0,202204.0,T-不計價
56,DLRI,F41200000,痰液收集器,1.0,2022-04-28,17,True,2022,5.0,2.0,202204.0,T-不計價
57,DLRI,F41200000,痰液收集器,1.0,2022-05-11,19,True,2022,5.0,2.0,202205.0,T-不計價
58,DLRI,F41200000,痰液收集器,1.0,2022-05-15,19,False,2022,5.0,2.0,202205.0,T-不計價
