,庫房,料號,品名,數量,週,工作日,帳務日期
397,DLRI,A03295054,安全式注射筆專用針,36.0,1,False,2021-01-10
413,DLRI,A03295054,安全式注射筆專用針,36.0,2,False,2021-01-17
427,DLRI,A03295054,安全式注射筆專用針,35.0,3,False,2021-01-24
442,DLRI,A03295054,安全式注射筆專用針,35.0,4,False,2021-01-31
1416,DLRI,A03295054,安全式注射筆專用針,37.0,5,True,2021-02-07
1430,DLRI,A03295054,安全式注射筆專用針,35.0,6,False,2021-02-14
1444,DLRI,A03295054,安全式注射筆專用針,36.0,7,False,2021-02-21
1461,DLRI,A03295054,安全式注射筆專用針,40.0,8,False,2021-02-28
2371,DLRI,A03295054,安全式注射筆專用針,59.0,9,False,2021-03-07
2396,DLRI,A03295054,安全式注射筆專用針,58.0,10,False,2021-03-14
2419,DLRI,A03295054,安全式注射筆專用針,46.0,11,False,2021-03-21
2440,DLRI,A03295054,安全式注射筆專用針,42.0,12,False,2021-03-28
3685,DLRI,A03295054,安全式注射筆專用針,42.0,13,False,2021-04-04
3708,DLRI,A03295054,安全式注射筆專用針,39.0,14,False,2021-04-11
3741,DLRI,A03295054,安全式注射筆專用針,33.0,15,False,2021-04-18
3770,DLRI,A03295054,安全式注射筆專用針,29.0,16,True,2021-04-25
5241,DLRI,A03295054,安全式注射筆專用針,25.0,17,False,2021-05-02
5262,DLRI,A03295054,安全式注射筆專用針,21.0,18,False,2021-05-09
5282,DLRI,A03295054,安全式注射筆專用針,20.0,19,False,2021-05-16
5303,DLRI,A03295054,安全式注射筆專用針,21.0,20,False,2021-05-23
5324,DLRI,A03295054,安全式注射筆專用針,21.0,21,False,2021-05-30
6571,DLRI,A03295054,安全式注射筆專用針,21.0,22,False,2021-06-06
6592,DLRI,A03295054,安全式注射筆專用針,21.0,23,False,2021-06-13
6612,DLRI,A03295054,安全式注射筆專用針,20.0,24,False,2021-06-20
6630,DLRI,A03295054,安全式注射筆專用針,18.0,25,False,2021-06-27
7795,DLRI,A03295054,安全式注射筆專用針,21.0,26,False,2021-07-04
7816,DLRI,A03295054,安全式注射筆專用針,21.0,27,False,2021-07-11
7836,DLRI,A03295054,安全式注射筆專用針,20.0,28,False,2021-07-18
7855,DLRI,A03295054,安全式注射筆專用針,21.0,29,False,2021-07-25
9176,DLRI,A03295054,安全式注射筆專用針,18.0,30,False,2021-08-01
9196,DLRI,A03295054,安全式注射筆專用針,20.0,31,False,2021-08-08
9217,DLRI,A03295054,安全式注射筆專用針,21.0,32,False,2021-08-15
9236,DLRI,A03295054,安全式注射筆專用針,19.0,33,False,2021-08-22
9249,DLRI,A03295054,安全式注射筆專用針,13.0,34,False,2021-08-29
10401,DLRI,A03295054,安全式注射筆專用針,12.0,35,False,2021-09-05
10415,DLRI,A03295054,安全式注射筆專用針,14.0,36,False,2021-09-12
10432,DLRI,A03295054,安全式注射筆專用針,22.0,37,False,2021-09-19
10453,DLRI,A03295054,安全式注射筆專用針,35.0,38,True,2021-09-26
11777,DLRI,A03295054,安全式注射筆專用針,28.0,39,False,2021-10-03
11786,DLRI,A03295054,安全式注射筆專用針,9.0,40,False,2021-10-10
11796,DLRI,A03295054,安全式注射筆專用針,10.0,41,False,2021-10-17
11809,DLRI,A03295054,安全式注射筆專用針,13.0,42,False,2021-10-24
11822,DLRI,A03295054,安全式注射筆專用針,13.0,43,False,2021-10-31
13308,DLRI,A03295054,安全式注射筆專用針,19.0,44,False,2021-11-07
13326,DLRI,A03295054,安全式注射筆專用針,19.0,45,False,2021-11-14
13346,DLRI,A03295054,安全式注射筆專用針,20.0,46,False,2021-11-21
13367,DLRI,A03295054,安全式注射筆專用針,21.0,47,False,2021-11-28
14812,DLRI,A03295054,安全式注射筆專用針,20.0,48,False,2021-12-05
14825,DLRI,A03295054,安全式注射筆專用針,13.0,49,False,2021-12-12
14839,DLRI,A03295054,安全式注射筆專用針,14.0,50,False,2021-12-19
14850,DLRI,A03295054,安全式注射筆專用針,11.0,51,False,2021-12-26
14853,DLRI,A03295054,安全式注射筆專用針,3.0,52,True,2021-12-29
