,庫房,料號,品名,數量,帳務日期,週,工作日
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,1,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,2,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,3,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,4,False
1910,DLRI,K82430329,痰盒-綠蓋,2.0,2021-02-06,5,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,6,False
1911,DLRI,K82430329,痰盒-綠蓋,1.0,2021-02-16,7,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,8,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,9,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,10,False
3083,DLRI,K82430329,痰盒-綠蓋,2.0,2021-03-17,11,True
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,12,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,13,False
4641,DLRI,K82430329,痰盒-綠蓋,1.0,2021-04-08,14,True
4644,DLRI,K82430329,痰盒-綠蓋,3.0,2021-04-17,15,False
4645,DLRI,K82430329,痰盒-綠蓋,1.0,2021-04-22,16,True
4647,DLRI,K82430329,痰盒-綠蓋,2.0,2021-04-30,17,True
5985,DLRI,K82430329,痰盒-綠蓋,1.0,2021-05-06,18,True
5987,DLRI,K82430329,痰盒-綠蓋,2.0,2021-05-12,19,True
5988,DLRI,K82430329,痰盒-綠蓋,1.0,2021-05-21,20,True
5990,DLRI,K82430329,痰盒-綠蓋,2.0,2021-05-24,21,True
7135,DLRI,K82430329,痰盒-綠蓋,2.0,2021-06-03,22,True
7140,DLRI,K82430329,痰盒-綠蓋,6.0,2021-06-11,23,True
7144,DLRI,K82430329,痰盒-綠蓋,4.0,2021-06-20,24,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,25,False
8664,DLRI,K82430329,痰盒-綠蓋,1.0,2021-07-01,26,True
8665,DLRI,K82430329,痰盒-綠蓋,1.0,2021-07-11,27,False
8667,DLRI,K82430329,痰盒-綠蓋,2.0,2021-07-16,28,True
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,29,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,30,False
9890,DLRI,K82430329,痰盒-綠蓋,1.0,2021-08-06,31,True
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,32,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,33,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,34,False
11262,DLRI,K82430329,痰盒-綠蓋,1.0,2021-09-03,35,True
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,36,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,37,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,38,False
12559,DLRI,K82430329,痰盒-綠蓋,1.0,2021-10-03,39,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,40,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,41,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,42,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,43,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,44,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,45,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,46,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,47,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,48,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,49,False
15565,DLRI,K82430329,痰盒-綠蓋,1.0,2021-12-15,50,True
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,51,False
1029,DLRI,K82430329,痰盒-綠蓋,0.0,2021-01-03,52,False
