,庫房,料號,品名,數量,週,工作日,帳務日期
853,DLRI,G81500272,血糖試紙,42.0,1,False,2021-01-10
881,DLRI,G81500272,血糖試紙,43.0,2,False,2021-01-17
929,DLRI,G81500272,血糖試紙,68.0,3,False,2021-01-24
956,DLRI,G81500272,血糖試紙,45.0,4,False,2021-01-31
1752,DLRI,G81500272,血糖試紙,23.0,5,True,2021-02-07
1773,DLRI,G81500272,血糖試紙,27.0,6,False,2021-02-14
1804,DLRI,G81500272,血糖試紙,52.0,7,False,2021-02-21
1833,DLRI,G81500272,血糖試紙,51.0,8,False,2021-02-28
2887,DLRI,G81500272,血糖試紙,38.0,9,False,2021-03-07
2921,DLRI,G81500272,血糖試紙,53.0,10,False,2021-03-14
2954,DLRI,G81500272,血糖試紙,54.0,11,False,2021-03-21
2985,DLRI,G81500272,血糖試紙,56.0,12,False,2021-03-28
4358,DLRI,G81500272,血糖試紙,66.0,13,False,2021-04-04
4423,DLRI,G81500272,血糖試紙,96.0,14,False,2021-04-11
4487,DLRI,G81500272,血糖試紙,107.0,15,False,2021-04-18
4530,DLRI,G81500272,血糖試紙,59.0,16,True,2021-04-25
5780,DLRI,G81500272,血糖試紙,30.0,17,False,2021-05-02
5813,DLRI,G81500272,血糖試紙,46.0,18,False,2021-05-09
5851,DLRI,G81500272,血糖試紙,57.0,19,False,2021-05-16
5881,DLRI,G81500272,血糖試紙,42.0,20,False,2021-05-23
5907,DLRI,G81500272,血糖試紙,38.0,21,False,2021-05-30
6989,DLRI,G81500272,血糖試紙,10.0,22,False,2021-06-06
6996,DLRI,G81500272,血糖試紙,7.0,23,False,2021-06-13
7003,DLRI,G81500272,血糖試紙,7.0,24,False,2021-06-20
7026,DLRI,G81500272,血糖試紙,36.0,25,False,2021-06-27
8404,DLRI,G81500272,血糖試紙,36.0,26,False,2021-07-04
8455,DLRI,G81500272,血糖試紙,71.0,27,False,2021-07-11
8504,DLRI,G81500272,血糖試紙,60.0,28,False,2021-07-18
8548,DLRI,G81500272,血糖試紙,66.0,29,False,2021-07-25
9666,DLRI,G81500272,血糖試紙,22.0,30,False,2021-08-01
9693,DLRI,G81500272,血糖試紙,30.0,31,False,2021-08-08
9734,DLRI,G81500272,血糖試紙,50.0,32,False,2021-08-15
9782,DLRI,G81500272,血糖試紙,73.0,33,False,2021-08-22
9814,DLRI,G81500272,血糖試紙,58.0,34,False,2021-08-29
10974,DLRI,G81500272,血糖試紙,60.0,35,False,2021-09-05
11024,DLRI,G81500272,血糖試紙,74.0,36,False,2021-09-12
11076,DLRI,G81500272,血糖試紙,79.0,37,False,2021-09-19
11130,DLRI,G81500272,血糖試紙,88.0,38,True,2021-09-26
12304,DLRI,G81500272,血糖試紙,70.0,39,False,2021-10-03
12350,DLRI,G81500272,血糖試紙,76.0,40,False,2021-10-10
12396,DLRI,G81500272,血糖試紙,72.0,41,False,2021-10-17
12424,DLRI,G81500272,血糖試紙,70.0,42,False,2021-10-24
12474,DLRI,G81500272,血糖試紙,76.0,43,False,2021-10-31
13959,DLRI,G81500272,血糖試紙,89.0,44,False,2021-11-07
14000,DLRI,G81500272,血糖試紙,74.0,45,False,2021-11-14
14069,DLRI,G81500272,血糖試紙,102.0,46,False,2021-11-21
14125,DLRI,G81500272,血糖試紙,98.0,47,False,2021-11-28
15322,DLRI,G81500272,血糖試紙,100.0,48,False,2021-12-05
15363,DLRI,G81500272,血糖試紙,101.0,49,False,2021-12-12
15405,DLRI,G81500272,血糖試紙,93.0,50,False,2021-12-19
15452,DLRI,G81500272,血糖試紙,93.0,51,False,2021-12-26
15472,DLRI,G81500272,血糖試紙,44.0,52,True,2021-12-31
