,庫房,料號,品名,數量,週,工作日,帳務日期
788,DLRI,C13830005,IV注射帽,1.0,1,True,2021-01-08
789,DLRI,C13830005,IV注射帽,1.0,2,True,2021-01-13
784,DLRI,C13830005,IV注射帽,0.0,3,False,2021-01-02
790,DLRI,C13830005,IV注射帽,1.0,4,False,2021-01-31
784,DLRI,C13830005,IV注射帽,0.0,5,False,2021-01-02
1721,DLRI,C13830005,IV注射帽,2.0,6,False,2021-02-12
784,DLRI,C13830005,IV注射帽,0.0,7,False,2021-01-02
1722,DLRI,C13830005,IV注射帽,1.0,8,True,2021-02-26
784,DLRI,C13830005,IV注射帽,0.0,9,False,2021-01-02
2835,DLRI,C13830005,IV注射帽,1.0,10,True,2021-03-12
2836,DLRI,C13830005,IV注射帽,1.0,11,False,2021-03-20
2839,DLRI,C13830005,IV注射帽,4.0,12,False,2021-03-28
4271,DLRI,C13830005,IV注射帽,5.0,13,False,2021-04-04
4274,DLRI,C13830005,IV注射帽,3.0,14,False,2021-04-11
4279,DLRI,C13830005,IV注射帽,4.0,15,True,2021-04-15
4280,DLRI,C13830005,IV注射帽,1.0,16,True,2021-04-19
784,DLRI,C13830005,IV注射帽,0.0,17,False,2021-01-02
784,DLRI,C13830005,IV注射帽,0.0,18,False,2021-01-02
5727,DLRI,C13830005,IV注射帽,3.0,19,False,2021-05-15
5731,DLRI,C13830005,IV注射帽,4.0,20,False,2021-05-22
784,DLRI,C13830005,IV注射帽,0.0,21,False,2021-01-02
6921,DLRI,C13830005,IV注射帽,2.0,22,False,2021-06-06
6922,DLRI,C13830005,IV注射帽,1.0,23,False,2021-06-12
6925,DLRI,C13830005,IV注射帽,3.0,24,False,2021-06-19
784,DLRI,C13830005,IV注射帽,0.0,25,False,2021-01-02
784,DLRI,C13830005,IV注射帽,0.0,26,False,2021-01-02
8332,DLRI,C13830005,IV注射帽,2.0,27,True,2021-07-08
784,DLRI,C13830005,IV注射帽,0.0,28,False,2021-01-02
8335,DLRI,C13830005,IV注射帽,3.0,29,True,2021-07-22
8336,DLRI,C13830005,IV注射帽,1.0,30,True,2021-07-28
9625,DLRI,C13830005,IV注射帽,1.0,31,True,2021-08-02
9626,DLRI,C13830005,IV注射帽,1.0,32,True,2021-08-11
9627,DLRI,C13830005,IV注射帽,1.0,33,True,2021-08-18
9629,DLRI,C13830005,IV注射帽,2.0,34,False,2021-08-28
10907,DLRI,C13830005,IV注射帽,4.0,35,False,2021-09-04
10908,DLRI,C13830005,IV注射帽,2.0,36,True,2021-09-08
10911,DLRI,C13830005,IV注射帽,6.0,37,False,2021-09-19
10912,DLRI,C13830005,IV注射帽,3.0,38,True,2021-09-23
784,DLRI,C13830005,IV注射帽,0.0,39,False,2021-01-02
12246,DLRI,C13830005,IV注射帽,4.0,40,False,2021-10-07
12247,DLRI,C13830005,IV注射帽,1.0,41,True,2021-10-14
12250,DLRI,C13830005,IV注射帽,9.0,42,True,2021-10-22
12251,DLRI,C13830005,IV注射帽,3.0,43,True,2021-10-26
784,DLRI,C13830005,IV注射帽,0.0,44,False,2021-01-02
13861,DLRI,C13830005,IV注射帽,8.0,45,False,2021-11-14
13863,DLRI,C13830005,IV注射帽,4.0,46,True,2021-11-19
13868,DLRI,C13830005,IV注射帽,10.0,47,True,2021-11-26
15252,DLRI,C13830005,IV注射帽,8.0,48,False,2021-12-04
15255,DLRI,C13830005,IV注射帽,3.0,49,True,2021-12-09
15257,DLRI,C13830005,IV注射帽,2.0,50,False,2021-12-19
15259,DLRI,C13830005,IV注射帽,2.0,51,True,2021-12-24
15260,DLRI,C13830005,IV注射帽,1.0,52,True,2021-12-28
