,庫房,料號,品名,數量,週,工作日,帳務日期
580,DLRI,A04411285,全拋式採血器,42.0,1,False,2021-01-10
607,DLRI,A04411285,全拋式採血器,42.0,2,False,2021-01-17
655,DLRI,A04411285,全拋式採血器,68.0,3,False,2021-01-24
682,DLRI,A04411285,全拋式採血器,45.0,4,False,2021-01-31
1555,DLRI,A04411285,全拋式採血器,23.0,5,True,2021-02-07
1576,DLRI,A04411285,全拋式採血器,26.0,6,False,2021-02-14
1607,DLRI,A04411285,全拋式採血器,51.0,7,False,2021-02-21
1636,DLRI,A04411285,全拋式採血器,50.0,8,False,2021-02-28
2573,DLRI,A04411285,全拋式採血器,38.0,9,False,2021-03-07
2607,DLRI,A04411285,全拋式採血器,50.0,10,False,2021-03-14
2640,DLRI,A04411285,全拋式採血器,53.0,11,False,2021-03-21
2671,DLRI,A04411285,全拋式採血器,54.0,12,False,2021-03-28
3906,DLRI,A04411285,全拋式採血器,64.0,13,False,2021-04-04
3971,DLRI,A04411285,全拋式採血器,94.0,14,False,2021-04-11
4035,DLRI,A04411285,全拋式採血器,106.0,15,False,2021-04-18
4078,DLRI,A04411285,全拋式採血器,59.0,16,True,2021-04-25
5436,DLRI,A04411285,全拋式採血器,30.0,17,False,2021-05-02
5469,DLRI,A04411285,全拋式採血器,46.0,18,False,2021-05-09
5507,DLRI,A04411285,全拋式採血器,57.0,19,False,2021-05-16
5537,DLRI,A04411285,全拋式採血器,42.0,20,False,2021-05-23
5563,DLRI,A04411285,全拋式採血器,39.0,21,False,2021-05-30
6744,DLRI,A04411285,全拋式採血器,10.0,22,False,2021-06-06
6751,DLRI,A04411285,全拋式採血器,7.0,23,False,2021-06-13
6758,DLRI,A04411285,全拋式採血器,8.0,24,False,2021-06-20
6781,DLRI,A04411285,全拋式採血器,35.0,25,False,2021-06-27
7996,DLRI,A04411285,全拋式採血器,36.0,26,False,2021-07-04
8047,DLRI,A04411285,全拋式採血器,69.0,27,False,2021-07-11
8096,DLRI,A04411285,全拋式採血器,57.0,28,False,2021-07-18
8140,DLRI,A04411285,全拋式採血器,66.0,29,False,2021-07-25
9351,DLRI,A04411285,全拋式採血器,23.0,30,False,2021-08-01
9378,DLRI,A04411285,全拋式採血器,28.0,31,False,2021-08-08
9419,DLRI,A04411285,全拋式採血器,50.0,32,False,2021-08-15
9467,DLRI,A04411285,全拋式採血器,73.0,33,False,2021-08-22
9499,DLRI,A04411285,全拋式採血器,58.0,34,False,2021-08-29
10594,DLRI,A04411285,全拋式採血器,60.0,35,False,2021-09-05
10644,DLRI,A04411285,全拋式採血器,73.0,36,False,2021-09-12
10696,DLRI,A04411285,全拋式採血器,78.0,37,False,2021-09-19
10750,DLRI,A04411285,全拋式採血器,86.0,38,True,2021-09-26
11931,DLRI,A04411285,全拋式採血器,70.0,39,False,2021-10-03
11977,DLRI,A04411285,全拋式採血器,75.0,40,False,2021-10-10
12023,DLRI,A04411285,全拋式採血器,72.0,41,False,2021-10-17
12051,DLRI,A04411285,全拋式採血器,69.0,42,False,2021-10-24
12101,DLRI,A04411285,全拋式採血器,75.0,43,False,2021-10-31
13524,DLRI,A04411285,全拋式採血器,90.0,44,False,2021-11-07
13565,DLRI,A04411285,全拋式採血器,74.0,45,False,2021-11-14
13634,DLRI,A04411285,全拋式採血器,102.0,46,False,2021-11-21
13690,DLRI,A04411285,全拋式採血器,97.0,47,False,2021-11-28
14988,DLRI,A04411285,全拋式採血器,98.0,48,False,2021-12-05
15029,DLRI,A04411285,全拋式採血器,101.0,49,False,2021-12-12
15071,DLRI,A04411285,全拋式採血器,93.0,50,False,2021-12-19
15118,DLRI,A04411285,全拋式採血器,93.0,51,False,2021-12-26
15138,DLRI,A04411285,全拋式採血器,44.0,52,True,2021-12-31
