,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2019-01-02,1,True,2019,3.0,3.0,,
1,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,3.0,2019-01-02,1,True,2019,3.0,3.0,,
2,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-03,1,True,2019,3.0,3.0,,
3,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2019-12-30,1,True,2019,3.0,3.0,,
4,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-07,2,True,2019,5.0,2.0,,
5,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2019-01-08,2,True,2019,5.0,2.0,,
6,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-17,3,True,2019,5.0,2.0,,
7,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-21,4,True,2019,5.0,2.0,,
8,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-21,4,True,2019,5.0,2.0,,
9,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-23,4,True,2019,5.0,2.0,,
10,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-01-25,4,True,2019,5.0,2.0,,
11,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-01,5,True,2019,5.0,2.0,,
12,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-02,5,True,2019,5.0,2.0,,
13,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-08,6,False,2019,0.0,7.0,,
14,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,2.0,2019-02-14,7,True,2019,5.0,2.0,,
15,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-14,7,True,2019,5.0,2.0,,
16,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,15.0,2019-02-14,7,True,2019,5.0,2.0,,
17,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-15,7,True,2019,5.0,2.0,,
18,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-15,7,True,2019,5.0,2.0,,
19,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-16,7,False,2019,5.0,2.0,,
20,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-21,8,True,2019,5.0,2.0,,
21,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-26,9,True,2019,3.0,4.0,,
22,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-27,9,True,2019,3.0,4.0,,
23,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-27,9,True,2019,3.0,4.0,,
24,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-02-27,9,True,2019,3.0,4.0,,
25,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-02,9,False,2019,3.0,4.0,,
26,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,4.0,2019-03-02,9,False,2019,3.0,4.0,,
27,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-05,10,True,2019,5.0,2.0,,
28,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-08,10,True,2019,5.0,2.0,,
29,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-11,11,True,2019,5.0,2.0,,
30,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-12,11,True,2019,5.0,2.0,,
31,DLN6,A02312182,〞美迪克〞安全性靜脈留置針  24G,1.0,2019-03-13,11,True,2019,5.0,2.0,,
