,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-11,True,50,2020,5.0,2.0,,
1,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-11,True,50,2020,5.0,2.0,,
2,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-12,False,50,2020,5.0,2.0,,
3,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-12,False,50,2020,5.0,2.0,,
4,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-13,False,50,2020,5.0,2.0,,
5,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-13,False,50,2020,5.0,2.0,,
6,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-14,True,51,2020,5.0,2.0,,
7,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-15,True,51,2020,5.0,2.0,,
8,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-16,True,51,2020,5.0,2.0,,
9,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-17,True,51,2020,5.0,2.0,,
10,DLN6,A46441986,幫浦輸液套(一般型),2.0,2020-12-18,True,51,2020,5.0,2.0,,
11,DLN6,A46441986,幫浦輸液套(一般型),1.0,2020-12-25,True,52,2020,5.0,2.0,,
12,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/10,False,1,2021,5.0,2.0,,
13,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/4,True,1,2021,5.0,2.0,,
14,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/4,True,1,2021,5.0,2.0,,
15,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/5,True,1,2021,5.0,2.0,,
16,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/6,True,1,2021,5.0,2.0,,
17,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/8,True,1,2021,5.0,2.0,,
18,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/9,False,1,2021,5.0,2.0,,
19,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/11,True,2,2021,5.0,2.0,,
20,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/11,True,2,2021,5.0,2.0,,
21,DLN6,A46441986,幫浦輸液套(一般型),2.0,2021/1/12,True,2,2021,5.0,2.0,,
22,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/13,True,2,2021,5.0,2.0,,
23,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/14,True,2,2021,5.0,2.0,,
24,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/14,True,2,2021,5.0,2.0,,
25,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/14,True,2,2021,5.0,2.0,,
26,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/14,True,2,2021,5.0,2.0,,
27,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/14,True,2,2021,5.0,2.0,,
28,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/14,True,2,2021,5.0,2.0,,
29,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/15,True,2,2021,5.0,2.0,,
30,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/19,True,3,2021,5.0,2.0,,
31,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/20,True,3,2021,5.0,2.0,,
32,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/21,True,3,2021,5.0,2.0,,
33,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/22,True,3,2021,5.0,2.0,,
34,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/23,False,3,2021,5.0,2.0,,
35,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/24,False,3,2021,5.0,2.0,,
36,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/25,True,4,2021,5.0,2.0,,
37,DLN6,A46441986,幫浦輸液套(一般型),2.0,2021/1/25,True,4,2021,5.0,2.0,,
38,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/25,True,4,2021,5.0,2.0,,
39,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/25,True,4,2021,5.0,2.0,,
40,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/25,True,4,2021,5.0,2.0,,
41,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/26,True,4,2021,5.0,2.0,,
42,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/26,True,4,2021,5.0,2.0,,
43,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/26,True,4,2021,5.0,2.0,,
44,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/27,True,4,2021,5.0,2.0,,
45,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/27,True,4,2021,5.0,2.0,,
46,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/27,True,4,2021,5.0,2.0,,
47,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/28,True,4,2021,5.0,2.0,,
48,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/28,True,4,2021,5.0,2.0,,
49,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/28,True,4,2021,5.0,2.0,,
50,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/28,True,4,2021,5.0,2.0,,
51,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/29,True,4,2021,5.0,2.0,,
52,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/30,False,4,2021,5.0,2.0,,
53,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/1/31,False,4,2021,5.0,2.0,,
54,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/2/2,True,5,2021,5.0,2.0,,
55,DLN6,A46441986,幫浦輸液套(一般型),1.0,2021/2/3,True,5,2021,5.0,2.0,,
