,庫房,料號,品名,數量,帳務日期,工作日,週,年,工作天數,休假天數,日期,計價
0,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/1/20,True,3,2021,5.0,2.0,,
1,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/1/20,True,3,2021,5.0,2.0,,
2,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/1/25,True,4,2021,5.0,2.0,,
3,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/1/25,True,4,2021,5.0,2.0,,
4,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/1/27,True,4,2021,5.0,2.0,,
5,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/1/28,True,4,2021,5.0,2.0,,
6,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/3,True,5,2021,5.0,2.0,,
7,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/3,True,5,2021,5.0,2.0,,
8,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/3,True,5,2021,5.0,2.0,,
9,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/3,True,5,2021,5.0,2.0,,
10,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/3,True,5,2021,5.0,2.0,,
11,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/17,False,7,2021,3.0,4.0,,
12,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/17,False,7,2021,3.0,4.0,,
13,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/2/18,True,7,2021,3.0,4.0,,
14,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021/2/23,True,8,2021,5.0,2.0,,
15,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/2,True,9,2021,4.0,3.0,,
16,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/3,True,9,2021,4.0,3.0,,
17,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/10,True,10,2021,5.0,2.0,,
18,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/11,True,10,2021,5.0,2.0,,
19,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/11,True,10,2021,5.0,2.0,,
20,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/11,True,10,2021,5.0,2.0,,
21,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/11,True,10,2021,5.0,2.0,,
22,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/15,True,11,2021,5.0,2.0,,
23,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/18,True,11,2021,5.0,2.0,,
24,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/19,True,11,2021,5.0,2.0,,
25,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/26,True,12,2021,5.0,2.0,,
26,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/26,True,12,2021,5.0,2.0,,
27,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/30,True,13,2021,4.0,3.0,,
28,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/3/31,True,13,2021,4.0,3.0,,
29,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/7,True,14,2021,4.0,3.0,,
30,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/9,True,14,2021,4.0,3.0,,
31,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/9,True,14,2021,4.0,3.0,,
32,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021/4/9,True,14,2021,4.0,3.0,,
33,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/14,True,15,2021,5.0,2.0,,
34,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/15,True,15,2021,5.0,2.0,,
35,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/16,True,15,2021,5.0,2.0,,
36,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021/4/16,True,15,2021,5.0,2.0,,
37,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021/4/20,True,16,2021,5.0,2.0,,
38,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/20,True,16,2021,5.0,2.0,,
39,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/22,True,16,2021,5.0,2.0,,
40,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/23,True,16,2021,5.0,2.0,,
41,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/25,True,16,2021,5.0,2.0,,
42,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/4/28,True,17,2021,5.0,2.0,,
43,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2021/5/14,True,19,2021,5.0,2.0,,
44,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,3.0,2021/5/19,True,20,2021,5.0,2.0,,
45,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/5/23,False,20,2021,5.0,2.0,,
46,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/5/31,True,22,2021,5.0,2.0,,
47,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/5/31,True,22,2021,5.0,2.0,,
48,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/5/31,True,22,2021,5.0,2.0,,
49,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/6/10,True,23,2021,5.0,2.0,,
50,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/6/17,True,24,2021,4.0,3.0,,
51,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/6/21,True,25,2021,5.0,2.0,,
52,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/6/21,True,25,2021,5.0,2.0,,
53,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/6/21,True,25,2021,5.0,2.0,,
54,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/6/23,True,25,2021,5.0,2.0,,
55,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/6/28,True,26,2021,5.0,2.0,,
56,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/2,True,26,2021,5.0,2.0,,
57,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/9,True,27,2021,5.0,2.0,,
58,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/12,True,28,2021,5.0,2.0,,
59,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/19,True,29,2021,5.0,2.0,,
60,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/21,True,29,2021,5.0,2.0,,
61,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/21,True,29,2021,5.0,2.0,,
62,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/26,True,30,2021,5.0,2.0,,
63,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/29,True,30,2021,5.0,2.0,,
64,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/7/31,False,30,2021,5.0,2.0,,
65,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/8/8,False,31,2021,5.0,2.0,,
66,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/8/8,False,31,2021,5.0,2.0,,
67,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/8/14,False,32,2021,5.0,2.0,,
68,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2021/11/8,True,45,2021,5.0,2.0,,
69,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-01-03,False,1,2022,5.0,2.0,202201.0,C-計價
70,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-01-27,True,4,2022,5.0,2.0,202201.0,C-計價
71,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-01-28,True,4,2022,5.0,2.0,202201.0,C-計價
72,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-02-11,True,6,2022,5.0,2.0,202202.0,C-計價
73,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-03-29,True,13,2022,5.0,2.0,202203.0,C-計價
74,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-03-30,True,13,2022,5.0,2.0,202203.0,C-計價
75,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-06-14,True,24,2022,5.0,2.0,202206.0,C-計價
76,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-06-21,True,25,2022,5.0,2.0,202206.0,C-計價
77,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-06-27,True,26,2022,5.0,2.0,202206.0,C-計價
78,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-06-30,True,26,2022,5.0,2.0,202206.0,C-計價
79,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-07-15,True,28,2022,5.0,2.0,202207.0,C-計價
80,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-08-21,False,33,2022,5.0,2.0,202208.0,C-計價
81,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022-09-16,True,37,2022,5.0,2.0,202209.0,C-計價
82,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,2.0,2022-09-16,True,37,2022,5.0,2.0,202209.0,C-計價
83,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-10-03,False,40,2022,5.0,2.0,202210.0,C-計價
84,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-10-08,True,40,2022,5.0,2.0,202210.0,C-計價
85,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-11-28,True,48,2022,5.0,2.0,202211.0,C-計價
86,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-12-02,True,48,2022,5.0,2.0,202212.0,C-計價
87,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-12-26,True,52,2022,5.0,3.0,202212.0,C-計價
88,DLN6,A03010041,PORT-A安全彎針附蝴蝶翼輸液套組22Gx0.75〞,1.0,2022-12-26,True,52,2022,5.0,3.0,202212.0,C-計價
