,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
34986,DLI1,C00120168,二叉留置導尿管16FR,4.0,1,False,2022-01-09,,
34994,DLI1,C00120168,二叉留置導尿管16FR,8.0,2,False,2022-01-16,,
35001,DLI1,C00120168,二叉留置導尿管16FR,7.0,3,False,2022-01-23,,
35007,DLI1,C00120168,二叉留置導尿管16FR,6.0,4,True,2022-01-29,,
35012,DLI1,C00120168,二叉留置導尿管16FR,6.0,5,False,2022-02-06,,
35018,DLI1,C00120168,二叉留置導尿管16FR,6.0,6,True,2022-02-11,,
35021,DLI1,C00120168,二叉留置導尿管16FR,3.0,7,True,2022-02-16,,
35028,DLI1,C00120168,二叉留置導尿管16FR,7.0,8,False,2022-02-27,,
35035,DLI1,C00120168,二叉留置導尿管16FR,7.0,9,False,2022-03-06,,
35041,DLI1,C00120168,二叉留置導尿管16FR,6.0,10,False,2022-03-13,,
35045,DLI1,C00120168,二叉留置導尿管16FR,4.0,11,True,2022-03-17,,
35050,DLI1,C00120168,二叉留置導尿管16FR,6.0,12,False,2022-03-27,,
35056,DLI1,C00120168,二叉留置導尿管16FR,6.0,13,False,2022-04-03,,
35060,DLI1,C00120168,二叉留置導尿管16FR,4.0,14,False,2022-04-09,,
35067,DLI1,C00120168,二叉留置導尿管16FR,7.0,15,True,2022-04-15,,
35075,DLI1,C00120168,二叉留置導尿管16FR,9.0,16,True,2022-04-24,,
35081,DLI1,C00120168,二叉留置導尿管16FR,7.0,17,False,2022-05-01,,
35089,DLI1,C00120168,二叉留置導尿管16FR,8.0,18,True,2022-05-07,,
35099,DLI1,C00120168,二叉留置導尿管16FR,10.0,19,False,2022-05-15,,
35108,DLI1,C00120168,二叉留置導尿管16FR,10.0,20,False,2022-05-22,,
35113,DLI1,C00120168,二叉留置導尿管16FR,5.0,21,False,2022-05-29,,
35119,DLI1,C00120168,二叉留置導尿管16FR,6.0,22,True,2022-06-01,,
35126,DLI1,C00120168,二叉留置導尿管16FR,7.0,23,False,2022-06-12,,
35132,DLI1,C00120168,二叉留置導尿管16FR,7.0,24,True,2022-06-17,,
35140,DLI1,C00120168,二叉留置導尿管16FR,8.0,25,False,2022-06-26,,
35144,DLI1,C00120168,二叉留置導尿管16FR,4.0,26,True,2022-07-01,,
35147,DLI1,C00120168,二叉留置導尿管16FR,3.0,27,True,2022-07-08,,
35152,DLI1,C00120168,二叉留置導尿管16FR,5.0,28,True,2022-07-15,,
35156,DLI1,C00120168,二叉留置導尿管16FR,6.0,29,False,2022-07-24,,
35160,DLI1,C00120168,二叉留置導尿管16FR,4.0,30,False,2022-07-31,,
35164,DLI1,C00120168,二叉留置導尿管16FR,4.0,31,False,2022-08-06,,
35167,DLI1,C00120168,二叉留置導尿管16FR,3.0,32,True,2022-08-09,,
35171,DLI1,C00120168,二叉留置導尿管16FR,4.0,33,True,2022-08-17,,
35175,DLI1,C00120168,二叉留置導尿管16FR,4.0,34,True,2022-08-26,,
35177,DLI1,C00120168,二叉留置導尿管16FR,4.0,35,True,2022-08-31,,
35182,DLI1,C00120168,二叉留置導尿管16FR,5.0,36,False,2022-09-10,,
35188,DLI1,C00120168,二叉留置導尿管16FR,6.0,37,False,2022-09-18,,
35191,DLI1,C00120168,二叉留置導尿管16FR,3.0,38,True,2022-09-23,,
35194,DLI1,C00120168,二叉留置導尿管16FR,3.0,39,False,2022-10-01,,
35199,DLI1,C00120168,二叉留置導尿管16FR,5.0,40,True,2022-10-08,,
35200,DLI1,C00120168,二叉留置導尿管16FR,1.0,41,False,2022-10-16,,
34983,DLI1,C00120168,二叉留置導尿管16FR,0.0,42,True,2022-01-04,202201.0,T-不計價
35206,DLI1,C00120168,二叉留置導尿管16FR,6.0,43,True,2022-10-28,,
35214,DLI1,C00120168,二叉留置導尿管16FR,8.0,44,True,2022-11-04,,
35223,DLI1,C00120168,二叉留置導尿管16FR,9.0,45,False,2022-11-13,,
35228,DLI1,C00120168,二叉留置導尿管16FR,5.0,46,False,2022-11-20,,
35232,DLI1,C00120168,二叉留置導尿管16FR,4.0,47,False,2022-11-26,,
35236,DLI1,C00120168,二叉留置導尿管16FR,4.0,48,True,2022-12-01,,
35246,DLI1,C00120168,二叉留置導尿管16FR,10.0,49,False,2022-12-11,,
35249,DLI1,C00120168,二叉留置導尿管16FR,3.0,50,True,2022-12-15,,
35255,DLI1,C00120168,二叉留置導尿管16FR,6.0,51,False,2022-12-25,,
35263,DLI1,C00120168,二叉留置導尿管16FR,8.0,52,True,2022-12-30,,
