,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,1
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,2
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,3
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,4
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,5
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,6
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,7
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,8
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,9
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,10
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,11
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,12
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,13
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,14
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,15
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,16
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,17
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,18
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,19
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,20
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,21
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,22
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,23
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,24
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,25
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,26
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,27
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,28
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,29
51643,DLI1,J00202506,尿液收集袋,3.0,2022-07-31,,,False,30
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,31
51645,DLI1,J00202506,尿液收集袋,3.0,2022-08-10,,,True,32
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,33
51647,DLI1,J00202506,尿液收集袋,2.0,2022-08-28,,,False,34
51650,DLI1,J00202506,尿液收集袋,3.0,2022-08-31,,,True,35
51651,DLI1,J00202506,尿液收集袋,1.0,2022-09-10,,,False,36
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,37
51652,DLI1,J00202506,尿液收集袋,1.0,2022-09-25,,,False,38
51656,DLI1,J00202506,尿液收集袋,10.0,2022-10-02,,,False,39
51659,DLI1,J00202506,尿液收集袋,4.0,2022-10-09,,,True,40
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,41
51661,DLI1,J00202506,尿液收集袋,2.0,2022-10-22,,,False,42
51664,DLI1,J00202506,尿液收集袋,3.0,2022-10-27,,,True,43
51665,DLI1,J00202506,尿液收集袋,1.0,2022-10-31,,,True,44
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,45
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,46
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,47
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,48
51666,DLI1,J00202506,尿液收集袋,1.0,2022-12-09,,,True,49
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,50
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,51
51642,DLI1,J00202506,尿液收集袋,0.0,2022-07-30,202207.0,T-不計價,False,52
