,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
0,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,1,False,2022-01-08,,
1,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,2,True,2022-01-12,,
3,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,3,False,2022-01-23,,
8,DLI1,A00120017,1cc PVC注射空針 無螺紋,7.0,4,True,2022-01-28,,
9,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,5,False,2022-02-03,,
14,DLI1,A00120017,1cc PVC注射空針 無螺紋,16.0,6,False,2022-02-12,,
18,DLI1,A00120017,1cc PVC注射空針 無螺紋,6.0,7,False,2022-02-20,,
26,DLI1,A00120017,1cc PVC注射空針 無螺紋,19.0,8,False,2022-02-27,,
29,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,9,False,2022-03-05,,
35,DLI1,A00120017,1cc PVC注射空針 無螺紋,23.0,10,False,2022-03-13,,
40,DLI1,A00120017,1cc PVC注射空針 無螺紋,8.0,11,False,2022-03-20,,
42,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,12,False,2022-03-27,,
47,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,13,False,2022-04-03,,
52,DLI1,A00120017,1cc PVC注射空針 無螺紋,9.0,14,False,2022-04-10,,
58,DLI1,A00120017,1cc PVC注射空針 無螺紋,10.0,15,False,2022-04-17,,
60,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,16,True,2022-04-20,,
65,DLI1,A00120017,1cc PVC注射空針 無螺紋,9.0,17,False,2022-04-30,,
68,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,18,True,2022-05-07,,
71,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,19,False,2022-05-15,,
82,DLI1,A00120017,1cc PVC注射空針 無螺紋,18.0,20,False,2022-05-21,,
0,DLI1,A00120017,1cc PVC注射空針 無螺紋,0.0,21,False,2022-01-08,202201.0,T-不計價
0,DLI1,A00120017,1cc PVC注射空針 無螺紋,0.0,22,False,2022-01-08,202201.0,T-不計價
87,DLI1,A00120017,1cc PVC注射空針 無螺紋,7.0,23,False,2022-06-12,,
88,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,24,False,2022-06-19,,
91,DLI1,A00120017,1cc PVC注射空針 無螺紋,18.0,25,False,2022-06-26,,
98,DLI1,A00120017,1cc PVC注射空針 無螺紋,19.0,26,False,2022-07-03,,
100,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,27,True,2022-07-05,,
102,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,28,True,2022-07-15,,
104,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,29,True,2022-07-21,,
108,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,30,False,2022-07-31,,
111,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,31,False,2022-08-06,,
115,DLI1,A00120017,1cc PVC注射空針 無螺紋,7.0,32,False,2022-08-13,,
116,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,33,True,2022-08-16,,
117,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,34,False,2022-08-27,,
118,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,35,True,2022-09-02,,
121,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,36,False,2022-09-10,,
124,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,37,False,2022-09-17,,
126,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,38,True,2022-09-21,,
128,DLI1,A00120017,1cc PVC注射空針 無螺紋,2.0,39,False,2022-10-01,,
134,DLI1,A00120017,1cc PVC注射空針 無螺紋,9.0,40,True,2022-10-08,,
137,DLI1,A00120017,1cc PVC注射空針 無螺紋,7.0,41,True,2022-10-12,,
142,DLI1,A00120017,1cc PVC注射空針 無螺紋,10.0,42,False,2022-10-23,,
143,DLI1,A00120017,1cc PVC注射空針 無螺紋,1.0,43,True,2022-10-24,,
148,DLI1,A00120017,1cc PVC注射空針 無螺紋,6.0,44,True,2022-11-03,,
151,DLI1,A00120017,1cc PVC注射空針 無螺紋,4.0,45,True,2022-11-11,,
156,DLI1,A00120017,1cc PVC注射空針 無螺紋,33.0,46,False,2022-11-20,,
170,DLI1,A00120017,1cc PVC注射空針 無螺紋,37.0,47,False,2022-11-27,,
174,DLI1,A00120017,1cc PVC注射空針 無螺紋,8.0,48,True,2022-11-29,,
0,DLI1,A00120017,1cc PVC注射空針 無螺紋,0.0,49,False,2022-01-08,202201.0,T-不計價
177,DLI1,A00120017,1cc PVC注射空針 無螺紋,3.0,50,False,2022-12-18,,
181,DLI1,A00120017,1cc PVC注射空針 無螺紋,6.0,51,False,2022-12-25,,
185,DLI1,A00120017,1cc PVC注射空針 無螺紋,5.0,52,False,2022-12-31,,
