,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,1
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,2
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,3
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,4
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,5
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,6
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,7
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,1.0,2022-02-21,,,True,8
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,9
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,10
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,11
52215,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,1.0,2022-03-24,,,True,12
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,13
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,14
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,15
52216,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,1.0,2022-04-18,,,True,16
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,17
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,18
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,19
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,20
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,21
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,22
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,23
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,24
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,25
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,26
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,27
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,28
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,29
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,30
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,31
52217,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,1.0,2022-08-10,,,True,32
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,33
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,34
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,35
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,36
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,37
52218,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,1.0,2022-09-20,,,True,38
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,39
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,40
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,41
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,42
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,43
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,44
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,45
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,46
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,47
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,48
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,49
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,50
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,51
52214,DLI1,T02140068,鼻咽喉插管NASAL AIRWAY,0.0,2022-02-21,202202.0,T-不計價,True,52
