,庫房,料號,品名,數量,週,工作日,帳務日期
19074,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,24.0,1,False,2022-01-09
19087,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,22.0,2,False,2022-01-16
19109,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,48.0,3,False,2022-01-23
19127,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,4,True,2022-01-30
19151,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,53.0,5,False,2022-02-06
19165,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,32.0,6,False,2022-02-13
19185,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,40.0,7,False,2022-02-19
19208,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,8,False,2022-02-27
19233,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,9,False,2022-03-06
19253,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,37.0,10,False,2022-03-13
19283,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,61.0,11,False,2022-03-20
19303,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,47.0,12,False,2022-03-27
19314,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,21.0,13,True,2022-04-02
19329,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,50.0,14,False,2022-04-10
19360,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,52.0,15,False,2022-04-17
19381,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,62.0,16,True,2022-04-24
19405,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,69.0,17,False,2022-05-01
19442,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,91.0,18,False,2022-05-08
19462,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,19,False,2022-05-15
19479,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,51.0,20,False,2022-05-22
19504,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,59.0,21,False,2022-05-29
19517,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,33.0,22,False,2022-06-04
19538,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,23,False,2022-06-12
19557,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,24,False,2022-06-19
19571,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,44.0,25,False,2022-06-26
19586,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,25.0,26,False,2022-07-03
19606,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,38.0,27,False,2022-07-09
19625,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,39.0,28,False,2022-07-17
19646,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,89.0,29,False,2022-07-24
19672,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,98.0,30,False,2022-07-31
19689,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,31.0,31,False,2022-08-07
19697,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,22.0,32,True,2022-08-12
19718,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,43.0,33,False,2022-08-21
19731,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,20.0,34,False,2022-08-28
19753,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,41.0,35,False,2022-09-04
19777,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,58.0,36,False,2022-09-11
19801,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,53.0,37,False,2022-09-18
19829,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,70.0,38,False,2022-09-25
19854,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,35.0,39,False,2022-10-02
19876,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,46.0,40,True,2022-10-09
19907,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,71.0,41,False,2022-10-16
19926,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,38.0,42,False,2022-10-23
19944,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,58.0,43,False,2022-10-30
19965,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,69.0,44,False,2022-11-06
19988,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,63.0,45,False,2022-11-13
20009,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,42.0,46,True,2022-11-18
20031,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,55.0,47,False,2022-11-27
20054,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,64.0,48,False,2022-12-04
20072,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,74.0,49,False,2022-12-11
20094,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,54.0,50,False,2022-12-18
20115,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,61.0,51,False,2022-12-25
20133,DLI1,A02320340,〞美迪克〞安全性靜脈留置針  20G,33.0,52,False,2022-12-31
