,庫房,料號,品名,數量,週,工作日,帳務日期
38757,DLI1,C03613006,高壓延長管(公針基-母針基),13.0,1,False,2022-01-09
38765,DLI1,C03613006,高壓延長管(公針基-母針基),10.0,2,False,2022-01-15
38775,DLI1,C03613006,高壓延長管(公針基-母針基),13.0,3,False,2022-01-22
38784,DLI1,C03613006,高壓延長管(公針基-母針基),12.0,4,True,2022-01-29
38790,DLI1,C03613006,高壓延長管(公針基-母針基),9.0,5,False,2022-02-06
38805,DLI1,C03613006,高壓延長管(公針基-母針基),24.0,6,False,2022-02-13
38816,DLI1,C03613006,高壓延長管(公針基-母針基),12.0,7,False,2022-02-20
38827,DLI1,C03613006,高壓延長管(公針基-母針基),14.0,8,False,2022-02-27
38835,DLI1,C03613006,高壓延長管(公針基-母針基),8.0,9,False,2022-03-06
38840,DLI1,C03613006,高壓延長管(公針基-母針基),5.0,10,False,2022-03-13
38848,DLI1,C03613006,高壓延長管(公針基-母針基),8.0,11,False,2022-03-20
38852,DLI1,C03613006,高壓延長管(公針基-母針基),4.0,12,False,2022-03-27
38853,DLI1,C03613006,高壓延長管(公針基-母針基),1.0,13,True,2022-03-30
38859,DLI1,C03613006,高壓延長管(公針基-母針基),8.0,14,False,2022-04-09
38866,DLI1,C03613006,高壓延長管(公針基-母針基),13.0,15,False,2022-04-17
38878,DLI1,C03613006,高壓延長管(公針基-母針基),19.0,16,True,2022-04-24
38892,DLI1,C03613006,高壓延長管(公針基-母針基),19.0,17,False,2022-05-01
38908,DLI1,C03613006,高壓延長管(公針基-母針基),26.0,18,False,2022-05-08
38923,DLI1,C03613006,高壓延長管(公針基-母針基),19.0,19,False,2022-05-15
38937,DLI1,C03613006,高壓延長管(公針基-母針基),22.0,20,False,2022-05-22
38948,DLI1,C03613006,高壓延長管(公針基-母針基),18.0,21,False,2022-05-29
38957,DLI1,C03613006,高壓延長管(公針基-母針基),11.0,22,False,2022-06-04
38972,DLI1,C03613006,高壓延長管(公針基-母針基),15.0,23,False,2022-06-12
38982,DLI1,C03613006,高壓延長管(公針基-母針基),10.0,24,False,2022-06-18
38992,DLI1,C03613006,高壓延長管(公針基-母針基),10.0,25,False,2022-06-26
38998,DLI1,C03613006,高壓延長管(公針基-母針基),8.0,26,False,2022-07-03
39009,DLI1,C03613006,高壓延長管(公針基-母針基),14.0,27,False,2022-07-10
39021,DLI1,C03613006,高壓延長管(公針基-母針基),17.0,28,False,2022-07-17
39030,DLI1,C03613006,高壓延長管(公針基-母針基),14.0,29,False,2022-07-24
39040,DLI1,C03613006,高壓延長管(公針基-母針基),14.0,30,False,2022-07-31
39050,DLI1,C03613006,高壓延長管(公針基-母針基),10.0,31,False,2022-08-07
39057,DLI1,C03613006,高壓延長管(公針基-母針基),10.0,32,False,2022-08-14
39062,DLI1,C03613006,高壓延長管(公針基-母針基),5.0,33,False,2022-08-21
39066,DLI1,C03613006,高壓延長管(公針基-母針基),4.0,34,False,2022-08-28
39074,DLI1,C03613006,高壓延長管(公針基-母針基),8.0,35,False,2022-09-04
39084,DLI1,C03613006,高壓延長管(公針基-母針基),14.0,36,False,2022-09-11
39091,DLI1,C03613006,高壓延長管(公針基-母針基),8.0,37,False,2022-09-18
39098,DLI1,C03613006,高壓延長管(公針基-母針基),9.0,38,False,2022-09-25
39103,DLI1,C03613006,高壓延長管(公針基-母針基),9.0,39,False,2022-10-02
39109,DLI1,C03613006,高壓延長管(公針基-母針基),8.0,40,True,2022-10-09
39117,DLI1,C03613006,高壓延長管(公針基-母針基),10.0,41,False,2022-10-16
39124,DLI1,C03613006,高壓延長管(公針基-母針基),7.0,42,False,2022-10-23
39134,DLI1,C03613006,高壓延長管(公針基-母針基),13.0,43,False,2022-10-30
39143,DLI1,C03613006,高壓延長管(公針基-母針基),10.0,44,False,2022-11-06
39153,DLI1,C03613006,高壓延長管(公針基-母針基),17.0,45,False,2022-11-13
39165,DLI1,C03613006,高壓延長管(公針基-母針基),13.0,46,False,2022-11-20
39178,DLI1,C03613006,高壓延長管(公針基-母針基),13.0,47,False,2022-11-27
39190,DLI1,C03613006,高壓延長管(公針基-母針基),17.0,48,False,2022-12-04
39199,DLI1,C03613006,高壓延長管(公針基-母針基),15.0,49,False,2022-12-11
39215,DLI1,C03613006,高壓延長管(公針基-母針基),18.0,50,False,2022-12-18
39230,DLI1,C03613006,高壓延長管(公針基-母針基),21.0,51,False,2022-12-25
39242,DLI1,C03613006,高壓延長管(公針基-母針基),22.0,52,False,2022-12-31
