,庫房,料號,品名,數量,週,工作日,帳務日期
41723,DLI1,C13931219,安全靜脈留置針,53.0,1,False,2022-01-09
41744,DLI1,C13931219,安全靜脈留置針,63.0,2,False,2022-01-15
41766,DLI1,C13931219,安全靜脈留置針,52.0,3,False,2022-01-23
41781,DLI1,C13931219,安全靜脈留置針,34.0,4,True,2022-01-29
41796,DLI1,C13931219,安全靜脈留置針,34.0,5,False,2022-02-05
41809,DLI1,C13931219,安全靜脈留置針,22.0,6,False,2022-02-13
41822,DLI1,C13931219,安全靜脈留置針,17.0,7,False,2022-02-20
41840,DLI1,C13931219,安全靜脈留置針,41.0,8,False,2022-02-27
41859,DLI1,C13931219,安全靜脈留置針,43.0,9,False,2022-03-06
41876,DLI1,C13931219,安全靜脈留置針,30.0,10,False,2022-03-12
41892,DLI1,C13931219,安全靜脈留置針,34.0,11,False,2022-03-19
41907,DLI1,C13931219,安全靜脈留置針,26.0,12,False,2022-03-27
41922,DLI1,C13931219,安全靜脈留置針,35.0,13,False,2022-04-03
41938,DLI1,C13931219,安全靜脈留置針,39.0,14,False,2022-04-10
41954,DLI1,C13931219,安全靜脈留置針,30.0,15,False,2022-04-16
41974,DLI1,C13931219,安全靜脈留置針,43.0,16,True,2022-04-24
41992,DLI1,C13931219,安全靜脈留置針,31.0,17,False,2022-04-30
42012,DLI1,C13931219,安全靜脈留置針,39.0,18,True,2022-05-07
42031,DLI1,C13931219,安全靜脈留置針,34.0,19,False,2022-05-15
42049,DLI1,C13931219,安全靜脈留置針,38.0,20,False,2022-05-22
42069,DLI1,C13931219,安全靜脈留置針,50.0,21,False,2022-05-29
42084,DLI1,C13931219,安全靜脈留置針,37.0,22,False,2022-06-05
42099,DLI1,C13931219,安全靜脈留置針,33.0,23,False,2022-06-12
42111,DLI1,C13931219,安全靜脈留置針,17.0,24,True,2022-06-17
42126,DLI1,C13931219,安全靜脈留置針,38.0,25,False,2022-06-26
42142,DLI1,C13931219,安全靜脈留置針,26.0,26,False,2022-07-03
42155,DLI1,C13931219,安全靜脈留置針,23.0,27,False,2022-07-09
42174,DLI1,C13931219,安全靜脈留置針,72.0,28,False,2022-07-17
42189,DLI1,C13931219,安全靜脈留置針,41.0,29,False,2022-07-24
42202,DLI1,C13931219,安全靜脈留置針,24.0,30,False,2022-07-31
42216,DLI1,C13931219,安全靜脈留置針,28.0,31,False,2022-08-06
42230,DLI1,C13931219,安全靜脈留置針,25.0,32,False,2022-08-14
42243,DLI1,C13931219,安全靜脈留置針,30.0,33,False,2022-08-21
42259,DLI1,C13931219,安全靜脈留置針,41.0,34,False,2022-08-28
42278,DLI1,C13931219,安全靜脈留置針,38.0,35,False,2022-09-04
42302,DLI1,C13931219,安全靜脈留置針,56.0,36,False,2022-09-11
42326,DLI1,C13931219,安全靜脈留置針,47.0,37,False,2022-09-18
42342,DLI1,C13931219,安全靜脈留置針,34.0,38,False,2022-09-25
42361,DLI1,C13931219,安全靜脈留置針,44.0,39,False,2022-10-02
42380,DLI1,C13931219,安全靜脈留置針,35.0,40,True,2022-10-09
42393,DLI1,C13931219,安全靜脈留置針,41.0,41,False,2022-10-16
42410,DLI1,C13931219,安全靜脈留置針,46.0,42,False,2022-10-23
42428,DLI1,C13931219,安全靜脈留置針,37.0,43,False,2022-10-30
42446,DLI1,C13931219,安全靜脈留置針,61.0,44,False,2022-11-06
42466,DLI1,C13931219,安全靜脈留置針,43.0,45,False,2022-11-13
42485,DLI1,C13931219,安全靜脈留置針,30.0,46,False,2022-11-20
42501,DLI1,C13931219,安全靜脈留置針,45.0,47,False,2022-11-27
42519,DLI1,C13931219,安全靜脈留置針,24.0,48,False,2022-12-04
42541,DLI1,C13931219,安全靜脈留置針,40.0,49,False,2022-12-11
42559,DLI1,C13931219,安全靜脈留置針,41.0,50,False,2022-12-18
42582,DLI1,C13931219,安全靜脈留置針,39.0,51,False,2022-12-25
42601,DLI1,C13931219,安全靜脈留置針,53.0,52,False,2022-12-31
