,庫房,料號,品名,數量,週,工作日,帳務日期
43690,DLI1,G81500272,血糖試紙,242.0,1,False,2022-01-09
43852,DLI1,G81500272,血糖試紙,190.0,2,False,2022-01-16
44030,DLI1,G81500272,血糖試紙,216.0,3,False,2022-01-23
44201,DLI1,G81500272,血糖試紙,199.0,4,True,2022-01-30
44365,DLI1,G81500272,血糖試紙,185.0,5,False,2022-02-06
44492,DLI1,G81500272,血糖試紙,137.0,6,False,2022-02-13
44617,DLI1,G81500272,血糖試紙,153.0,7,False,2022-02-20
44710,DLI1,G81500272,血糖試紙,114.0,8,False,2022-02-27
44885,DLI1,G81500272,血糖試紙,192.0,9,False,2022-03-06
44998,DLI1,G81500272,血糖試紙,134.0,10,False,2022-03-13
45153,DLI1,G81500272,血糖試紙,185.0,11,False,2022-03-20
45292,DLI1,G81500272,血糖試紙,164.0,12,False,2022-03-27
45421,DLI1,G81500272,血糖試紙,148.0,13,False,2022-04-03
45587,DLI1,G81500272,血糖試紙,215.0,14,False,2022-04-10
45821,DLI1,G81500272,血糖試紙,283.0,15,False,2022-04-17
45998,DLI1,G81500272,血糖試紙,214.0,16,True,2022-04-24
46149,DLI1,G81500272,血糖試紙,175.0,17,False,2022-05-01
46249,DLI1,G81500272,血糖試紙,110.0,18,False,2022-05-08
46368,DLI1,G81500272,血糖試紙,135.0,19,False,2022-05-15
46503,DLI1,G81500272,血糖試紙,166.0,20,False,2022-05-22
46644,DLI1,G81500272,血糖試紙,179.0,21,False,2022-05-29
46796,DLI1,G81500272,血糖試紙,179.0,22,False,2022-06-05
46943,DLI1,G81500272,血糖試紙,168.0,23,False,2022-06-12
47079,DLI1,G81500272,血糖試紙,163.0,24,False,2022-06-19
47197,DLI1,G81500272,血糖試紙,141.0,25,False,2022-06-26
47349,DLI1,G81500272,血糖試紙,183.0,26,False,2022-07-03
47539,DLI1,G81500272,血糖試紙,228.0,27,False,2022-07-10
47679,DLI1,G81500272,血糖試紙,168.0,28,False,2022-07-17
47865,DLI1,G81500272,血糖試紙,210.0,29,False,2022-07-24
47991,DLI1,G81500272,血糖試紙,142.0,30,False,2022-07-31
48102,DLI1,G81500272,血糖試紙,127.0,31,False,2022-08-07
48218,DLI1,G81500272,血糖試紙,138.0,32,False,2022-08-14
48359,DLI1,G81500272,血糖試紙,148.0,33,False,2022-08-21
48495,DLI1,G81500272,血糖試紙,167.0,34,False,2022-08-28
48639,DLI1,G81500272,血糖試紙,170.0,35,False,2022-09-04
48773,DLI1,G81500272,血糖試紙,169.0,36,False,2022-09-11
48906,DLI1,G81500272,血糖試紙,156.0,37,False,2022-09-18
49065,DLI1,G81500272,血糖試紙,196.0,38,False,2022-09-25
49216,DLI1,G81500272,血糖試紙,190.0,39,False,2022-10-02
49385,DLI1,G81500272,血糖試紙,235.0,40,True,2022-10-09
49563,DLI1,G81500272,血糖試紙,222.0,41,False,2022-10-16
49692,DLI1,G81500272,血糖試紙,155.0,42,False,2022-10-23
49826,DLI1,G81500272,血糖試紙,169.0,43,False,2022-10-30
49998,DLI1,G81500272,血糖試紙,210.0,44,False,2022-11-06
50200,DLI1,G81500272,血糖試紙,244.0,45,False,2022-11-13
50381,DLI1,G81500272,血糖試紙,215.0,46,False,2022-11-20
50518,DLI1,G81500272,血糖試紙,165.0,47,False,2022-11-27
50669,DLI1,G81500272,血糖試紙,173.0,48,False,2022-12-04
50803,DLI1,G81500272,血糖試紙,175.0,49,False,2022-12-11
50916,DLI1,G81500272,血糖試紙,131.0,50,False,2022-12-18
51044,DLI1,G81500272,血糖試紙,149.0,51,False,2022-12-25
51208,DLI1,G81500272,血糖試紙,261.0,52,False,2022-12-31
