,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
34876,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,2.0,1,True,2022-01-07,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,2,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,3,True,2022-01-05,202201.0,T-不計價
34877,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,4,True,2022-01-28,,
34878,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,5,False,2022-01-31,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,6,True,2022-01-05,202201.0,T-不計價
34879,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,7,True,2022-02-18,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,8,True,2022-01-05,202201.0,T-不計價
34881,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,3.0,9,True,2022-03-02,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,10,True,2022-01-05,202201.0,T-不計價
34882,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,2.0,11,True,2022-03-16,,
34884,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,2.0,12,False,2022-03-27,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,13,True,2022-01-05,202201.0,T-不計價
34885,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,14,True,2022-04-08,,
34886,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,15,True,2022-04-11,,
34887,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,16,True,2022-04-22,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,17,True,2022-01-05,202201.0,T-不計價
34888,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,18,True,2022-05-07,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,19,True,2022-01-05,202201.0,T-不計價
34890,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,2.0,20,False,2022-05-21,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,21,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,22,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,23,True,2022-01-05,202201.0,T-不計價
34891,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,1.0,24,True,2022-06-16,,
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,25,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,26,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,27,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,28,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,29,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,30,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,31,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,32,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,33,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,34,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,35,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,36,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,37,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,38,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,39,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,40,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,41,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,42,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,43,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,44,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,45,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,46,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,47,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,48,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,49,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,50,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,51,True,2022-01-05,202201.0,T-不計價
34875,DLI1,B13500651,無菌手套6.5Fr(無粉)-病房用,0.0,52,True,2022-01-05,202201.0,T-不計價
