,庫房,料號,品名,數量,週,工作日,帳務日期
21672,DLI1,A04200038,安全靜脈點滴輸液套(免針式),22.0,1,False,2022-01-09
21685,DLI1,A04200038,安全靜脈點滴輸液套(免針式),15.0,2,False,2022-01-15
21695,DLI1,A04200038,安全靜脈點滴輸液套(免針式),10.0,3,False,2022-01-23
21704,DLI1,A04200038,安全靜脈點滴輸液套(免針式),12.0,4,True,2022-01-29
21730,DLI1,A04200038,安全靜脈點滴輸液套(免針式),38.0,5,False,2022-02-06
21760,DLI1,A04200038,安全靜脈點滴輸液套(免針式),45.0,6,False,2022-02-13
21779,DLI1,A04200038,安全靜脈點滴輸液套(免針式),21.0,7,False,2022-02-20
21795,DLI1,A04200038,安全靜脈點滴輸液套(免針式),25.0,8,False,2022-02-27
21806,DLI1,A04200038,安全靜脈點滴輸液套(免針式),15.0,9,False,2022-03-05
21814,DLI1,A04200038,安全靜脈點滴輸液套(免針式),9.0,10,False,2022-03-12
21824,DLI1,A04200038,安全靜脈點滴輸液套(免針式),14.0,11,False,2022-03-19
21843,DLI1,A04200038,安全靜脈點滴輸液套(免針式),21.0,12,False,2022-03-27
21853,DLI1,A04200038,安全靜脈點滴輸液套(免針式),13.0,13,False,2022-04-03
21864,DLI1,A04200038,安全靜脈點滴輸液套(免針式),17.0,14,False,2022-04-10
21882,DLI1,A04200038,安全靜脈點滴輸液套(免針式),24.0,15,False,2022-04-17
21905,DLI1,A04200038,安全靜脈點滴輸液套(免針式),33.0,16,True,2022-04-24
21921,DLI1,A04200038,安全靜脈點滴輸液套(免針式),20.0,17,False,2022-04-30
21934,DLI1,A04200038,安全靜脈點滴輸液套(免針式),16.0,18,False,2022-05-08
21960,DLI1,A04200038,安全靜脈點滴輸液套(免針式),30.0,19,False,2022-05-15
21979,DLI1,A04200038,安全靜脈點滴輸液套(免針式),22.0,20,False,2022-05-22
21997,DLI1,A04200038,安全靜脈點滴輸液套(免針式),21.0,21,False,2022-05-29
22008,DLI1,A04200038,安全靜脈點滴輸液套(免針式),15.0,22,False,2022-06-04
22021,DLI1,A04200038,安全靜脈點滴輸液套(免針式),18.0,23,False,2022-06-11
22030,DLI1,A04200038,安全靜脈點滴輸液套(免針式),11.0,24,False,2022-06-19
22043,DLI1,A04200038,安全靜脈點滴輸液套(免針式),14.0,25,False,2022-06-25
22054,DLI1,A04200038,安全靜脈點滴輸液套(免針式),20.0,26,False,2022-07-03
22070,DLI1,A04200038,安全靜脈點滴輸液套(免針式),25.0,27,False,2022-07-10
22092,DLI1,A04200038,安全靜脈點滴輸液套(免針式),37.0,28,False,2022-07-17
22116,DLI1,A04200038,安全靜脈點滴輸液套(免針式),30.0,29,False,2022-07-24
22132,DLI1,A04200038,安全靜脈點滴輸液套(免針式),29.0,30,False,2022-07-31
22154,DLI1,A04200038,安全靜脈點滴輸液套(免針式),31.0,31,False,2022-08-07
22165,DLI1,A04200038,安全靜脈點滴輸液套(免針式),13.0,32,False,2022-08-13
22182,DLI1,A04200038,安全靜脈點滴輸液套(免針式),24.0,33,False,2022-08-21
22197,DLI1,A04200038,安全靜脈點滴輸液套(免針式),20.0,34,False,2022-08-28
22214,DLI1,A04200038,安全靜脈點滴輸液套(免針式),23.0,35,False,2022-09-03
22228,DLI1,A04200038,安全靜脈點滴輸液套(免針式),18.0,36,False,2022-09-11
22242,DLI1,A04200038,安全靜脈點滴輸液套(免針式),19.0,37,False,2022-09-18
22260,DLI1,A04200038,安全靜脈點滴輸液套(免針式),20.0,38,False,2022-09-25
22270,DLI1,A04200038,安全靜脈點滴輸液套(免針式),12.0,39,True,2022-09-30
22283,DLI1,A04200038,安全靜脈點滴輸液套(免針式),14.0,40,True,2022-10-09
22298,DLI1,A04200038,安全靜脈點滴輸液套(免針式),18.0,41,False,2022-10-16
22310,DLI1,A04200038,安全靜脈點滴輸液套(免針式),19.0,42,False,2022-10-23
22323,DLI1,A04200038,安全靜脈點滴輸液套(免針式),24.0,43,False,2022-10-30
22339,DLI1,A04200038,安全靜脈點滴輸液套(免針式),19.0,44,False,2022-11-06
22361,DLI1,A04200038,安全靜脈點滴輸液套(免針式),28.0,45,False,2022-11-13
22381,DLI1,A04200038,安全靜脈點滴輸液套(免針式),28.0,46,False,2022-11-20
22396,DLI1,A04200038,安全靜脈點滴輸液套(免針式),19.0,47,False,2022-11-27
22404,DLI1,A04200038,安全靜脈點滴輸液套(免針式),9.0,48,False,2022-12-04
22419,DLI1,A04200038,安全靜脈點滴輸液套(免針式),18.0,49,False,2022-12-11
22428,DLI1,A04200038,安全靜脈點滴輸液套(免針式),10.0,50,False,2022-12-17
22443,DLI1,A04200038,安全靜脈點滴輸液套(免針式),18.0,51,False,2022-12-25
22453,DLI1,A04200038,安全靜脈點滴輸液套(免針式),17.0,52,False,2022-12-31
