,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,1
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,2
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,3
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,4
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,5
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,6
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,7
51909,DLI1,K82430329,痰盒-綠蓋,2.0,2022-02-25,,,True,8
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,9
51910,DLI1,K82430329,痰盒-綠蓋,1.0,2022-03-12,,,False,10
51911,DLI1,K82430329,痰盒-綠蓋,1.0,2022-03-17,,,True,11
51912,DLI1,K82430329,痰盒-綠蓋,1.0,2022-03-27,,,False,12
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,13
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,14
51913,DLI1,K82430329,痰盒-綠蓋,1.0,2022-04-12,,,True,15
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,16
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,17
51914,DLI1,K82430329,痰盒-綠蓋,1.0,2022-05-05,,,True,18
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,19
51918,DLI1,K82430329,痰盒-綠蓋,4.0,2022-05-21,,,False,20
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,21
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,22
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,23
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,24
51919,DLI1,K82430329,痰盒-綠蓋,1.0,2022-06-23,,,True,25
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,26
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,27
51920,DLI1,K82430329,痰盒-綠蓋,1.0,2022-07-15,,,True,28
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,29
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,30
51921,DLI1,K82430329,痰盒-綠蓋,1.0,2022-08-06,,,False,31
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,32
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,33
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,34
51923,DLI1,K82430329,痰盒-綠蓋,3.0,2022-08-31,,,True,35
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,36
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,37
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,38
51925,DLI1,K82430329,痰盒-綠蓋,2.0,2022-10-02,,,False,39
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,40
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,41
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,42
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,43
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,44
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,45
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,46
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,47
51926,DLI1,K82430329,痰盒-綠蓋,1.0,2022-11-28,,,True,48
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,49
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,50
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,51
51908,DLI1,K82430329,痰盒-綠蓋,0.0,2022-02-21,202202.0,T-不計價,True,52
