,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-21,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,4
1,2019-01-28,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,5
2,2019-02-18,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,8
3,2019-03-04,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,10
4,2019-03-11,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,11
5,2019-03-18,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,12
6,2019-04-01,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,14
7,2019-04-15,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,16
8,2019-04-22,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,17
9,2019-04-29,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,18
10,2019-05-01,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,18
11,2019-05-13,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,20
12,2019-06-03,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,23
13,2019-06-10,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,24
14,2019-06-24,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,26
15,2019-07-08,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,28
16,2019-07-15,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,29
17,2019-07-25,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,30
18,2019-08-05,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,4.0,4.0,0.0,32
19,2019-08-12,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,33
20,2019-08-19,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,34
21,2019-09-02,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,36
22,2019-09-09,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,37
23,2019-09-23,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,39
24,2019-09-30,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,4.0,4.0,0.0,40
25,2019-10-07,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,41
26,2019-10-21,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,43
27,2019-11-04,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,45
28,2019-11-18,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,47
29,2019-11-25,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,48
30,2019-12-02,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,49
31,2019-12-09,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,50
32,2019-12-16,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,51
33,2019-12-30,Z25200010,外科綁帶手術口罩(第2等級),50個/盒,盒,T,5.0,0.0,0.0,5.0,5.0,0.0,1
0,2020-01-06,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,5.0,0.0,0.0,2.0,2.0,0.0,2
1,2020-01-13,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,5.0,0.0,0.0,3.0,3.0,0.0,3
2,2020-01-21,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,5.0,0.0,0.0,4.0,4.0,0.0,4
3,2020-02-13,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,5.0,0.0,0.0,-1.0,-1.0,0.0,7
4,2020-02-22,Z25200010,外科綁帶手術口罩(第2等級),,盒,T,5.0,0.0,0.0,1.0,1.0,0.0,8
