,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-03-25,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,13
1,2019-04-22,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,17
2,2019-07-15,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,29
3,2019-08-26,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,35
0,2020-02-10,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,7
1,2020-03-23,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,13
2,2020-09-23,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,39
3,2020-11-23,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,48
0,2021-02-19,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,2.0,2.0,0.0,7
1,2021-08-30,G10705008,消毒錠,2.5Gx100粒/瓶 6瓶/箱,瓶,T,1.0,0.0,0.0,1.0,1.0,0.0,35
