,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-28,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,5
1,2019-04-01,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,14
2,2019-06-10,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,24
3,2019-10-28,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,44
4,2019-11-04,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,45
5,2019-12-30,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,1
0,2020-03-09,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,11
1,2020-08-03,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,32
2,2020-09-28,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,1.0,1.0,0.0,40
3,2020-10-05,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,41
4,2020-10-12,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,42
0,2021-01-25,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,4.0,4.0,0.0,4
1,2021-03-22,G80503107,綠頭Heparin管(真空無菌),受容量5ml採血量4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,12
