,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-28,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,5
1,2019-12-05,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,49
2,2019-12-12,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,50
0,2020-07-13,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,29
1,2020-09-28,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,40
2,2020-10-12,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,42
3,2020-10-26,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,44
4,2020-12-28,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,53
0,2021-02-01,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,4.0,4.0,0.0,5
1,2021-05-17,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,20
2,2021-06-07,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,23
3,2021-06-07,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,23
4,2021-10-07,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,1.0,1.0,0.0,40
5,2021-10-18,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,42
6,2021-11-22,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,47
7,2021-12-27,G80502057,灰頭血糖管(真空無菌),受容量5ml採血量2-4ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,52
