,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-07,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,2
1,2019-01-28,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,5
2,2019-06-24,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,26
3,2019-08-19,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,34
4,2019-11-25,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,48
5,2019-12-09,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,50
0,2020-01-06,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,2
1,2020-01-18,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,3
2,2020-06-15,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,25
3,2020-11-16,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,47
4,2020-12-28,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,40.0,40.0,0.0,53
0,2021-01-11,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,2
1,2021-02-01,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,5
2,2021-06-21,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,25
3,2021-06-21,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,25
4,2021-08-23,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,34
5,2021-09-06,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,50.0,50.0,0.0,36
6,2021-10-07,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,40.0,40.0,0.0,40
7,2021-10-18,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,42
8,2021-10-26,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,43
9,2021-11-08,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,45
10,2021-11-29,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,20.0,20.0,0.0,48
11,2021-12-03,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,48
12,2021-12-13,B07202101,ENT棉棒,10支/包,包,T,50.0,0.0,0.0,30.0,30.0,0.0,50
