,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-28,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,5
1,2019-08-19,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,34
2,2019-12-05,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,49
3,2019-12-12,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,50
0,2020-01-20,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,4
1,2020-06-08,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,24
2,2020-06-15,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,25
3,2020-08-17,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,34
4,2020-10-05,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,41
5,2020-11-09,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,46
0,2021-01-25,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,4.0,4.0,0.0,4
1,2021-02-01,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,5
2,2021-06-07,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,23
3,2021-06-07,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,23
4,2021-08-30,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,35
5,2021-10-18,G80506039,黑頭ESR管(真空無菌)1040302啟用,受容量5ml採血量2-3ml,支,T,5.0,0.0,0.0,1.0,1.0,0.0,42
