,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-03-11,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,1.0,1.0,0.0,11
1,2019-05-27,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,22
2,2019-06-10,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,3.0,3.0,0.0,24
3,2019-07-22,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,1.0,1.0,0.0,30
4,2019-08-19,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,5.0,5.0,0.0,34
0,2020-01-13,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,4.0,4.0,0.0,3
1,2020-04-27,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,18
2,2020-05-04,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,1.0,1.0,0.0,19
3,2020-05-25,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,1.0,1.0,0.0,22
4,2020-06-15,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,25
5,2020-08-17,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,8.0,0.0,0.0,2.0,2.0,0.0,34
6,2020-12-11,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,5.0,5.0,0.0,50
0,2021-02-01,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,5.0,5.0,0.0,5
1,2021-09-13,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,3.0,3.0,0.0,37
2,2021-11-01,G81100016,厭氧攜送培養基,20支/包 100支/盒,支,T,5.0,0.0,0.0,4.0,4.0,0.0,44
