,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2021-01-04,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,1
1,2021-04-19,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,16
2,2021-04-26,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,17
3,2021-06-07,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,23
4,2021-06-07,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,23
5,2021-10-07,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,3.0,3.0,0.0,40
6,2021-10-18,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,5.0,5.0,0.0,42
7,2021-11-22,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,47
8,2021-12-03,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,48
9,2021-12-27,G80100027,PST生化管(真空無菌),受容量4ml採血量3ml,支,T,5.0,0.0,0.0,2.0,2.0,0.0,52
