,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN2,A04411285,全拋式採血器,1.0,2019-01-01,1,False,2019,3.0,3.0,,
1,DLN2,A04411285,全拋式採血器,1.0,2019-01-01,1,False,2019,3.0,3.0,,
2,DLN2,A04411285,全拋式採血器,3.0,2019-01-01,1,False,2019,3.0,3.0,,
3,DLN2,A04411285,全拋式採血器,1.0,2019-01-01,1,False,2019,3.0,3.0,,
4,DLN2,A04411285,全拋式採血器,1.0,2019-01-02,1,True,2019,3.0,3.0,,
5,DLN2,A04411285,全拋式採血器,1.0,2019-01-02,1,True,2019,3.0,3.0,,
6,DLN2,A04411285,全拋式採血器,4.0,2019-01-02,1,True,2019,3.0,3.0,,
7,DLN2,A04411285,全拋式採血器,1.0,2019-01-03,1,True,2019,3.0,3.0,,
8,DLN2,A04411285,全拋式採血器,1.0,2019-01-03,1,True,2019,3.0,3.0,,
9,DLN2,A04411285,全拋式採血器,4.0,2019-01-03,1,True,2019,3.0,3.0,,
10,DLN2,A04411285,全拋式採血器,1.0,2019-01-04,1,True,2019,3.0,3.0,,
11,DLN2,A04411285,全拋式採血器,1.0,2019-01-04,1,True,2019,3.0,3.0,,
12,DLN2,A04411285,全拋式採血器,4.0,2019-01-04,1,True,2019,3.0,3.0,,
13,DLN2,A04411285,全拋式採血器,1.0,2019-01-05,1,False,2019,3.0,3.0,,
14,DLN2,A04411285,全拋式採血器,4.0,2019-01-05,1,False,2019,3.0,3.0,,
15,DLN2,A04411285,全拋式採血器,1.0,2019-01-05,1,False,2019,3.0,3.0,,
16,DLN2,A04411285,全拋式採血器,1.0,2019-01-06,1,False,2019,3.0,3.0,,
17,DLN2,A04411285,全拋式採血器,1.0,2019-01-06,1,False,2019,3.0,3.0,,
18,DLN2,A04411285,全拋式採血器,4.0,2019-01-06,1,False,2019,3.0,3.0,,
19,DLN2,A04411285,全拋式採血器,1.0,2019-12-30,1,True,2019,3.0,3.0,,
20,DLN2,A04411285,全拋式採血器,4.0,2019-12-30,1,True,2019,3.0,3.0,,
21,DLN2,A04411285,全拋式採血器,4.0,2019-12-31,1,True,2019,3.0,3.0,,
22,DLN2,A04411285,全拋式採血器,1.0,2019-12-31,1,True,2019,3.0,3.0,,
23,DLN2,A04411285,全拋式採血器,4.0,2019-01-07,2,True,2019,5.0,2.0,,
24,DLN2,A04411285,全拋式採血器,1.0,2019-01-07,2,True,2019,5.0,2.0,,
25,DLN2,A04411285,全拋式採血器,1.0,2019-01-07,2,True,2019,5.0,2.0,,
26,DLN2,A04411285,全拋式採血器,1.0,2019-01-07,2,True,2019,5.0,2.0,,
27,DLN2,A04411285,全拋式採血器,1.0,2019-01-07,2,True,2019,5.0,2.0,,
