,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN2,K80004044,Push Button Blood Collection,1.0,2019-12-30,1,True,2019,3.0,3.0,,
1,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
2,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
3,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
4,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
5,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
6,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
7,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-07,2,True,2019,5.0,2.0,,
8,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-11,2,True,2019,5.0,2.0,,
9,DLN2,K80004044,Push Button Blood Collection,1.0,2019-01-21,4,True,2019,5.0,2.0,,
10,DLN2,K80004044,Push Button Blood Collection,2.0,2019-01-21,4,True,2019,5.0,2.0,,
11,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-04,6,False,2019,0.0,7.0,,
12,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-04,6,False,2019,0.0,7.0,,
13,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-04,6,False,2019,0.0,7.0,,
14,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-04,6,False,2019,0.0,7.0,,
15,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-04,6,False,2019,0.0,7.0,,
16,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-04,6,False,2019,0.0,7.0,,
17,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-04,6,False,2019,0.0,7.0,,
18,DLN2,K80004044,Push Button Blood Collection,2.0,2019-02-16,7,False,2019,5.0,2.0,,
19,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-18,8,True,2019,5.0,2.0,,
20,DLN2,K80004044,Push Button Blood Collection,2.0,2019-02-25,9,True,2019,3.0,4.0,,
21,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-25,9,True,2019,3.0,4.0,,
22,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-25,9,True,2019,3.0,4.0,,
23,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-25,9,True,2019,3.0,4.0,,
24,DLN2,K80004044,Push Button Blood Collection,1.0,2019-02-25,9,True,2019,3.0,4.0,,
25,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-04,10,True,2019,5.0,2.0,,
26,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-04,10,True,2019,5.0,2.0,,
27,DLN2,K80004044,Push Button Blood Collection,2.0,2019-03-04,10,True,2019,5.0,2.0,,
28,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-04,10,True,2019,5.0,2.0,,
29,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-04,10,True,2019,5.0,2.0,,
30,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-04,10,True,2019,5.0,2.0,,
31,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-07,10,True,2019,5.0,2.0,,
32,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-11,11,True,2019,5.0,2.0,,
33,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-11,11,True,2019,5.0,2.0,,
34,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-12,11,True,2019,5.0,2.0,,
35,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-13,11,True,2019,5.0,2.0,,
36,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-18,12,True,2019,5.0,2.0,,
37,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-25,13,True,2019,5.0,2.0,,
38,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-25,13,True,2019,5.0,2.0,,
39,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-25,13,True,2019,5.0,2.0,,
40,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-26,13,True,2019,5.0,2.0,,
41,DLN2,K80004044,Push Button Blood Collection,3.0,2019-03-28,13,True,2019,5.0,2.0,,
42,DLN2,K80004044,Push Button Blood Collection,1.0,2019-03-30,13,False,2019,5.0,2.0,,
43,DLN2,K80004044,Push Button Blood Collection,2.0,2019-04-01,14,True,2019,3.0,4.0,,
44,DLN2,K80004044,Push Button Blood Collection,2.0,2019-04-01,14,True,2019,3.0,4.0,,
45,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-01,14,True,2019,3.0,4.0,,
46,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-01,14,True,2019,3.0,4.0,,
47,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-01,14,True,2019,3.0,4.0,,
48,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-01,14,True,2019,3.0,4.0,,
49,DLN2,K80004044,Push Button Blood Collection,2.0,2019-04-01,14,True,2019,3.0,4.0,,
50,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-08,15,True,2019,5.0,2.0,,
51,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-08,15,True,2019,5.0,2.0,,
52,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-08,15,True,2019,5.0,2.0,,
53,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-08,15,True,2019,5.0,2.0,,
54,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-08,15,True,2019,5.0,2.0,,
55,DLN2,K80004044,Push Button Blood Collection,2.0,2019-04-15,16,True,2019,5.0,2.0,,
56,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-15,16,True,2019,5.0,2.0,,
57,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-15,16,True,2019,5.0,2.0,,
58,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-15,16,True,2019,5.0,2.0,,
59,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-22,17,True,2019,5.0,2.0,,
60,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-22,17,True,2019,5.0,2.0,,
61,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-22,17,True,2019,5.0,2.0,,
62,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-22,17,True,2019,5.0,2.0,,
63,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-22,17,True,2019,5.0,2.0,,
64,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-22,17,True,2019,5.0,2.0,,
65,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-29,18,True,2019,4.0,3.0,,
66,DLN2,K80004044,Push Button Blood Collection,1.0,2019-04-29,18,True,2019,4.0,3.0,,
67,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-03,18,False,2019,4.0,3.0,,
68,DLN2,K80004044,Push Button Blood Collection,3.0,2019-05-06,19,True,2019,5.0,2.0,,
69,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
70,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
71,DLN2,K80004044,Push Button Blood Collection,2.0,2019-05-06,19,True,2019,5.0,2.0,,
72,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
73,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
74,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
75,DLN2,K80004044,Push Button Blood Collection,2.0,2019-05-06,19,True,2019,5.0,2.0,,
76,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
77,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
78,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-06,19,True,2019,5.0,2.0,,
79,DLN2,K80004044,Push Button Blood Collection,2.0,2019-05-13,20,True,2019,5.0,2.0,,
80,DLN2,K80004044,Push Button Blood Collection,2.0,2019-05-13,20,True,2019,5.0,2.0,,
81,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-20,21,True,2019,5.0,2.0,,
82,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-20,21,True,2019,5.0,2.0,,
83,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-20,21,True,2019,5.0,2.0,,
84,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-20,21,True,2019,5.0,2.0,,
85,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-27,22,True,2019,5.0,2.0,,
86,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-27,22,True,2019,5.0,2.0,,
87,DLN2,K80004044,Push Button Blood Collection,1.0,2019-05-27,22,True,2019,5.0,2.0,,
88,DLN2,K80004044,Push Button Blood Collection,1.0,2019-06-03,23,True,2019,4.0,3.0,,
89,DLN2,K80004044,Push Button Blood Collection,1.0,2019-06-03,23,True,2019,4.0,3.0,,
90,DLN2,K80004044,Push Button Blood Collection,1.0,2019-06-03,23,True,2019,4.0,3.0,,
91,DLN2,K80004044,Push Button Blood Collection,1.0,2019-06-03,23,True,2019,4.0,3.0,,
92,DLN2,K80004044,Push Button Blood Collection,1.0,2019-06-03,23,True,2019,4.0,3.0,,
93,DLN2,K80004044,Push Button Blood Collection,1.0,2019-06-03,23,True,2019,4.0,3.0,,
