,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN2,C13931431,安全注射器回拉式3ml,3.0,2019-01-09,2,True,2019,5.0,2.0,,
1,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-01-10,2,True,2019,5.0,2.0,,
2,DLN2,C13931431,安全注射器回拉式3ml,3.0,2019-01-12,2,False,2019,5.0,2.0,,
3,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-01-13,2,False,2019,5.0,2.0,,
4,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-02-07,6,False,2019,0.0,7.0,,
5,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-02-07,6,False,2019,0.0,7.0,,
6,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-02-13,7,True,2019,5.0,2.0,,
7,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-03-13,11,True,2019,5.0,2.0,,
8,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-04-22,17,True,2019,5.0,2.0,,
9,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-04-23,17,True,2019,5.0,2.0,,
10,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-04-25,17,True,2019,5.0,2.0,,
11,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-02,18,False,2019,4.0,3.0,,
12,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-06,19,True,2019,5.0,2.0,,
13,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-07,19,True,2019,5.0,2.0,,
14,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-20,21,True,2019,5.0,2.0,,
15,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-21,21,True,2019,5.0,2.0,,
16,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-22,21,True,2019,5.0,2.0,,
17,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-25,21,False,2019,5.0,2.0,,
18,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-26,21,False,2019,5.0,2.0,,
19,DLN2,C13931431,安全注射器回拉式3ml,1.0,2019-05-27,22,True,2019,5.0,2.0,,
