,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
497,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,1,False,2022-01-09,,
500,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,3.0,2,True,2022-01-12,,
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,3,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,4,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,5,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,6,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,7,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,8,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,9,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,10,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,11,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,12,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,13,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,14,False,2022-01-01,202201.0,T-不計價
504,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,4.0,15,False,2022-04-17,,
511,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,16,True,2022-04-24,,
518,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,17,False,2022-05-01,,
525,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,18,False,2022-05-08,,
532,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,19,False,2022-05-15,,
539,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,20,False,2022-05-22,,
546,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,21,False,2022-05-29,,
553,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,22,False,2022-06-05,,
556,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,3.0,23,True,2022-06-08,,
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,24,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,25,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,26,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,27,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,28,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,29,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,30,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,31,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,32,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,33,False,2022-01-01,202201.0,T-不計價
489,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,34,False,2022-01-01,202201.0,T-不計價
568,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,12.0,35,False,2022-09-04,,
582,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,14.0,36,False,2022-09-11,,
596,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,14.0,37,False,2022-09-18,,
610,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,14.0,38,False,2022-09-25,,
624,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,14.0,39,False,2022-10-02,,
638,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,14.0,40,True,2022-10-09,,
652,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,14.0,41,False,2022-10-16,,
666,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,14.0,42,False,2022-10-23,,
673,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,43,False,2022-10-30,,
680,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,44,False,2022-11-06,,
687,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,45,False,2022-11-13,,
694,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,46,False,2022-11-20,,
701,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,47,False,2022-11-27,,
708,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,48,False,2022-12-04,,
715,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,49,False,2022-12-11,,
716,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,50,True,2022-12-12,,
718,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,51,True,2022-12-20,,
490,DLN2,A04411370,胰島素筆型注射器針頭32G x 4mm,2.0,52,False,2022-01-02,,
