,庫房,料號,品名,數量,週,工作日,帳務日期
105,DLN2,A04411285,全拋式採血器,2.0,1,False,2022-01-03
107,DLN2,A04411285,全拋式採血器,2.0,2,True,2022-01-10
108,DLN2,A04411285,全拋式採血器,1.0,3,True,2022-01-17
109,DLN2,A04411285,全拋式採血器,1.0,4,True,2022-01-24
110,DLN2,A04411285,全拋式採血器,1.0,5,False,2022-01-31
111,DLN2,A04411285,全拋式採血器,1.0,6,True,2022-02-07
112,DLN2,A04411285,全拋式採血器,1.0,7,True,2022-02-14
113,DLN2,A04411285,全拋式採血器,1.0,8,True,2022-02-21
114,DLN2,A04411285,全拋式採血器,1.0,9,True,2022-02-28
115,DLN2,A04411285,全拋式採血器,1.0,10,True,2022-03-07
116,DLN2,A04411285,全拋式採血器,1.0,11,True,2022-03-14
117,DLN2,A04411285,全拋式採血器,1.0,12,True,2022-03-21
118,DLN2,A04411285,全拋式採血器,1.0,13,True,2022-03-28
119,DLN2,A04411285,全拋式採血器,1.0,14,False,2022-04-04
125,DLN2,A04411285,全拋式採血器,20.0,15,False,2022-04-17
133,DLN2,A04411285,全拋式採血器,29.0,16,True,2022-04-24
148,DLN2,A04411285,全拋式採血器,56.0,17,False,2022-05-01
163,DLN2,A04411285,全拋式採血器,57.0,18,False,2022-05-08
177,DLN2,A04411285,全拋式採血器,56.0,19,False,2022-05-15
192,DLN2,A04411285,全拋式採血器,57.0,20,False,2022-05-22
209,DLN2,A04411285,全拋式採血器,58.0,21,False,2022-05-29
224,DLN2,A04411285,全拋式採血器,58.0,22,False,2022-06-05
235,DLN2,A04411285,全拋式採血器,39.0,23,False,2022-06-12
243,DLN2,A04411285,全拋式採血器,29.0,24,False,2022-06-19
251,DLN2,A04411285,全拋式採血器,9.0,25,False,2022-06-26
259,DLN2,A04411285,全拋式採血器,8.0,26,False,2022-07-03
260,DLN2,A04411285,全拋式採血器,1.0,27,True,2022-07-04
261,DLN2,A04411285,全拋式採血器,1.0,28,True,2022-07-11
266,DLN2,A04411285,全拋式採血器,6.0,29,False,2022-07-24
268,DLN2,A04411285,全拋式採血器,2.0,30,True,2022-07-25
269,DLN2,A04411285,全拋式採血器,1.0,31,True,2022-08-01
270,DLN2,A04411285,全拋式採血器,1.0,32,True,2022-08-08
271,DLN2,A04411285,全拋式採血器,1.0,33,True,2022-08-15
272,DLN2,A04411285,全拋式採血器,1.0,34,True,2022-08-22
287,DLN2,A04411285,全拋式採血器,44.0,35,False,2022-09-04
303,DLN2,A04411285,全拋式採血器,39.0,36,False,2022-09-11
320,DLN2,A04411285,全拋式採血器,37.0,37,False,2022-09-18
338,DLN2,A04411285,全拋式採血器,45.0,38,False,2022-09-25
354,DLN2,A04411285,全拋式採血器,37.0,39,False,2022-10-02
370,DLN2,A04411285,全拋式採血器,37.0,40,True,2022-10-09
387,DLN2,A04411285,全拋式採血器,37.0,41,False,2022-10-16
403,DLN2,A04411285,全拋式採血器,37.0,42,False,2022-10-23
413,DLN2,A04411285,全拋式採血器,24.0,43,False,2022-10-30
422,DLN2,A04411285,全拋式採血器,23.0,44,False,2022-11-06
431,DLN2,A04411285,全拋式採血器,22.0,45,False,2022-11-13
441,DLN2,A04411285,全拋式採血器,22.0,46,False,2022-11-20
449,DLN2,A04411285,全拋式採血器,23.0,47,False,2022-11-27
457,DLN2,A04411285,全拋式採血器,22.0,48,False,2022-12-04
465,DLN2,A04411285,全拋式採血器,21.0,49,False,2022-12-11
473,DLN2,A04411285,全拋式採血器,22.0,50,False,2022-12-18
481,DLN2,A04411285,全拋式採血器,21.0,51,False,2022-12-25
488,DLN2,A04411285,全拋式採血器,21.0,52,False,2022-12-31
