,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,1,False,2022-01-03,,
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,2,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,3,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,4,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,5,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,6,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,7,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,8,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,9,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,10,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,11,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,12,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,13,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,14,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,15,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,16,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,17,False,2022-01-03,202201.0,C-計價
65,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,1.0,18,False,2022-05-08,,
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,19,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,20,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,21,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,22,False,2022-01-03,202201.0,C-計價
66,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,2.0,23,True,2022-06-07,,
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,24,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,25,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,26,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,27,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,28,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,29,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,30,False,2022-01-03,202201.0,C-計價
64,DLN2,A02320340,〞美迪克〞安全性靜脈留置針  20G,0.0,31,False,2022-01-03,202201.0,C-計價
