,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數
0,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-01-04,1,True,2019,3.0,3.0
1,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-01-05,1,False,2019,3.0,3.0
2,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-01-06,1,False,2019,3.0,3.0
3,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,5.0,2019-01-10,2,True,2019,5.0,2.0
4,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,10.0,2019-01-12,2,False,2019,5.0,2.0
5,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-02-11,7,True,2019,5.0,2.0
6,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,2.0,2019-02-11,7,True,2019,5.0,2.0
7,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-02-12,7,True,2019,5.0,2.0
8,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-02-12,7,True,2019,5.0,2.0
9,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,5.0,2019-02-12,7,True,2019,5.0,2.0
10,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,2.0,2019-02-13,7,True,2019,5.0,2.0
11,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,10.0,2019-02-13,7,True,2019,5.0,2.0
12,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-02-14,7,True,2019,5.0,2.0
13,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,2019-02-15,7,True,2019,5.0,2.0
14,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-02-19,8,True,2019,5.0,2.0
15,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,28.0,2019-03-05,10,True,2019,5.0,2.0
16,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,16.0,2019-03-15,11,True,2019,5.0,2.0
17,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-04-10,15,True,2019,5.0,2.0
18,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-04-15,16,True,2019,5.0,2.0
19,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-04-15,16,True,2019,5.0,2.0
20,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-04-17,16,True,2019,5.0,2.0
21,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,27.0,2019-05-07,19,True,2019,5.0,2.0
22,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,21.0,2019-05-16,20,True,2019,5.0,2.0
23,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,11.0,2019-05-17,20,True,2019,5.0,2.0
24,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,5.0,2019-06-01,22,False,2019,5.0,2.0
25,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,12.0,2019-06-19,25,True,2019,5.0,2.0
26,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-08-04,31,False,2019,5.0,2.0
27,DLN5,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,2019-08-14,33,True,2019,5.0,2.0
