,庫房,料號,品名,數量,帳務日期,週,工作日
18,DLN2,G81500272,血糖試紙,0.0,2021-01-19,1,True
18,DLN2,G81500272,血糖試紙,0.0,2021-01-19,2,True
23,DLN2,G81500272,血糖試紙,6.0,2021-01-24,3,False
30,DLN2,G81500272,血糖試紙,7.0,2021-01-31,4,False
67,DLN2,G81500272,血糖試紙,7.0,2021-02-07,5,True
74,DLN2,G81500272,血糖試紙,7.0,2021-02-14,6,False
80,DLN2,G81500272,血糖試紙,6.0,2021-02-21,7,False
87,DLN2,G81500272,血糖試紙,7.0,2021-02-28,8,False
134,DLN2,G81500272,血糖試紙,7.0,2021-03-07,9,False
141,DLN2,G81500272,血糖試紙,7.0,2021-03-14,10,False
148,DLN2,G81500272,血糖試紙,7.0,2021-03-21,11,False
155,DLN2,G81500272,血糖試紙,7.0,2021-03-28,12,False
195,DLN2,G81500272,血糖試紙,7.0,2021-04-04,13,False
202,DLN2,G81500272,血糖試紙,7.0,2021-04-11,14,False
209,DLN2,G81500272,血糖試紙,7.0,2021-04-18,15,False
216,DLN2,G81500272,血糖試紙,8.0,2021-04-25,16,True
275,DLN2,G81500272,血糖試紙,10.0,2021-05-02,17,False
284,DLN2,G81500272,血糖試紙,30.0,2021-05-09,18,False
293,DLN2,G81500272,血糖試紙,14.0,2021-05-16,19,False
302,DLN2,G81500272,血糖試紙,13.0,2021-05-23,20,False
311,DLN2,G81500272,血糖試紙,16.0,2021-05-30,21,False
400,DLN2,G81500272,血糖試紙,15.0,2021-06-06,22,False
409,DLN2,G81500272,血糖試紙,18.0,2021-06-13,23,False
418,DLN2,G81500272,血糖試紙,13.0,2021-06-20,24,False
428,DLN2,G81500272,血糖試紙,15.0,2021-06-27,25,False
517,DLN2,G81500272,血糖試紙,17.0,2021-07-04,26,False
526,DLN2,G81500272,血糖試紙,9.0,2021-07-11,27,False
534,DLN2,G81500272,血糖試紙,8.0,2021-07-18,28,False
543,DLN2,G81500272,血糖試紙,9.0,2021-07-25,29,False
549,DLN2,G81500272,血糖試紙,6.0,2021-07-29,30,True
18,DLN2,G81500272,血糖試紙,0.0,2021-01-19,31,True
609,DLN2,G81500272,血糖試紙,1.0,2021-08-09,32,True
610,DLN2,G81500272,血糖試紙,1.0,2021-08-16,33,True
611,DLN2,G81500272,血糖試紙,1.0,2021-08-23,34,True
612,DLN2,G81500272,血糖試紙,1.0,2021-08-30,35,True
676,DLN2,G81500272,血糖試紙,1.0,2021-09-06,36,True
677,DLN2,G81500272,血糖試紙,2.0,2021-09-13,37,True
678,DLN2,G81500272,血糖試紙,1.0,2021-09-20,38,False
775,DLN2,G81500272,血糖試紙,7.0,2021-10-03,39,False
786,DLN2,G81500272,血糖試紙,12.0,2021-10-10,40,False
791,DLN2,G81500272,血糖試紙,5.0,2021-10-14,41,True
793,DLN2,G81500272,血糖試紙,2.0,2021-10-18,42,True
795,DLN2,G81500272,血糖試紙,2.0,2021-10-25,43,True
861,DLN2,G81500272,血糖試紙,2.0,2021-11-01,44,True
864,DLN2,G81500272,血糖試紙,3.0,2021-11-12,45,True
866,DLN2,G81500272,血糖試紙,2.0,2021-11-15,46,True
868,DLN2,G81500272,血糖試紙,2.0,2021-11-22,47,True
870,DLN2,G81500272,血糖試紙,2.0,2021-11-29,48,True
933,DLN2,G81500272,血糖試紙,2.0,2021-12-06,49,True
935,DLN2,G81500272,血糖試紙,2.0,2021-12-13,50,True
937,DLN2,G81500272,血糖試紙,2.0,2021-12-20,51,True
939,DLN2,G81500272,血糖試紙,2.0,2021-12-27,52,True
