,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
63918,DLN6,C00120203,二叉留置導尿管20FR,1,1,True,2022-01-06,,
63920,DLN6,C00120203,二叉留置導尿管20FR,2,2,True,2022-01-13,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,3,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,4,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,5,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,6,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,7,True,2022-01-06,202201.0,T-不計價
63921,DLN6,C00120203,二叉留置導尿管20FR,1,8,False,2022-02-27,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,9,True,2022-01-06,202201.0,T-不計價
63922,DLN6,C00120203,二叉留置導尿管20FR,1,10,True,2022-03-10,,
63923,DLN6,C00120203,二叉留置導尿管20FR,1,11,True,2022-03-16,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,12,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,13,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,14,True,2022-01-06,202201.0,T-不計價
63924,DLN6,C00120203,二叉留置導尿管20FR,1,15,False,2022-04-17,,
63925,DLN6,C00120203,二叉留置導尿管20FR,1,16,True,2022-04-24,,
63926,DLN6,C00120203,二叉留置導尿管20FR,1,17,True,2022-04-27,,
63927,DLN6,C00120203,二叉留置導尿管20FR,1,18,False,2022-05-02,,
63930,DLN6,C00120203,二叉留置導尿管20FR,3,19,False,2022-05-14,,
63932,DLN6,C00120203,二叉留置導尿管20FR,2,20,True,2022-05-20,,
63933,DLN6,C00120203,二叉留置導尿管20FR,1,21,True,2022-05-25,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,22,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,23,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,24,True,2022-01-06,202201.0,T-不計價
63934,DLN6,C00120203,二叉留置導尿管20FR,1,25,True,2022-06-21,,
63935,DLN6,C00120203,二叉留置導尿管20FR,1,26,True,2022-06-28,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,27,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,28,True,2022-01-06,202201.0,T-不計價
63937,DLN6,C00120203,二叉留置導尿管20FR,2,29,False,2022-07-23,,
63939,DLN6,C00120203,二叉留置導尿管20FR,2,30,True,2022-07-29,,
63940,DLN6,C00120203,二叉留置導尿管20FR,1,31,True,2022-08-01,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,32,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,33,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,34,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,35,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,36,True,2022-01-06,202201.0,T-不計價
63941,DLN6,C00120203,二叉留置導尿管20FR,1,37,True,2022-09-13,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,38,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,39,True,2022-01-06,202201.0,T-不計價
63944,DLN6,C00120203,二叉留置導尿管20FR,3,40,False,2022-10-05,,
63945,DLN6,C00120203,二叉留置導尿管20FR,1,41,True,2022-10-12,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,42,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,43,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,44,True,2022-01-06,202201.0,T-不計價
63946,DLN6,C00120203,二叉留置導尿管20FR,1,45,True,2022-11-07,,
63948,DLN6,C00120203,二叉留置導尿管20FR,2,46,True,2022-11-14,,
63918,DLN6,C00120203,二叉留置導尿管20FR,0,47,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,48,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,49,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,50,True,2022-01-06,202201.0,T-不計價
63918,DLN6,C00120203,二叉留置導尿管20FR,0,51,True,2022-01-06,202201.0,T-不計價
63949,DLN6,C00120203,二叉留置導尿管20FR,1,52,True,2022-12-27,,
