,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
96517,DLN6,T01101016,氧氣口罩成人含接管,1,1,True,2022-01-07,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,2,True,2022-01-07,202201.0,T-不計價
96518,DLN6,T01101016,氧氣口罩成人含接管,1,3,True,2022-01-21,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,4,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,5,True,2022-01-07,202201.0,T-不計價
96519,DLN6,T01101016,氧氣口罩成人含接管,1,6,True,2022-02-10,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,7,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,8,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,9,True,2022-01-07,202201.0,T-不計價
96521,DLN6,T01101016,氧氣口罩成人含接管,2,10,True,2022-03-10,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,11,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,12,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,13,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,14,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,15,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,16,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,17,True,2022-01-07,202201.0,T-不計價
96522,DLN6,T01101016,氧氣口罩成人含接管,1,18,True,2022-05-07,,
96524,DLN6,T01101016,氧氣口罩成人含接管,2,19,True,2022-05-10,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,20,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,21,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,22,True,2022-01-07,202201.0,T-不計價
96525,DLN6,T01101016,氧氣口罩成人含接管,1,23,True,2022-06-07,,
96526,DLN6,T01101016,氧氣口罩成人含接管,1,24,False,2022-06-19,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,25,True,2022-01-07,202201.0,T-不計價
96527,DLN6,T01101016,氧氣口罩成人含接管,1,26,True,2022-06-30,,
96528,DLN6,T01101016,氧氣口罩成人含接管,1,27,True,2022-07-05,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,28,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,29,True,2022-01-07,202201.0,T-不計價
96530,DLN6,T01101016,氧氣口罩成人含接管,2,30,False,2022-07-31,,
96532,DLN6,T01101016,氧氣口罩成人含接管,2,31,True,2022-08-05,,
96533,DLN6,T01101016,氧氣口罩成人含接管,1,32,True,2022-08-08,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,33,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,34,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,35,True,2022-01-07,202201.0,T-不計價
96535,DLN6,T01101016,氧氣口罩成人含接管,2,36,True,2022-09-07,,
96536,DLN6,T01101016,氧氣口罩成人含接管,1,37,True,2022-09-15,,
96537,DLN6,T01101016,氧氣口罩成人含接管,1,38,True,2022-09-19,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,39,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,40,True,2022-01-07,202201.0,T-不計價
96538,DLN6,T01101016,氧氣口罩成人含接管,1,41,True,2022-10-14,,
96539,DLN6,T01101016,氧氣口罩成人含接管,1,42,True,2022-10-21,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,43,True,2022-01-07,202201.0,T-不計價
96540,DLN6,T01101016,氧氣口罩成人含接管,1,44,False,2022-11-06,,
96541,DLN6,T01101016,氧氣口罩成人含接管,1,45,True,2022-11-11,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,46,True,2022-01-07,202201.0,T-不計價
96517,DLN6,T01101016,氧氣口罩成人含接管,0,47,True,2022-01-07,202201.0,T-不計價
96542,DLN6,T01101016,氧氣口罩成人含接管,1,48,False,2022-12-03,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,49,True,2022-01-07,202201.0,T-不計價
96545,DLN6,T01101016,氧氣口罩成人含接管,3,50,False,2022-12-18,,
96546,DLN6,T01101016,氧氣口罩成人含接管,1,51,True,2022-12-22,,
96517,DLN6,T01101016,氧氣口罩成人含接管,0,52,True,2022-01-07,202201.0,T-不計價
