,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
40082,DLN6,A04200020,精密控制輸液套附免針加藥座,1,1,True,2022-01-07,,
40082,DLN6,A04200020,精密控制輸液套附免針加藥座,0,2,True,2022-01-07,202201.0,C-計價
40082,DLN6,A04200020,精密控制輸液套附免針加藥座,0,3,True,2022-01-07,202201.0,C-計價
40082,DLN6,A04200020,精密控制輸液套附免針加藥座,0,4,True,2022-01-07,202201.0,C-計價
40082,DLN6,A04200020,精密控制輸液套附免針加藥座,0,5,True,2022-01-07,202201.0,C-計價
40083,DLN6,A04200020,精密控制輸液套附免針加藥座,2,6,True,2022-02-10,,
40085,DLN6,A04200020,精密控制輸液套附免針加藥座,1,7,True,2022-02-14,,
40103,DLN6,A04200020,精密控制輸液套附免針加藥座,18,8,False,2022-02-27,,
40146,DLN6,A04200020,精密控制輸液套附免針加藥座,45,9,False,2022-03-06,,
40207,DLN6,A04200020,精密控制輸液套附免針加藥座,62,10,False,2022-03-13,,
40250,DLN6,A04200020,精密控制輸液套附免針加藥座,45,11,False,2022-03-20,,
40310,DLN6,A04200020,精密控制輸液套附免針加藥座,61,12,False,2022-03-27,,
40364,DLN6,A04200020,精密控制輸液套附免針加藥座,55,13,False,2022-04-03,,
40431,DLN6,A04200020,精密控制輸液套附免針加藥座,71,14,False,2022-04-10,,
40503,DLN6,A04200020,精密控制輸液套附免針加藥座,74,15,False,2022-04-17,,
40555,DLN6,A04200020,精密控制輸液套附免針加藥座,53,16,True,2022-04-24,,
40606,DLN6,A04200020,精密控制輸液套附免針加藥座,52,17,False,2022-05-01,,
40662,DLN6,A04200020,精密控制輸液套附免針加藥座,57,18,False,2022-05-08,,
40712,DLN6,A04200020,精密控制輸液套附免針加藥座,54,19,False,2022-05-15,,
40766,DLN6,A04200020,精密控制輸液套附免針加藥座,54,20,False,2022-05-22,,
40825,DLN6,A04200020,精密控制輸液套附免針加藥座,66,21,False,2022-05-29,,
40876,DLN6,A04200020,精密控制輸液套附免針加藥座,54,22,False,2022-06-05,,
40938,DLN6,A04200020,精密控制輸液套附免針加藥座,64,23,False,2022-06-12,,
40993,DLN6,A04200020,精密控制輸液套附免針加藥座,56,24,False,2022-06-19,,
41052,DLN6,A04200020,精密控制輸液套附免針加藥座,60,25,False,2022-06-26,,
41107,DLN6,A04200020,精密控制輸液套附免針加藥座,56,26,False,2022-07-03,,
41135,DLN6,A04200020,精密控制輸液套附免針加藥座,28,27,False,2022-07-09,,
41161,DLN6,A04200020,精密控制輸液套附免針加藥座,26,28,False,2022-07-17,,
41217,DLN6,A04200020,精密控制輸液套附免針加藥座,56,29,False,2022-07-24,,
41280,DLN6,A04200020,精密控制輸液套附免針加藥座,64,30,False,2022-07-31,,
41331,DLN6,A04200020,精密控制輸液套附免針加藥座,54,31,False,2022-08-07,,
41386,DLN6,A04200020,精密控制輸液套附免針加藥座,55,32,False,2022-08-14,,
41455,DLN6,A04200020,精密控制輸液套附免針加藥座,69,33,False,2022-08-21,,
41515,DLN6,A04200020,精密控制輸液套附免針加藥座,61,34,False,2022-08-28,,
41579,DLN6,A04200020,精密控制輸液套附免針加藥座,66,35,False,2022-09-04,,
41648,DLN6,A04200020,精密控制輸液套附免針加藥座,71,36,False,2022-09-11,,
41699,DLN6,A04200020,精密控制輸液套附免針加藥座,54,37,False,2022-09-18,,
41763,DLN6,A04200020,精密控制輸液套附免針加藥座,68,38,False,2022-09-25,,
41813,DLN6,A04200020,精密控制輸液套附免針加藥座,50,39,False,2022-10-02,,
41862,DLN6,A04200020,精密控制輸液套附免針加藥座,54,40,True,2022-10-09,,
41907,DLN6,A04200020,精密控制輸液套附免針加藥座,46,41,False,2022-10-16,,
41952,DLN6,A04200020,精密控制輸液套附免針加藥座,46,42,False,2022-10-23,,
41990,DLN6,A04200020,精密控制輸液套附免針加藥座,39,43,False,2022-10-30,,
42050,DLN6,A04200020,精密控制輸液套附免針加藥座,62,44,False,2022-11-06,,
42110,DLN6,A04200020,精密控制輸液套附免針加藥座,64,45,False,2022-11-13,,
42177,DLN6,A04200020,精密控制輸液套附免針加藥座,70,46,False,2022-11-20,,
42219,DLN6,A04200020,精密控制輸液套附免針加藥座,43,47,False,2022-11-27,,
42284,DLN6,A04200020,精密控制輸液套附免針加藥座,65,48,False,2022-12-04,,
42347,DLN6,A04200020,精密控制輸液套附免針加藥座,65,49,False,2022-12-11,,
42405,DLN6,A04200020,精密控制輸液套附免針加藥座,58,50,False,2022-12-18,,
42463,DLN6,A04200020,精密控制輸液套附免針加藥座,60,51,False,2022-12-25,,
42506,DLN6,A04200020,精密控制輸液套附免針加藥座,45,52,False,2022-12-31,,
