,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,1,False,2022-01-08,,
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,0,2,False,2022-01-08,202201.0,T-不計價
21788,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,3,3,False,2022-01-22,,
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,0,4,False,2022-01-08,202201.0,T-不計價
21791,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,3,5,False,2022-02-06,,
21798,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,9,6,False,2022-02-13,,
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,0,7,False,2022-01-08,202201.0,T-不計價
21799,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,8,True,2022-02-21,,
21800,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,9,True,2022-03-04,,
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,0,10,False,2022-01-08,202201.0,T-不計價
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,0,11,False,2022-01-08,202201.0,T-不計價
21801,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,12,False,2022-03-27,,
21802,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,2,13,True,2022-03-30,,
21803,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,14,True,2022-04-08,,
21804,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,15,True,2022-04-15,,
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,0,16,False,2022-01-08,202201.0,T-不計價
21806,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,2,17,False,2022-04-30,,
21810,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,6,18,True,2022-05-07,,
21811,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,19,True,2022-05-12,,
21812,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,1,20,False,2022-05-22,,
21816,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,4,21,True,2022-05-26,,
21785,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,0,22,False,2022-01-08,202201.0,T-不計價
21824,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,8,23,False,2022-06-12,,
21828,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,5,24,False,2022-06-19,,
21834,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,6,25,False,2022-06-26,,
21838,DLN6,A00421174,BD滑蓋式胰島素安全注射筒附針,5,26,True,2022-06-30,,
