,庫房,料號,品名,數量,週,工作日,帳務日期
77198,DLN6,G81500272,血糖試紙,590,1,False,2022-01-09
77480,DLN6,G81500272,血糖試紙,622,2,False,2022-01-16
77729,DLN6,G81500272,血糖試紙,504,3,False,2022-01-23
77931,DLN6,G81500272,血糖試紙,378,4,True,2022-01-30
78151,DLN6,G81500272,血糖試紙,372,5,False,2022-02-06
78407,DLN6,G81500272,血糖試紙,498,6,False,2022-02-13
78678,DLN6,G81500272,血糖試紙,503,7,False,2022-02-20
78911,DLN6,G81500272,血糖試紙,494,8,False,2022-02-27
79170,DLN6,G81500272,血糖試紙,557,9,False,2022-03-06
79428,DLN6,G81500272,血糖試紙,478,10,False,2022-03-13
79716,DLN6,G81500272,血糖試紙,500,11,False,2022-03-20
79996,DLN6,G81500272,血糖試紙,475,12,False,2022-03-27
80252,DLN6,G81500272,血糖試紙,538,13,False,2022-04-03
80553,DLN6,G81500272,血糖試紙,622,14,False,2022-04-10
80888,DLN6,G81500272,血糖試紙,696,15,False,2022-04-17
81111,DLN6,G81500272,血糖試紙,494,16,True,2022-04-24
81367,DLN6,G81500272,血糖試紙,574,17,False,2022-05-01
81653,DLN6,G81500272,血糖試紙,625,18,False,2022-05-08
81973,DLN6,G81500272,血糖試紙,634,19,False,2022-05-15
82242,DLN6,G81500272,血糖試紙,428,20,False,2022-05-22
82517,DLN6,G81500272,血糖試紙,537,21,False,2022-05-29
82765,DLN6,G81500272,血糖試紙,515,22,False,2022-06-05
83060,DLN6,G81500272,血糖試紙,624,23,False,2022-06-12
83372,DLN6,G81500272,血糖試紙,648,24,False,2022-06-19
83713,DLN6,G81500272,血糖試紙,715,25,False,2022-06-26
84109,DLN6,G81500272,血糖試紙,663,26,False,2022-07-03
84257,DLN6,G81500272,血糖試紙,250,27,False,2022-07-10
84414,DLN6,G81500272,血糖試紙,233,28,False,2022-07-17
84739,DLN6,G81500272,血糖試紙,525,29,False,2022-07-24
85058,DLN6,G81500272,血糖試紙,563,30,False,2022-07-31
85326,DLN6,G81500272,血糖試紙,560,31,False,2022-08-07
85610,DLN6,G81500272,血糖試紙,601,32,False,2022-08-14
85934,DLN6,G81500272,血糖試紙,645,33,False,2022-08-21
86244,DLN6,G81500272,血糖試紙,671,34,False,2022-08-28
86603,DLN6,G81500272,血糖試紙,755,35,False,2022-09-04
86911,DLN6,G81500272,血糖試紙,555,36,False,2022-09-11
87189,DLN6,G81500272,血糖試紙,532,37,False,2022-09-18
87414,DLN6,G81500272,血糖試紙,482,38,False,2022-09-25
87702,DLN6,G81500272,血糖試紙,636,39,False,2022-10-02
88045,DLN6,G81500272,血糖試紙,621,40,True,2022-10-09
88254,DLN6,G81500272,血糖試紙,495,41,False,2022-10-16
88482,DLN6,G81500272,血糖試紙,461,42,False,2022-10-23
88646,DLN6,G81500272,血糖試紙,376,43,False,2022-10-30
88874,DLN6,G81500272,血糖試紙,446,44,False,2022-11-06
89198,DLN6,G81500272,血糖試紙,538,45,False,2022-11-13
89427,DLN6,G81500272,血糖試紙,493,46,False,2022-11-20
89720,DLN6,G81500272,血糖試紙,494,47,False,2022-11-27
90011,DLN6,G81500272,血糖試紙,555,48,False,2022-12-04
90286,DLN6,G81500272,血糖試紙,478,49,False,2022-12-11
90535,DLN6,G81500272,血糖試紙,530,50,False,2022-12-18
90816,DLN6,G81500272,血糖試紙,607,51,False,2022-12-25
91043,DLN6,G81500272,血糖試紙,634,52,False,2022-12-31
