,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
75610,DLN6,D00320301,3-0 尼龍線  Nylon,3,1,True,2022-01-07,,
75613,DLN6,D00320301,3-0 尼龍線  Nylon,3,2,False,2022-01-16,,
75614,DLN6,D00320301,3-0 尼龍線  Nylon,1,3,True,2022-01-18,,
75616,DLN6,D00320301,3-0 尼龍線  Nylon,2,4,True,2022-01-29,,
75617,DLN6,D00320301,3-0 尼龍線  Nylon,1,5,False,2022-02-05,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,6,True,2022-01-04,202201.0,T-不計價
75619,DLN6,D00320301,3-0 尼龍線  Nylon,2,7,True,2022-02-16,,
75621,DLN6,D00320301,3-0 尼龍線  Nylon,2,8,False,2022-02-27,,
75623,DLN6,D00320301,3-0 尼龍線  Nylon,2,9,True,2022-03-02,,
75625,DLN6,D00320301,3-0 尼龍線  Nylon,2,10,True,2022-03-11,,
75626,DLN6,D00320301,3-0 尼龍線  Nylon,1,11,False,2022-03-19,,
75627,DLN6,D00320301,3-0 尼龍線  Nylon,1,12,True,2022-03-22,,
75628,DLN6,D00320301,3-0 尼龍線  Nylon,1,13,True,2022-03-30,,
75630,DLN6,D00320301,3-0 尼龍線  Nylon,2,14,True,2022-04-08,,
75632,DLN6,D00320301,3-0 尼龍線  Nylon,2,15,True,2022-04-14,,
75633,DLN6,D00320301,3-0 尼龍線  Nylon,1,16,True,2022-04-24,,
75635,DLN6,D00320301,3-0 尼龍線  Nylon,2,17,True,2022-04-28,,
75637,DLN6,D00320301,3-0 尼龍線  Nylon,2,18,True,2022-05-06,,
75639,DLN6,D00320301,3-0 尼龍線  Nylon,2,19,True,2022-05-13,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,20,True,2022-01-04,202201.0,T-不計價
75640,DLN6,D00320301,3-0 尼龍線  Nylon,1,21,True,2022-05-25,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,22,True,2022-01-04,202201.0,T-不計價
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,23,True,2022-01-04,202201.0,T-不計價
75642,DLN6,D00320301,3-0 尼龍線  Nylon,2,24,True,2022-06-16,,
75643,DLN6,D00320301,3-0 尼龍線  Nylon,1,25,True,2022-06-20,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,26,True,2022-01-04,202201.0,T-不計價
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,27,True,2022-01-04,202201.0,T-不計價
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,28,True,2022-01-04,202201.0,T-不計價
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,29,True,2022-01-04,202201.0,T-不計價
75644,DLN6,D00320301,3-0 尼龍線  Nylon,2,30,True,2022-07-27,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,31,True,2022-01-04,202201.0,T-不計價
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,32,True,2022-01-04,202201.0,T-不計價
75645,DLN6,D00320301,3-0 尼龍線  Nylon,1,33,True,2022-08-16,,
75646,DLN6,D00320301,3-0 尼龍線  Nylon,1,34,False,2022-08-27,,
75648,DLN6,D00320301,3-0 尼龍線  Nylon,2,35,True,2022-09-02,,
75650,DLN6,D00320301,3-0 尼龍線  Nylon,2,36,True,2022-09-09,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,37,True,2022-01-04,202201.0,T-不計價
75651,DLN6,D00320301,3-0 尼龍線  Nylon,1,38,False,2022-09-25,,
75652,DLN6,D00320301,3-0 尼龍線  Nylon,1,39,True,2022-09-29,,
75653,DLN6,D00320301,3-0 尼龍線  Nylon,1,40,False,2022-10-05,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,41,True,2022-01-04,202201.0,T-不計價
75654,DLN6,D00320301,3-0 尼龍線  Nylon,1,42,True,2022-10-18,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,43,True,2022-01-04,202201.0,T-不計價
75655,DLN6,D00320301,3-0 尼龍線  Nylon,1,44,False,2022-11-06,,
75657,DLN6,D00320301,3-0 尼龍線  Nylon,2,45,True,2022-11-11,,
75660,DLN6,D00320301,3-0 尼龍線  Nylon,3,46,False,2022-11-19,,
75661,DLN6,D00320301,3-0 尼龍線  Nylon,1,47,False,2022-11-27,,
75662,DLN6,D00320301,3-0 尼龍線  Nylon,1,48,False,2022-12-03,,
75663,DLN6,D00320301,3-0 尼龍線  Nylon,1,49,True,2022-12-06,,
75664,DLN6,D00320301,3-0 尼龍線  Nylon,1,50,True,2022-12-15,,
75608,DLN6,D00320301,3-0 尼龍線  Nylon,0,51,True,2022-01-04,202201.0,T-不計價
75666,DLN6,D00320301,3-0 尼龍線  Nylon,3,52,True,2022-12-30,,
