,庫房,料號,品名,數量,帳務日期,日期,計價,工作日,週
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,1
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,2
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,3
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,4
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,5
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,6
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,7
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,8
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,9
96906,DLN6,T02302024,咬口器  Bite-Block,1,2022-03-07,,,True,10
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,11
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,12
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,13
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,14
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,15
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,16
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,17
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,18
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,19
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,20
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,21
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,22
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,23
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,24
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,25
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,26
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,27
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,28
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,29
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,30
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,31
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,32
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,33
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,34
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,35
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,36
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,37
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,38
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,39
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,40
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,41
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,42
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,43
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,44
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,45
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,46
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,47
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,48
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,49
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,50
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,51
96906,DLN6,T02302024,咬口器  Bite-Block,0,2022-03-07,202203.0,T-不計價,True,52
