,庫房,料號,品名,數量,週,工作日,帳務日期
113,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,9.0,1,False,2021-01-10
119,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,6.0,2,False,2021-01-17
124,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,5.0,3,False,2021-01-24
364,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,6.0,4,False,2021-01-31
365,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,1.0,5,True,2021-02-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,6,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,7,False,2021-01-01
371,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,6.0,8,False,2021-02-28
577,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,9,False,2021-03-07
580,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,3.0,10,True,2021-03-10
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,11,False,2021-01-01
583,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,3.0,12,False,2021-03-28
822,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,6.0,13,False,2021-04-04
828,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,6.0,14,False,2021-04-10
835,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,15,False,2021-04-18
841,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,6.0,16,True,2021-04-25
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,17,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,18,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,19,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,20,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,21,False,2021-01-01
1284,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,5.0,22,True,2021-06-02
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,23,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,24,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,25,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,26,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,27,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,28,False,2021-01-01
1534,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,4.0,29,False,2021-07-25
1780,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,30,False,2021-08-01
1783,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,3.0,31,True,2021-08-04
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,32,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,33,False,2021-01-01
1790,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,34,False,2021-08-29
2101,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,35,False,2021-09-05
2108,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,36,False,2021-09-12
2115,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,8.0,37,False,2021-09-19
2121,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,6.0,38,True,2021-09-26
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,39,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,40,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,41,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,42,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,43,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,44,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,45,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,46,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,47,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,48,False,2021-01-01
2922,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,7.0,49,False,2021-12-12
2927,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,11.0,50,True,2021-12-17
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,51,False,2021-01-01
99,DLN3,A04411370,胰島素筆型注射器針頭32G x 4mm,0.0,52,False,2021-01-01
