,庫房,料號,品名,數量,週,工作日,帳務日期
51,DLN3,A04411285,全拋式採血器,80.0,1,False,2021-01-10
75,DLN3,A04411285,全拋式採血器,58.0,2,False,2021-01-17
90,DLN3,A04411285,全拋式採血器,44.0,3,False,2021-01-24
316,DLN3,A04411285,全拋式採血器,43.0,4,False,2021-01-31
325,DLN3,A04411285,全拋式採血器,20.0,5,True,2021-02-07
335,DLN3,A04411285,全拋式採血器,23.0,6,False,2021-02-14
350,DLN3,A04411285,全拋式採血器,42.0,7,False,2021-02-21
361,DLN3,A04411285,全拋式採血器,40.0,8,False,2021-02-28
539,DLN3,A04411285,全拋式採血器,64.0,9,False,2021-03-07
553,DLN3,A04411285,全拋式採血器,51.0,10,False,2021-03-14
560,DLN3,A04411285,全拋式採血器,28.0,11,False,2021-03-21
567,DLN3,A04411285,全拋式採血器,28.0,12,False,2021-03-28
762,DLN3,A04411285,全拋式採血器,28.0,13,False,2021-04-04
769,DLN3,A04411285,全拋式採血器,28.0,14,False,2021-04-11
782,DLN3,A04411285,全拋式採血器,47.0,15,False,2021-04-18
803,DLN3,A04411285,全拋式採血器,84.0,16,True,2021-04-25
1009,DLN3,A04411285,全拋式採血器,68.0,17,False,2021-05-02
1022,DLN3,A04411285,全拋式採血器,33.0,18,False,2021-05-09
1035,DLN3,A04411285,全拋式採血器,25.0,19,False,2021-05-16
1049,DLN3,A04411285,全拋式採血器,21.0,20,False,2021-05-23
1063,DLN3,A04411285,全拋式採血器,21.0,21,False,2021-05-30
1246,DLN3,A04411285,全拋式採血器,37.0,22,False,2021-06-06
1254,DLN3,A04411285,全拋式採血器,8.0,23,False,2021-06-13
1262,DLN3,A04411285,全拋式採血器,9.0,24,False,2021-06-20
1276,DLN3,A04411285,全拋式採血器,20.0,25,False,2021-06-27
1463,DLN3,A04411285,全拋式採血器,22.0,26,False,2021-07-04
1473,DLN3,A04411285,全拋式採血器,18.0,27,False,2021-07-11
1500,DLN3,A04411285,全拋式採血器,63.0,28,False,2021-07-18
1516,DLN3,A04411285,全拋式採血器,35.0,29,False,2021-07-25
1718,DLN3,A04411285,全拋式採血器,24.0,30,False,2021-08-01
1738,DLN3,A04411285,全拋式採血器,29.0,31,False,2021-08-08
1749,DLN3,A04411285,全拋式採血器,18.0,32,False,2021-08-15
1757,DLN3,A04411285,全拋式採血器,15.0,33,False,2021-08-22
1774,DLN3,A04411285,全拋式採血器,45.0,34,False,2021-08-29
2016,DLN3,A04411285,全拋式採血器,43.0,35,False,2021-09-05
2032,DLN3,A04411285,全拋式採血器,44.0,36,False,2021-09-12
2061,DLN3,A04411285,全拋式採血器,59.0,37,False,2021-09-19
2088,DLN3,A04411285,全拋式採血器,43.0,38,True,2021-09-26
2336,DLN3,A04411285,全拋式採血器,21.0,39,False,2021-10-03
2351,DLN3,A04411285,全拋式採血器,22.0,40,False,2021-10-10
2367,DLN3,A04411285,全拋式採血器,22.0,41,False,2021-10-17
2382,DLN3,A04411285,全拋式採血器,21.0,42,False,2021-10-24
2392,DLN3,A04411285,全拋式採血器,16.0,43,False,2021-10-31
2580,DLN3,A04411285,全拋式採血器,14.0,44,False,2021-11-07
2589,DLN3,A04411285,全拋式採血器,15.0,45,False,2021-11-14
2600,DLN3,A04411285,全拋式採血器,18.0,46,False,2021-11-21
2615,DLN3,A04411285,全拋式採血器,22.0,47,False,2021-11-28
2848,DLN3,A04411285,全拋式採血器,44.0,48,False,2021-12-05
2870,DLN3,A04411285,全拋式採血器,49.0,49,False,2021-12-12
2898,DLN3,A04411285,全拋式採血器,68.0,50,False,2021-12-19
2910,DLN3,A04411285,全拋式採血器,21.0,51,False,2021-12-26
2915,DLN3,A04411285,全拋式採血器,5.0,52,True,2021-12-30
