,庫房,料號,品名,數量,週,工作日,帳務日期
181,DLN3,G81500272,血糖試紙,80.0,1,False,2021-01-10
205,DLN3,G81500272,血糖試紙,58.0,2,False,2021-01-17
220,DLN3,G81500272,血糖試紙,44.0,3,False,2021-01-24
404,DLN3,G81500272,血糖試紙,42.0,4,False,2021-01-31
413,DLN3,G81500272,血糖試紙,19.0,5,True,2021-02-07
423,DLN3,G81500272,血糖試紙,22.0,6,False,2021-02-14
438,DLN3,G81500272,血糖試紙,41.0,7,False,2021-02-21
449,DLN3,G81500272,血糖試紙,38.0,8,False,2021-02-28
619,DLN3,G81500272,血糖試紙,64.0,9,False,2021-03-07
633,DLN3,G81500272,血糖試紙,51.0,10,False,2021-03-14
640,DLN3,G81500272,血糖試紙,28.0,11,False,2021-03-21
647,DLN3,G81500272,血糖試紙,28.0,12,False,2021-03-28
856,DLN3,G81500272,血糖試紙,28.0,13,False,2021-04-04
863,DLN3,G81500272,血糖試紙,28.0,14,False,2021-04-11
876,DLN3,G81500272,血糖試紙,47.0,15,False,2021-04-18
897,DLN3,G81500272,血糖試紙,84.0,16,True,2021-04-25
1087,DLN3,G81500272,血糖試紙,71.0,17,False,2021-05-02
1100,DLN3,G81500272,血糖試紙,33.0,18,False,2021-05-09
1113,DLN3,G81500272,血糖試紙,25.0,19,False,2021-05-16
1127,DLN3,G81500272,血糖試紙,21.0,20,False,2021-05-23
1141,DLN3,G81500272,血糖試紙,21.0,21,False,2021-05-30
1346,DLN3,G81500272,血糖試紙,37.0,22,False,2021-06-06
1354,DLN3,G81500272,血糖試紙,8.0,23,False,2021-06-13
1362,DLN3,G81500272,血糖試紙,9.0,24,False,2021-06-20
1376,DLN3,G81500272,血糖試紙,20.0,25,False,2021-06-27
1571,DLN3,G81500272,血糖試紙,22.0,26,False,2021-07-04
1581,DLN3,G81500272,血糖試紙,18.0,27,False,2021-07-11
1608,DLN3,G81500272,血糖試紙,60.0,28,False,2021-07-18
1624,DLN3,G81500272,血糖試紙,35.0,29,False,2021-07-25
1837,DLN3,G81500272,血糖試紙,24.0,30,False,2021-08-01
1857,DLN3,G81500272,血糖試紙,29.0,31,False,2021-08-08
1868,DLN3,G81500272,血糖試紙,18.0,32,False,2021-08-15
1876,DLN3,G81500272,血糖試紙,15.0,33,False,2021-08-22
1893,DLN3,G81500272,血糖試紙,45.0,34,False,2021-08-29
2166,DLN3,G81500272,血糖試紙,43.0,35,False,2021-09-05
2182,DLN3,G81500272,血糖試紙,44.0,36,False,2021-09-12
2211,DLN3,G81500272,血糖試紙,59.0,37,False,2021-09-19
2238,DLN3,G81500272,血糖試紙,43.0,38,True,2021-09-26
2442,DLN3,G81500272,血糖試紙,21.0,39,False,2021-10-03
2457,DLN3,G81500272,血糖試紙,22.0,40,False,2021-10-10
2473,DLN3,G81500272,血糖試紙,22.0,41,False,2021-10-17
2488,DLN3,G81500272,血糖試紙,21.0,42,False,2021-10-24
2498,DLN3,G81500272,血糖試紙,16.0,43,False,2021-10-31
2655,DLN3,G81500272,血糖試紙,14.0,44,False,2021-11-07
2664,DLN3,G81500272,血糖試紙,15.0,45,False,2021-11-14
2675,DLN3,G81500272,血糖試紙,18.0,46,False,2021-11-21
2690,DLN3,G81500272,血糖試紙,22.0,47,False,2021-11-28
2974,DLN3,G81500272,血糖試紙,43.0,48,False,2021-12-05
2996,DLN3,G81500272,血糖試紙,49.0,49,False,2021-12-12
3024,DLN3,G81500272,血糖試紙,68.0,50,False,2021-12-19
3036,DLN3,G81500272,血糖試紙,21.0,51,False,2021-12-26
3041,DLN3,G81500272,血糖試紙,5.0,52,True,2021-12-30
