,庫房,料號,品名,數量,帳務日期,週,工作日,年,工作天數,休假天數,日期,計價
0,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-01-13,2,False,2019,5.0,2.0,,
1,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-01-15,3,True,2019,5.0,2.0,,
2,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-01,5,True,2019,5.0,2.0,,
3,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-04,6,False,2019,0.0,7.0,,
4,DLN3,C13931431,安全注射器回拉式3ml,3.0,2019-02-08,6,False,2019,0.0,7.0,,
5,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-10,6,False,2019,0.0,7.0,,
6,DLN3,C13931431,安全注射器回拉式3ml,5.0,2019-02-10,6,False,2019,0.0,7.0,,
7,DLN3,C13931431,安全注射器回拉式3ml,4.0,2019-02-11,7,True,2019,5.0,2.0,,
8,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-12,7,True,2019,5.0,2.0,,
9,DLN3,C13931431,安全注射器回拉式3ml,4.0,2019-02-15,7,True,2019,5.0,2.0,,
10,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-16,7,False,2019,5.0,2.0,,
11,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-17,7,False,2019,5.0,2.0,,
12,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-21,8,True,2019,5.0,2.0,,
13,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-24,8,False,2019,5.0,2.0,,
14,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-02-25,9,True,2019,3.0,4.0,,
15,DLN3,C13931431,安全注射器回拉式3ml,2.0,2019-03-06,10,True,2019,5.0,2.0,,
16,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-03-14,11,True,2019,5.0,2.0,,
17,DLN3,C13931431,安全注射器回拉式3ml,3.0,2019-03-17,11,False,2019,5.0,2.0,,
18,DLN3,C13931431,安全注射器回拉式3ml,2.0,2019-03-25,13,True,2019,5.0,2.0,,
19,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-01,14,True,2019,3.0,4.0,,
20,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-02,14,True,2019,3.0,4.0,,
21,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-02,14,True,2019,3.0,4.0,,
22,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-18,16,True,2019,5.0,2.0,,
23,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-18,16,True,2019,5.0,2.0,,
24,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-24,17,True,2019,5.0,2.0,,
25,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-27,17,False,2019,5.0,2.0,,
26,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-04-29,18,True,2019,4.0,3.0,,
27,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-05-07,19,True,2019,5.0,2.0,,
28,DLN3,C13931431,安全注射器回拉式3ml,2.0,2019-05-14,20,True,2019,5.0,2.0,,
29,DLN3,C13931431,安全注射器回拉式3ml,2.0,2019-05-15,20,True,2019,5.0,2.0,,
30,DLN3,C13931431,安全注射器回拉式3ml,1.0,2019-05-16,20,True,2019,5.0,2.0,,
