,庫房,料號,品名,數量,週,工作日,帳務日期
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,1,True,2022/1/7
55433,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,4,2,True,2022/1/14
55437,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,4,3,True,2022/1/21
55438,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,4,True,2022/1/24
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,5,True,2022/1/7
55441,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,6,True,2022/2/9
55443,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,7,True,2022/2/18
55444,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,8,True,2022/2/21
55446,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,9,True,2022/3/3
55451,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,5,10,True,2022/3/11
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,11,True,2022/1/7
55452,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,12,True,2022/3/21
55453,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,13,True,2022/3/29
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,14,True,2022/1/7
55455,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,15,True,2022/4/13
55458,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,16,True,2022/4/22
55461,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,17,True,2022/4/27
55463,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,18,True,2022/5/6
55464,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,19,True,2022/5/13
55465,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,20,True,2022/5/19
55466,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,21,True,2022/5/26
55469,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,22,True,2022/6/2
55470,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,23,True,2022/6/6
55471,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,24,True,2022/6/16
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,25,True,2022/1/7
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,26,True,2022/1/7
55472,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,27,True,2022/7/4
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,28,True,2022/1/7
55473,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,29,True,2022/7/21
55476,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,30,True,2022/7/29
55477,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,31,True,2022/8/5
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,32,True,2022/1/7
55479,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,33,True,2022/8/19
55481,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,34,True,2022/8/26
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,35,True,2022/1/7
55483,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,36,True,2022/9/5
55484,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,37,True,2022/9/16
55488,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,4,38,True,2022/9/23
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,39,True,2022/1/7
55490,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,40,False,2022/10/5
55492,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,41,True,2022/10/13
55494,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,42,True,2022/10/19
55496,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,43,True,2022/10/28
55498,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,44,True,2022/11/2
55500,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,45,True,2022/11/11
55503,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,46,True,2022/11/16
55428,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,0,47,True,2022/1/7
55506,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,48,True,2022/12/1
55507,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,49,True,2022/12/6
55509,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,2,50,True,2022/12/14
55510,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,1,51,True,2022/12/22
55513,DLN5,Y87164971,柏朗輸液轉換閥-抗脂抗藥性,3,52,True,2022/12/28
